"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"General Radio Three","","","","","Kalundborg, relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","General Radio Three: Kalundborg, relaying Copenhagen."
"Errant","Ree","","","","No, more likely America (EAJ18).","America","","","","Errant (Ree): No, more likely America (EAJ18)."
"Atta Boy","Deal","UK","51.2","1.4","Warsaw (a lady announcer) and music.","Warsaw","Poland","52.2","21.0","Atta Boy (Deal): Warsaw (a lady announcer) and music."
"Rectifier","Leeds","UK","53.8","-1.5","Yes, WGY (Schenectady) direct.","Schenectady","USA","42.8","-73.9","Rectifier (Leeds): Yes, WGY (Schenectady) direct."
"Safety","Bexhill","UK","50.8","0.5","(1) We cannot possibly give full details in these columns.","","","","","Safety (Bexhill): (1) We cannot possibly give full details in these columns; (2) Leningrad."
"Safety","Bexhill","UK","50.8","0.5","(2) Leningrad.","Leningrad","Russia","59.9","30.3","Safety (Bexhill): (1) We cannot possibly give full details in these columns; (2) Leningrad."
"Spider","Hull","UK","53.7","-0.3","possibly WPG (Atlantic City).","Atlantic City","USA","39.4","-74.5","Spider (Hull): possibly WPG (Atlantic City)."
"Keppel Bay","","","","","Langenberg, relaying Cologne; Langenberg’s first birthday anniversary.","Langenberg","Germany","51.4","7.2","Keppel Bay: Langenberg, relaying Cologne; Langenberg’s first birthday anniversary."
"General Radio Three","","","","","Kalundborg, relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","General Radio Three: Kalundborg, relaying Copenhagen."
"Errant Three","","","","","No, more likely Almeria (EAJ18).","Almeria","Spain","36.8","-2.5","Errant Three: No, more likely Almeria (EAJ18)."
"Atta Boy","Deal","UK","51.2","1.4","Warsaw (a lady announcer).","Warsaw","Poland","52.2","21.0","Atta Boy (Deal): Warsaw (a lady announcer)."
"Solodyne 3","Addlestone","UK","51.4","-0.5","(3) WJZ (Boundbrook).","Boundbrook","USA","40.6","-74.5","Solodyne 3 (Addlestone): (3) WJZ (Boundbrook); (4) KDKA (East Pittsburgh); (5) PTT Toulouse, relaying PTT Paris; dance music from the Coliseum."
"Solodyne 3","Addlestone","UK","51.4","-0.5","(4) KDKA (East Pittsburgh).","East Pittsburgh","USA","40.4","-79.8","Solodyne 3 (Addlestone): (3) WJZ (Boundbrook); (4) KDKA (East Pittsburgh); (5) PTT Toulouse, relaying PTT Paris; dance music from the Coliseum."
"Solodyne 3","Addlestone","UK","51.4","-0.5","(5) PTT Toulouse, relaying PTT Paris; dance music from the Coliseum.","Toulouse","France","43.6","1.4","Solodyne 3 (Addlestone): (3) WJZ (Boundbrook); (4) KDKA (East Pittsburgh); (5) PTT Toulouse, relaying PTT Paris; dance music from the Coliseum."
"Solodyne 3","Addlestone","UK","51.4","-0.5","(6) Riga (Letland), dance music from 9.10 to 11 p.m. G.M.T.","Riga","Latvia","56.9","24.1","Solodyne 3 (Addlestone): (6) Riga (Letland), dance music from 9.10 to 11 p.m. G.M.T."
"Screened Coil Three","S.W. 10","","","","(1) Kattowitz, relaying Wilno; talk in connection with the official opening of the latter station.","Kattowitz","Poland","50.3","19.0","Screened Coil Three (S.W. 10): (1) Kattowitz, relaying Wilno; talk in connection with the official opening of the latter station; (2) Regret, cannot trace."
"Screened Coil Three","S.W. 10","","","","(2) Regret, cannot trace.","","","","","Screened Coil Three (S.W. 10): (1) Kattowitz, relaying Wilno; talk in connection with the official opening of the latter station; (2) Regret, cannot trace."
"Slasher","Grimsby","UK","53.6","-0.1","Kalundborg, relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","Slasher (Grimsby): Kalundborg, relaying Copenhagen."
"Help","Belgium","","","","Glasgow, relaying André Charlot’s Revue from 2LO.","Glasgow","UK","55.9","-4.3","Help (Belgium): Glasgow, relaying André Charlot’s Revue from 2LO."
"Alco","Putney","UK","51.5","-0.2","No W.I. indicated; details too vague; regret cannot trace.","","","","","Alco (Putney): No W.I. indicated; details too vague; regret cannot trace."
"Etna","Woking","UK","51.3","-0.6","Kalundborg, relaying Copenhagen; apparently slightly altered programme.","Kalundborg","Denmark","55.7","11.1","Etna (Woking): Kalundborg, relaying Copenhagen; apparently slightly altered programme."
"Nescio","Eastbourne","UK","50.8","0.3","Hamburg, relaying English lesson from Koenigs Wusterhausen.","Hamburg","Germany","53.5","10.0","Nescio (Eastbourne): Hamburg, relaying English lesson from Koenigs Wusterhausen."
"Ashville","Leeds","UK","53.8","-1.5","Notodden, relaying dance music from Oslo.","Notodden","Norway","59.6","9.3","Ashville (Leeds): Notodden, relaying dance music from Oslo."
"Atlantic","Bath","UK","51.4","-2.4","Yes, WGY (Schenectady) direct.","Schenectady","USA","42.8","-73.9","Atlantic (Bath): Yes, WGY (Schenectady) direct."
"Werklein","Shrewsbury","UK","52.7","-2.8","(1) No, apparently WIOD (Miami Beach, Fla.), 247.8 m.","Miami Beach","USA","25.8","-80.1","Werklein (Shrewsbury): (1) No, apparently WIOD (Miami Beach, Fla.), 247.8 m."
"Werklein","Shrewsbury","UK","52.7","-2.8","(8) Yes, 2LO (London), 330 m.","London","UK","51.5","-0.1","Werklein (Shrewsbury): (8) Yes, 2LO (London), 330 m.; (9) Yes, London (2LO)."
"Werklein","Shrewsbury","UK","52.7","-2.8","(9) Yes, London (2LO).","London","UK","51.5","-0.1","Werklein (Shrewsbury): (8) Yes, 2LO (London), 330 m.; (9) Yes, London (2LO)."
"Pacifico","","","","","(1) Koenigs Wusterhausen, relaying Berlin, play: The Storm in the Pacific (Oskar Mörning).","Berlin","Germany","52.5","13.4","Pacifico: (1) Koenigs Wusterhausen, relaying Berlin, play: The Storm in the Pacific (Oskar Mörning); (2) Kalundborg, relaying church service from the Garrison Church at Copenhagen; (3) Warsaw (agricultural lectures); (4 and 5) Oslo and Stockholm; (6) Manchester relaying London; relay from St. John’s Church, Westminster."
"Pacifico","","","","","(2) Kalundborg, relaying church service from the Garrison Church at Copenhagen.","Kalundborg","Denmark","55.7","11.1","Pacifico: (1) Koenigs Wusterhausen, relaying Berlin, play: The Storm in the Pacific (Oskar Mörning); (2) Kalundborg, relaying church service from the Garrison Church at Copenhagen; (3) Warsaw (agricultural lectures); (4 and 5) Oslo and Stockholm; (6) Manchester relaying London; relay from St. John’s Church, Westminster."
"Pacifico","","","","","(3) Warsaw (agricultural lectures).","Warsaw","Poland","52.2","21.0","Pacifico: (1) Koenigs Wusterhausen, relaying Berlin, play: The Storm in the Pacific (Oskar Mörning); (2) Kalundborg, relaying church service from the Garrison Church at Copenhagen; (3) Warsaw (agricultural lectures); (4 and 5) Oslo and Stockholm; (6) Manchester relaying London; relay from St. John’s Church, Westminster."
"Pacifico","","","","","(4 and 5) Oslo and Stockholm.","Oslo","Norway","59.9","10.8","Pacifico: (1) Koenigs Wusterhausen, relaying Berlin, play: The Storm in the Pacific (Oskar Mörning); (2) Kalundborg, relaying church service from the Garrison Church at Copenhagen; (3) Warsaw (agricultural lectures); (4 and 5) Oslo and Stockholm; (6) Manchester relaying London; relay from St. John’s Church, Westminster."
"Pacifico","","","","","(6) Manchester relaying London; relay from St. John’s Church, Westminster.","Manchester","UK","53.5","-2.2","Pacifico: (1) Koenigs Wusterhausen, relaying Berlin, play: The Storm in the Pacific (Oskar Mörning); (2) Kalundborg, relaying church service from the Garrison Church at Copenhagen; (3) Warsaw (agricultural lectures); (4 and 5) Oslo and Stockholm; (6) Manchester relaying London; relay from St. John’s Church, Westminster."
"Edna","","","","","(1) WGY (Schenectady).","Schenectady","USA","42.8","-73.9","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(2) Apparently U.S.A. station, but regret cannot trace.","","","","","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(3) WBZ (Springfield).","Springfield","USA","42.1","-72.6","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(4) WTAM (Cleveland).","Cleveland","USA","41.5","-81.7","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(5) WEAF (New York).","New York","USA","40.7","-74.0","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(6) WJZ (Boundbrook).","Boundbrook","USA","40.6","-74.5","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(7) KDKA (East Pittsburgh).","East Pittsburgh","USA","40.4","-79.8","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(8) Possibly WOC (Davenport).","Davenport","USA","41.5","-90.6","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(9) Regret, cannot trace.","","","","","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"Edna","","","","","(10) WLW (Cincinnatti).","Cincinnati","USA","39.1","-84.5","Edna: (1) WGY (Schenectady); (2) Apparently U.S.A. station, but regret cannot trace; (3) WBZ (Springfield); (4) WTAM (Cleveland); (5) WEAF (New York); (6) WJZ (Boundbrook); (7) KDKA (East Pittsburgh); (8) Possibly WOC (Davenport); (9) Regret, cannot trace; (10) WLW (Cincinnatti)."
"A. B. C.","Darvel","UK","55.6","-4.3","(1) Yes, WPG (Atlantic City).","Atlantic City","USA","39.4","-74.5","A. B. C. (Darvel): (1) Yes, WPG (Atlantic City); (2) Yes, WGY (Schenectady), confirmed by programmes."
"A. B. C.","Darvel","UK","55.6","-4.3","(2) Yes, WGY (Schenectady), confirmed by programmes.","Schenectady","USA","42.8","-73.9","A. B. C. (Darvel): (1) Yes, WPG (Atlantic City); (2) Yes, WGY (Schenectady), confirmed by programmes."
"Bulldog","Weston-super-Mare","UK","51.3","-2.9","Yes, Huizen (Holland), relaying church service from Hilversum.","Huizen","Netherlands","52.3","5.2","Bulldog (Weston-super-Mare): Yes, Huizen (Holland), relaying church service from Hilversum."
"C. W. N.","Bristol","UK","51.5","-2.6","(1 and 2) WGY (Schenectady).","Schenectady","USA","42.8","-73.9","C. W. N. (Bristol): (1 and 2) WGY (Schenectady); (3) WL, surely wrong; details would tally with the Frankfurt-on-Main programme; (4) Kattowitz, relaying church service from the Cathedral at Wilno."
"C. W. N.","Bristol","UK","51.5","-2.6","(3) WL, surely wrong; details would tally with the Frankfurt-on-Main programme.","Frankfurt-on-Main","Germany","50.1","8.7","C. W. N. (Bristol): (1 and 2) WGY (Schenectady); (3) WL, surely wrong; details would tally with the Frankfurt-on-Main programme; (4) Kattowitz, relaying church service from the Cathedral at Wilno."
"C. W. N.","Bristol","UK","51.5","-2.6","(4) Kattowitz, relaying church service from the Cathedral at Wilno.","Kattowitz","Poland","50.3","19.0","C. W. N. (Bristol): (1 and 2) WGY (Schenectady); (3) WL, surely wrong; details would tally with the Frankfurt-on-Main programme; (4) Kattowitz, relaying church service from the Cathedral at Wilno."
"Curious","Kensington","UK","51.5","-0.2","Yes, possibly KFNK (Shenandoah) 270.1 m.","Shenandoah","USA","38.5","-78.6","Curious (Kensington): Yes, possibly KFNK (Shenandoah) 270.1 m."
"Snip 1","Westcliff","UK","51.5","0.7","Yes, WGY (Schenectady), but this station works on 379.5 m.","Schenectady","USA","42.8","-73.9","Snip 1 (Westcliff): Yes, WGY (Schenectady), but this station works on 379.5 m."
"Cymrais","Llandulas","UK","53.3","-3.6","No indication of W.I. given, but apparently a U.S.A. station.","","","","","Cymrais (Llandulas): No indication of W.I. given, but apparently a U.S.A. station."
"Alberten","Woodbridge","UK","52.1","1.3","(1) WGY (Schenectady).","Schenectady","USA","42.8","-73.9","Alberten (Woodbridge): (1) WGY (Schenectady); (2) KDKA (East Pittsburgh). cannot trace. (10) WLW (Cincinnati)."
"Alberten","Woodbridge","UK","52.1","1.3","(2) KDKA (East Pittsburgh).","East Pittsburgh","USA","40.4","-79.8","Alberten (Woodbridge): (1) WGY (Schenectady); (2) KDKA (East Pittsburgh). cannot trace. (10) WLW (Cincinnati)."
"Alberten","Woodbridge","UK","52.1","1.3","(10) WLW (Cincinnati).","Cincinnati","USA","39.1","-84.5","Alberten (Woodbridge): (1) WGY (Schenectady); (2) KDKA (East Pittsburgh). cannot trace. (10) WLW (Cincinnati)."
"A. B. C.","Darvel","UK","55.6","-4.3","(1) Yes, WPG (Atlantic City).","Atlantic City","USA","39.4","-74.5","A. B. C. (Darvel): (1) Yes, WPG (Atlantic City); (2) Yes, WGY (Schenectady), confirmed by programmes."
"A. B. C.","Darvel","UK","55.6","-4.3","(2) Yes, WGY (Schenectady), confirmed by programmes.","Schenectady","USA","42.8","-73.9","A. B. C. (Darvel): (1) Yes, WPG (Atlantic City); (2) Yes, WGY (Schenectady), confirmed by programmes."
"Bulldog","Weston-super-Mare","UK","51.3","-2.9","Yes, Huizen (Holland) relaying church service from Hilversum.","Huizen","Netherlands","52.3","5.2","Bulldog (Weston-super-Mare): Yes, Huizen (Holland) relaying church service from Hilversum."
"C. W. N.","Bristol","UK","51.5","-2.6","(1 and 2) WGY (Schenectady).","Schenectady","USA","42.8","-73.9","C. W. N. (Bristol): (1 and 2) WGY (Schenectady). (3) WL surely wrong; details would tally with the Frankfurt-on-Main programme; (4) Kattowitz, relaying church service from the Cathedral at Wilno."
"C. W. N.","Bristol","UK","51.5","-2.6","(3) WL surely wrong; details would tally with the Frankfurt-on-Main programme.","Frankfurt-on-Main","Germany","50.1","8.7","C. W. N. (Bristol): (1 and 2) WGY (Schenectady). (3) WL surely wrong; details would tally with the Frankfurt-on-Main programme; (4) Kattowitz, relaying church service from the Cathedral at Wilno."
"C. W. N.","Bristol","UK","51.5","-2.6","(4) Kattowitz, relaying church service from the Cathedral at Wilno.","Kattowitz","Poland","50.3","19.0","C. W. N. (Bristol): (1 and 2) WGY (Schenectady). (3) WL surely wrong; details would tally with the Frankfurt-on-Main programme; (4) Kattowitz, relaying church service from the Cathedral at Wilno."
"Curious","Kensington","UK","51.5","-0.2","Yes, possibly KFNF (Shenandoah) 270.1 m.","Shenandoah","USA","38.5","-78.6","Curious (Kensington): Yes, possibly KFNF (Shenandoah) 270.1 m."
"Snip 1","Westcliff","UK","51.5","0.7","Yes, WGY (Schenectady), but this station works on 379.5 m.","Schenectady","USA","42.8","-73.9","Snip 1 (Westcliff): Yes, WGY (Schenectady), but this station works on 379.5 m."
"Gymrais","Llandulas","UK","53.3","-3.6","No indication of WL given, but apparently U.S.A. station, as performance appears to have been relayed from the Capitol Theatre, New York.","New York","USA","40.7","-74.0","Gymrais (Llandulas): No indication of WL given, but apparently U.S.A. station, as performance appears to have been relayed from the Capitol Theatre, New York."
"Fen Sledger","Woodhall Spa","UK","53.2","-0.2","Warsaw, relaying sacred service from the Cathedral at Wilno; inauguration ceremony of the Wilno station.","Warsaw","Poland","52.2","21.0","Fen Sledger (Woodhall Spa): Warsaw, relaying sacred service from the Cathedral at Wilno; inauguration ceremony of the Wilno station."
"W. T. G. Circuit","Bermondsey","UK","51.5","-0.1","Cannot possibly trace, as you give no estimate of WL.","","","","","W. T. G. Circuit (Bermondsey): Cannot possibly trace, as you give no estimate of WL."
"Q. R. A.","Southsea","UK","50.8","-1.1","Many thanks; most useful. Power given when available.","","","","","Q. R. A. (Southsea): Many thanks; most useful. Power given when available."
"Wells","Somerset","UK","51.2","-2.6","Regret, cannot trace item in programme.","","","","","Wells (Somerset): Regret, cannot trace item in programme."
"G. F. H.","Scarborough","UK","54.3","-0.4","(1) WGY (Schenectady) direct.","Schenectady","USA","42.8","-73.9","G. F. H. (Scarborough): (1) WGY (Schenectady) direct; (2) KDKA (East Pittsburgh); (3) WJZ (Boundbrook); (4) Possibly WPG (Atlantic City); (5 and 6) Regret, cannot trace; details much too vague; (7) WBZ (Springfield); (8) WIOB (Miami Beach, Fla.) 247 m.; (9, 10 and 11) Regret, cannot trace."
"G. F. H.","Scarborough","UK","54.3","-0.4","(2) KDKA (East Pittsburgh).","East Pittsburgh","USA","40.4","-79.8","G. F. H. (Scarborough): (1) WGY (Schenectady) direct; (2) KDKA (East Pittsburgh); (3) WJZ (Boundbrook); (4) Possibly WPG (Atlantic City); (5 and 6) Regret, cannot trace; details much too vague; (7) WBZ (Springfield); (8) WIOB (Miami Beach, Fla.) 247 m.; (9, 10 and 11) Regret, cannot trace."
