"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"The Owl","Lincoln","UK","53.2","-0.5","Posen, broadcasting election results with gramophone records in the intervals.","Posen","Poland","52.4","16.9","The Owl (Lincoln): Posen, broadcasting election results with gramophone records in the intervals."
"Melody 3","Clapham Common","UK","51.5","-0.1","(1) We know of no Swedish relay station between 1,330 and 1,350 kc.; possibly Karlstad working on slightly higher WL.","Karlstad","Sweden","59.4","13.5","Melody 3 (Clapham Common): (1) We know of no Swedish relay station between 1,330 and 1,350 kc.; possibly Karlstad working on slightly higher WL.; (2) if WL. approximately correct, Strasbourg (announcements in French and German)."
"Melody 3","Clapham Common","UK","51.5","-0.1","(2) if WL. approximately correct, Strasbourg (announcements in French and German).","Strasbourg","France","48.6","7.8","Melody 3 (Clapham Common): (1) We know of no Swedish relay station between 1,330 and 1,350 kc.; possibly Karlstad working on slightly higher WL.; (2) if WL. approximately correct, Strasbourg (announcements in French and German)."
"BR879","Burnley","UK","53.8","-2.2","The French station over the Eiffel Tower, but we know of no German station on that WL.","Paris","France","48.9","2.4","BR879 (Burnley): The French station over the Eiffel Tower, but we know of no German station on that WL."
"Pass Book","Brighton","UK","50.8","-0.1","2ME (Sydney), which would be working at that time.","Sydney","Australia","-33.9","151.2","Pass Book (Brighton): 2ME (Sydney), which would be working at that time."
"Mentor","Bradmore","UK","52.9","-1.2","Posen, relaying dance music from the Palais Royal Restaurant.","Posen","Poland","52.4","16.9","Mentor (Bradmore): Posen, relaying dance music from the Palais Royal Restaurant."
"Three Valve","Rochdale","UK","53.6","-2.2","Yes, Kaiserslautern relaying Munich; interval signal; siren.","Munich","Germany","48.1","11.6","Three Valve (Rochdale): Yes, Kaiserslautern relaying Munich; interval signal; siren."
"Two Valvor","Reditch","UK","52.3","-1.9","Kalundborg.","Kalundborg","Denmark","55.7","11.1","Two Valvor (Reditch): Kalundborg. Rochdale): Yes, Kaiserslautern relaying Munich: interval signal: siren."
"Two Valvor","Redifield","UK","","","(1) Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen.","Copenhagen","Denmark","55.7","12.6","Two Valvor (Redifield): (1) Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen; (2) Madrid (EAJ7); Michael Strogoff (Jules Verne), a play relayed from the New Theatre; (3) Koenigs Wusterhausen, relaying dance music from the Central Hötel at Berlin."
"Two Valvor","Redifield","UK","","","(2) Madrid (EAJ7); Michael Strogoff (Jules Verne), a play relayed from the New Theatre.","Madrid","Spain","40.4","-3.7","Two Valvor (Redifield): (1) Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen; (2) Madrid (EAJ7); Michael Strogoff (Jules Verne), a play relayed from the New Theatre; (3) Koenigs Wusterhausen, relaying dance music from the Central Hötel at Berlin."
"Two Valvor","Redifield","UK","","","(3) Koenigs Wusterhausen, relaying dance music from the Central Hötel at Berlin.","Berlin","Germany","52.5","13.4","Two Valvor (Redifield): (1) Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen; (2) Madrid (EAJ7); Michael Strogoff (Jules Verne), a play relayed from the New Theatre; (3) Koenigs Wusterhausen, relaying dance music from the Central Hötel at Berlin."
"Pecheur","Grantham, Lincs","UK","52.9","-0.6","(1) PTT Lille, relaying dance music from the Lilliana Dance Hall.","Lille","France","50.6","3.1","Pecheur (Grantham, Lincs): (1) PTT Lille, relaying dance music from the Lilliana Dance Hall; (2) Aachen (Aix-la-Chapelle), relaying Cologne; (3) PTT Paris; (4) details are too vague, regret, cannot trace."
"Pecheur","Grantham, Lincs","UK","52.9","-0.6","(2) Aachen (Aix-la-Chapelle), relaying Cologne.","Aachen","Germany","50.8","6.1","Pecheur (Grantham, Lincs): (1) PTT Lille, relaying dance music from the Lilliana Dance Hall; (2) Aachen (Aix-la-Chapelle), relaying Cologne; (3) PTT Paris; (4) details are too vague, regret, cannot trace."
"Pecheur","Grantham, Lincs","UK","52.9","-0.6","(3) PTT Paris.","Paris","France","48.9","2.4","Pecheur (Grantham, Lincs): (1) PTT Lille, relaying dance music from the Lilliana Dance Hall; (2) Aachen (Aix-la-Chapelle), relaying Cologne; (3) PTT Paris; (4) details are too vague, regret, cannot trace."
"Pecheur","Grantham, Lincs","UK","52.9","-0.6","(4) details are too vague, regret, cannot trace.","","","","","Pecheur (Grantham, Lincs): (1) PTT Lille, relaying dance music from the Lilliana Dance Hall; (2) Aachen (Aix-la-Chapelle), relaying Cologne; (3) PTT Paris; (4) details are too vague, regret, cannot trace."
"Westminster","Iliminster","UK","50.9","-2.9","A Polish station, broadcasting election results with gramophone records in the intervals; possibly Wilno.","Wilno","Poland","54.7","25.3","Westminster (Iliminster): A Polish station, broadcasting election results with gramophone records in the intervals; possibly Wilno."
"M. N. T. F.","W.14","UK","","","Posen, call:* Allo! Radio Posnan.","Posen","Poland","52.4","16.9","M. N. T. F. (W.14): Posen, call:* Allo! Radio Posnan."
"Lodge End","Doncaster","UK","53.5","-1.1","Koenigs Wusterhausen, relaying revue, Hallo! the Earth, from Breslau.","Breslau","Germany","51.1","17.0","Lodge End (Doncaster): Koenigs Wusterhausen, relaying revue, Hallo! the Earth, from Breslau."
"3 VPH","Edinburgh","UK","55.9","-3.2","The only station which you might have picked up in the neighbourhood is Stamboul, but we cannot confirm as no details are published in the programme.","Istanbul","Turkey","41.0","28.9","3 VPH (Edinburgh): The only station which you might have picked up in the neighbourhood is Stamboul, but we cannot confirm as no details are published in the programme."
"Anorphous","Taunton","UK","51.0","-3.1","Eiffel Tower working on short waves; we know of no short-wave station at Agen.","Paris","France","48.9","2.4","Anorphous (Taunton): Eiffel Tower working on short waves; we know of no short-wave station at Agen."
"Low Frequency","Portslade by-Sea","UK","50.8","-0.2","Milan (sports news).","Milan","Italy","45.5","9.2","Low Frequency (Portslade by-Sea): Milan (sports news)."
"Tired Hands","Stratford","UK","51.5","-0.0","(1) Toledo.","Toledo","Spain","39.9","-4.0","Tired Hands (Stratford): (1) Toledo; (2) Posen, call; (3) Madrid (EAJ7); play is Michael Strogoff (Jules Verne), relayed from the New Theatre."
"Tired Hands","Stratford","UK","51.5","-0.0","(2) Posen, call.","Posen","Poland","52.4","16.9","Tired Hands (Stratford): (1) Toledo; (2) Posen, call; (3) Madrid (EAJ7); play is Michael Strogoff (Jules Verne), relayed from the New Theatre."
"Tired Hands","Stratford","UK","51.5","-0.0","(3) Madrid (EAJ7); play is Michael Strogoff (Jules Verne), relayed from the New Theatre.","Madrid","Spain","40.4","-3.7","Tired Hands (Stratford): (1) Toledo; (2) Posen, call; (3) Madrid (EAJ7); play is Michael Strogoff (Jules Verne), relayed from the New Theatre."
"Hipp","Plymouth","UK","50.4","-4.1","(1) It is quite possible that the orchestral concert was taken by Bandoeng (Java), but we cannot say who relayed it.","Bandung","Indonesia","-6.9","107.6","Hipp (Plymouth): (1) It is quite possible that the orchestral concert was taken by Bandoeng (Java), but we cannot say who relayed it; (2) we regret, but we cannot give wavelengths of amateur transmitters."
"Hipp","Plymouth","UK","50.4","-4.1","(2) we regret, but we cannot give wavelengths of amateur transmitters.","","","","","Hipp (Plymouth): (1) It is quite possible that the orchestral concert was taken by Bandoeng (Java), but we cannot say who relayed it; (2) we regret, but we cannot give wavelengths of amateur transmitters."
"F. W.","Manor Park","UK","51.5","0.0","Regret, but cannot trace in programmes; it is very difficult to trace without some estimate of WL.","","","","","F. W. (Manor Park): Regret, but cannot trace in programmes; it is very difficult to trace without some estimate of WL."
"Interested","Blackpool","UK","53.8","-3.0","Langenberg, relaying Cologne (chimes from the Cathedral); the German National Anthem is played to the melody of the old Austrian hymn (music by Haydn).","Cologne","Germany","50.9","6.9","Interested (Blackpool): Langenberg, relaying Cologne (chimes from the Cathedral); the German National Anthem is played to the melody of the old Austrian hymn (music by Haydn)."
"Shakespeare","Stratford-on-Avon","UK","52.2","-1.7","Breslau, revue, Hallo! the Earth.","Breslau","Germany","51.1","17.0","Shakespeare (Stratford-on-Avon): Breslau, revue, Hallo! the Earth."
"F. Askew","Clapton","UK","51.6","-0.1","Your details and estimate of WL. are much too vague, regret, cannot trace.","","","","","F. Askew (Clapton): Your details and estimate of WL. are much too vague, regret, cannot trace."
"P. M. O. K.","Wandsworth","UK","51.5","-0.2","Kaiserslautern, 204.1 m. (1,470 kc.), 5 kw., a relay of Munich. Approximate distance from London 400 miles.","Munich","Germany","48.1","11.6","P. M. O. K. (Wandsworth): Kaiserslautern, 204.1 m. (1,470 kc.), 5 kw., a relay of Munich. Approximate distance from London 400 miles."
"Anchor","Leith","UK","55.9","-3.2","Yes, Kattowitz; call, Hallo! Polskie Radio Kattowice.","Kattowitz","Poland","50.3","19.0","Anchor (Leith): Yes, Kattowitz; call, Hallo! Polskie Radio Kattowice."
"Zadok","Leeds","UK","53.8","-1.5","Kalundborg, relaying Copenhagen. English literature, a talk by G. Campbell McCallum: The English Roman.","Copenhagen","Denmark","55.7","12.6","Zadok (Leeds): Kalundborg, relaying Copenhagen. English literature, a talk by G. Campbell McCallum: The English Roman."
"Waved","Purley","UK","51.3","-0.1","WL, apparently wrong details (tally with Rome a lady announcer); instrumental concert followed by news at 9.50 p.m. G.M.T. and close down.","Rome","Italy","41.9","12.5","Waved (Purley): WL, apparently wrong details (tally with Rome a lady announcer); instrumental concert followed by news at 9.50 p.m. G.M.T. and close down."
"Amplifier","Bristol","UK","51.5","-2.6","An amateur transmission, but cannot trace as you give no call sign.","","","","","Amplifier (Bristol): An amateur transmission, but cannot trace as you give no call sign."
"Govibepashepúsh","","","","","Cologne (concert of classical and dance music.)","Cologne","Germany","50.9","6.9","Govibepashepúsh: Cologne (concert of classical and dance music.)"
"Lewis","","","","","Leipzig.","Leipzig","Germany","51.3","12.4","Lewis: Leipzig."
"Interested","Blackpool","UK","53.8","-3.0","Langenberg, relaying Cologne (chimes from the studio); the German National Anthem is played to the melody of the old Austrian hymn (music by Haydn).","Cologne","Germany","50.9","6.9","Interested (Blackpool): Langenberg, relaying Cologne (chimes from the studio); the German National Anthem is played to the melody of the old Austrian hymn (music by Haydn)."
"Shakespeare","Stratford-on-Avon","UK","52.2","-1.7","Breslau, revue, Hallo! the Earth.","Breslau","Germany","51.1","17.0","Shakespeare (Stratford-on-Avon): Breslau, revue, Hallo! the Earth."
"F. Askew","Clapton","UK","51.6","-0.1","Your details and estimate of W.L. are much too vague, regret cannot trace.","","","","","F. Askew (Clapton): Your details and estimate of W.L. are much too vague, regret cannot trace."
"P. M. O. K.","Wandsworth","UK","51.5","-0.2","Kaiserslautern, 204.1 m. (1,470 kc.), 5 kw., a relay of Munich. Approximate distance from London 400 miles.","Munich","Germany","48.1","11.6","P. M. O. K. (Wandsworth): Kaiserslautern, 204.1 m. (1,470 kc.), 5 kw., a relay of Munich. Approximate distance from London 400 miles."
"Anchor","Leith","UK","55.9","-3.2","Yes, Kattowitz; call, Hallo! Polskie Radio Kattowice.","Kattowitz","Poland","50.3","19.0","Anchor (Leith): Yes, Kattowitz; call, Hallo! Polskie Radio Kattowice."
"Zadok","Leeds","UK","53.8","-1.5","Kalundborg, relaying Copenhagen. English literature, a talk by O. Campbell McCallum: The English Roman.","Copenhagen","Denmark","55.7","12.6","Zadok (Leeds): Kalundborg, relaying Copenhagen. English literature, a talk by O. Campbell McCallum: The English Roman."
"Wavd","Purley","UK","51.3","-0.1","W.L. apparently wrong; details tally with Rome (a lady announcer); instrumental concert followed by news at 9.50 p.m. G.M.T. and close down.","Rome","Italy","41.9","12.5","Wavd (Purley): W.L. apparently wrong; details tally with Rome (a lady announcer); instrumental concert followed by news at 9.50 p.m. G.M.T. and close down."
"Amplifier","Bristol","UK","51.5","-2.6","An amateur transmission, but cannot trace as you give no call sign.","","","","","Amplifier (Bristol): An amateur transmission, but cannot trace as you give no call sign."
"Gowibepashepush","","","","","Cologne (concert of classical and dance music); French station slightly below, possibly PTT Lille.","Cologne","Germany","50.9","6.9","Gowibepashepush: Cologne (concert of classical and dance music); French station slightly below, possibly PTT Lille."
"Novice","Lowes","","","","Leipzig, relaying dance music from the Central Hotel at Berlin until 11.30 p.m. G.M.T.","Berlin","Germany","52.5","13.4","Novice (Lowes): Leipzig, relaying dance music from the Central Hotel at Berlin until 11.30 p.m. G.M.T."
"Fretwork","Ken","","","","Nordeich (Germany) weather report.","Nordeich","Germany","53.6","7.2","Fretwork (Ken): Nordeich (Germany) weather report."
"Screen Golf","Cardiff","UK","51.5","-3.2","PTT Rennes, relaying English lesson by the Berlitz School from PTT Paris.","Rennes","France","48.1","-1.7","Screen Golf (Cardiff): PTT Rennes, relaying English lesson by the Berlitz School from PTT Paris."
"Yorker","Whitby","UK","54.5","-0.6","Kalundborg, relaying symphonic concert from Copenhagen.","Copenhagen","Denmark","55.7","12.6","Yorker (Whitby): Kalundborg, relaying symphonic concert from Copenhagen."
"Afax","Wigan","UK","53.5","-2.6","2XD advertised as amateur at Swansea.","Swansea","UK","51.6","-3.9","Afax (Wigan): 2XD advertised as amateur at Swansea."
"F. F.","Houton","","","","Stuttgart, relaying the reception of Colonel Lindbergh at Washington on his return from his flight to Mexico and other South American States.","Stuttgart","Germany","48.8","9.2","F. F. (Houton): Stuttgart, relaying the reception of Colonel Lindbergh at Washington on his return from his flight to Mexico and other South American States. See paragraph with reference to this broadcast in last week's TIA Ether."
"Noises","Putney","UK","51.5","-0.2","(1) PTT Rennes, relaying PTT Paris'.","Rennes","France","48.1","-1.7","Noises (Putney): (1) PTT Rennes, relaying PTT Paris'; (2) Cologne (283 m.) and Münster (241 m.) both relay Langenberg. Coupon must be sent with each inquiry."
"Noises","Putney","UK","51.5","-0.2","(2) Cologne (283 m.) and Münster (241 m.) both relay Langenberg.","Cologne","Germany","50.9","6.9","Noises (Putney): (1) PTT Rennes, relaying PTT Paris'; (2) Cologne (283 m.) and Münster (241 m.) both relay Langenberg. Coupon must be sent with each inquiry."
"Shamrock","","","","","Posen (Poland) broadcasting election results (gramophone records in the intervals).","Posen","Poland","52.4","16.9","Shamrock: Posen (Poland) broadcasting election results (gramophone records in the intervals)."
"Cube Screen Three","","","","","Most of the German stations were relaying U.S.A. transmissions on that date. If your estimate of W.L. is approximately correct, you received this through Berlin (Witzleben).","Berlin","Germany","52.5","13.4","Cube Screen Three: Most of the German stations were relaying U.S.A. transmissions on that date. If your estimate of W.L. is approximately correct, you received this through Berlin (Witzleben)."
"Night Hawk","","","","","Hamburg, relaying Strauss concert from the Restaurant Ostermann until 11 p.m. G.M.T.; dance music followed until 11.30 p.m. G.M.T.","Hamburg","Germany","53.5","10.0","Night Hawk: Hamburg, relaying Strauss concert from the Restaurant Ostermann until 11 p.m. G.M.T.; dance music followed until 11.30 p.m. G.M.T."
"Sunnydene","Witney","UK","51.8","-1.5","7RL, wireless club transmitter at Copenhagen.","Copenhagen","Denmark","55.7","12.6","Sunnydene (Witney): 7RL, wireless club transmitter at Copenhagen."
"A. L. R.","Stratford","UK","51.5","-0.0","(1) No, but if W.L., approximately correct possibly Radio Vitus.","","","","","A. L. R. (Stratford): (1) No, but if W.L., approximately correct possibly Radio Vitus; (2) Breslau relaying Berlin; (3) Hamburg, relaying Strauss concert from the Restaurant Ostermann'; (4) no estimate of W.L. given, regret, cannot trace."
"A. L. R.","Stratford","UK","51.5","-0.0","(2) Breslau relaying Berlin.","Berlin","Germany","52.5","13.4","A. L. R. (Stratford): (1) No, but if W.L., approximately correct possibly Radio Vitus; (2) Breslau relaying Berlin; (3) Hamburg, relaying Strauss concert from the Restaurant Ostermann'; (4) no estimate of W.L. given, regret, cannot trace."
"A. L. R.","Stratford","UK","51.5","-0.0","(3) Hamburg, relaying Strauss concert from the Restaurant Ostermann'.","Hamburg","Germany","53.5","10.0","A. L. R. (Stratford): (1) No, but if W.L., approximately correct possibly Radio Vitus; (2) Breslau relaying Berlin; (3) Hamburg, relaying Strauss concert from the Restaurant Ostermann'; (4) no estimate of W.L. given, regret, cannot trace."
"A. L. R.","Stratford","UK","51.5","-0.0","(4) no estimate of W.L. given, regret, cannot trace.","","","","","A. L. R. (Stratford): (1) No, but if W.L., approximately correct possibly Radio Vitus; (2) Breslau relaying Berlin; (3) Hamburg, relaying Strauss concert from the Restaurant Ostermann'; (4) no estimate of W.L. given, regret, cannot trace."
"Engzilt","Beccles","UK","52.5","1.6","No, not Helsingfors; possibly.Radio LL, Paris.","Paris","France","48.9","2.4","Engzilt (Beccles): No, not Helsingfors; possibly.Radio LL, Paris."
"Novice","S.E.20","UK","","","Apparently one of the Polish stations giving election results (gramophone records in the intervals), but cannot say which as you give no estimate of WL.","","","","","Novice (S.E.20): Apparently one of the Polish stations giving election results (gramophone records in the intervals), but cannot say which as you give no estimate of WL."
"Spa","Hendon","UK","51.6","-0.2","Yes, a relay of Stockholm; apparently Trolhattan, which would be the nearest to your estimate of WL.","Stockholm","Sweden","59.3","18.1","Spa (Hendon): Yes, a relay of Stockholm; apparently Trolhattan, which would be the nearest to your estimate of WL."
"E. C. H. G.","North Shields","UK","55.0","-1.4","Cologne, news, weather and sport, followed by concert of classical and dance music.","Cologne","Germany","50.9","6.9","E. C. H. G. (North Shields): Cologne, news, weather and sport, followed by concert of classical and dance music."
"H. G. J.","Sheringham","UK","52.9","1.2","San Sebastian (a lady announcer).","San Sebastian","Spain","43.3","-1.9","H. G. J. (Sheringham): San Sebastian (a lady announcer)."
"Slider Set","Suffolk","UK","52.2","1.0","Yes, both German stations, as the National Anthem for that country is played to the melody of the old Austrian hymn (music by Haydn). As you give no estimate of WL we cannot say which German stations you hear.","","","","","Slider Set (Suffolk): Yes, both German stations, as the National Anthem for that country is played to the melody of the old Austrian hymn (music by Haydn). As you give no estimate of WL we cannot say which German stations you hear."
"School House","Abbeyhill, Edinburgh","UK","55.9","-3.2","Apparently WGY (Schenectady), as your details do not tally with the programmes for Stuttgart or Madrid (EAJ7).","Schenectady","USA","42.8","-73.9","School House (Abbeyhill, Edinburgh): Apparently WGY (Schenectady), as your details do not tally with the programmes for Stuttgart or Madrid (EAJ7)."
"Langham Joyce","Rustington","UK","50.8","-0.5","This was Motala, relaying dance music from Stockholm until 11 p.m. G.M.T.","Stockholm","Sweden","59.3","18.1","Langham Joyce (Rustington): This was Motala, relaying dance music from Stockholm until 11 p.m. G.M.T."
"Conydene","Lines.","","","","A harmonic of 5XX.","","","","","Conydene (Lines.): A harmonic of 5XX."
"W. W.","Bethnal Green","UK","51.5","-0.1","A relay of PTT Paris (English lesson by the Berlitz School).","Paris","France","48.9","2.4","W. W. (Bethnal Green): A relay of PTT Paris (English lesson by the Berlitz School)."
"Brennes 3 Valves","Southport","UK","53.6","-3.0","(1) Possibly Munster; most of the German stations were relaying U.S.A. transmissions on that date.","Munster","Germany","51.9","7.6","Brennes 3 Valves (Southport): (1) Possibly Munster; most of the German stations were relaying U.S.A. transmissions on that date; (2) we do not know what stations they relayed as no details were advertised in programme; (3) details are much too vague, regret, cannot trace; so many short-wave stations on wavelengths between 30 and 34 metres."
"Brennes 3 Valves","Southport","UK","53.6","-3.0","(2) we do not know what stations they relayed as no details were advertised in programme.","","","","","Brennes 3 Valves (Southport): (1) Possibly Munster; most of the German stations were relaying U.S.A. transmissions on that date; (2) we do not know what stations they relayed as no details were advertised in programme; (3) details are much too vague, regret, cannot trace; so many short-wave stations on wavelengths between 30 and 34 metres."
"Brennes 3 Valves","Southport","UK","53.6","-3.0","(3) details are much too vague, regret, cannot trace; so many short-wave stations on wavelengths between 30 and 34 metres.","","","","","Brennes 3 Valves (Southport): (1) Possibly Munster; most of the German stations were relaying U.S.A. transmissions on that date; (2) we do not know what stations they relayed as no details were advertised in programme; (3) details are much too vague, regret, cannot trace; so many short-wave stations on wavelengths between 30 and 34 metres."
"E. S. J.","Swindon","UK","51.6","-1.8","An amateur transmission, but cannot trace as you give no call sign.","","","","","E. S. J. (Swindon): An amateur transmission, but cannot trace as you give no call sign."
"L. O. J.","Belfast","UK","54.6","-5.9","(1) Stettin, relaying Berlin (six days’ cycle races, relayed from the Sports Palace at Berlin).","Berlin","Germany","52.5","13.4","L. O. J. (Belfast): (1) Stettin, relaying Berlin (six days’ cycle races, relayed from the Sports Palace at Berlin); (2) PTT Lille, relaying dance music from the Lilliania Dance Hall; (3) Kaiserslautern (204.1 m.) relaying Munich (Radiol Circus)."
"L. O. J.","Belfast","UK","54.6","-5.9","(2) PTT Lille, relaying dance music from the Lilliania Dance Hall.","Lille","France","50.6","3.1","L. O. J. (Belfast): (1) Stettin, relaying Berlin (six days’ cycle races, relayed from the Sports Palace at Berlin); (2) PTT Lille, relaying dance music from the Lilliania Dance Hall; (3) Kaiserslautern (204.1 m.) relaying Munich (Radiol Circus)."
"L. O. J.","Belfast","UK","54.6","-5.9","(3) Kaiserslautern (204.1 m.) relaying Munich (Radiol Circus).","Munich","Germany","48.1","11.6","L. O. J. (Belfast): (1) Stettin, relaying Berlin (six days’ cycle races, relayed from the Sports Palace at Berlin); (2) PTT Lille, relaying dance music from the Lilliania Dance Hall; (3) Kaiserslautern (204.1 m.) relaying Munich (Radiol Circus)."
"Ganiv","Ireland","","","","Regret, but cannot trace Morse stations.","","","","","Ganiv (Ireland): Regret, but cannot trace Morse stations."
"P.M.2, 3 Valve","Andover","UK","51.2","-1.5","(1) Radio Vitus.","","","","","P.M.2, 3 Valve (Andover): (1) Radio Vitus; (2) Hanover, relaying from the Café Deutschland, Altona, via Hamburg."
"P.M.2, 3 Valve","Andover","UK","51.2","-1.5","(2) Hanover, relaying from the Café Deutschland, Altona, via Hamburg.","Hamburg","Germany","53.5","10.0","P.M.2, 3 Valve (Andover): (1) Radio Vitus; (2) Hanover, relaying from the Café Deutschland, Altona, via Hamburg."
"Bee","Streetly","UK","52.6","-1.9","Your details are too vague, regret, cannot trace.","","","","","Bee (Streetly): Your details are too vague, regret, cannot trace."
"Snanton 3 Valver","","","","","(1) Radio Paris, relaying church service from Notre Dame (quite possibly a gramophone record followed).","Paris","France","48.9","2.4","Snanton 3 Valver: (1) Radio Paris, relaying church service from Notre Dame (quite possibly a gramophone record followed); (2) Kovno (Lithuania)."
"Snanton 3 Valver","","","","","(2) Kovno (Lithuania).","Kaunas","Lithuania","54.9","23.9","Snanton 3 Valver: (1) Radio Paris, relaying church service from Notre Dame (quite possibly a gramophone record followed); (2) Kovno (Lithuania)."
"Wot Worzit","","","","","No, this was an amateur transmission, but cannot trace as you give no call sign.","","","","","Wot Worzit: No, this was an amateur transmission, but cannot trace as you give no call sign."
"Bussett","","","","","Bergen, outside relay of dance music; items are frequently announced and sung in English.","Bergen","Norway","60.4","5.3","Bussett: Bergen, outside relay of dance music; items are frequently announced and sung in English."
