"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Ad Astra","Surrey","","","","Madrid (EAJ7) relaying dance music from the Hotel Palermo.","Madrid","Spain","40.4","-3.7","Ad Astra (Surrey): Madrid (EAJ7) relaying dance music from the Hotel Palermo."
"N.R. Fisk","Clapham Common","","","","(1) This was Milan (Vigentino) which is now working on about 549 m.; (2) Your details tally with the programme from Montpellier (Hérault); Kiel is on 256 m. (1,172 kc.).","Milan","Italy","45.5","9.2","N.R. Fisk (Clapham Common): (1) This was Milan (Vigentino) which is now working on about 549 m.; (2) Your details tally with the programme from Montpellier (Hérault); Kiel is on 256 m. (1,172 kc.)."
"J.H.S.","Soton","","","","An amateur transmission, but cannot trace as you give no call sign.","","","","J.H.S. (Soton): An amateur transmission, but cannot trace as you give no call sign."
"K.A.T.","B'ham","","","","PPT Lille, relaying the Lilliana. Dance Hall.","Lille","France","50.6","3.1","K.A.T. (B'ham): PPT Lille, relaying the Lilliana. Dance Hall."
"H.T. Haddock","Swansea","","","","Kattowitz, talk in English; “Poland Past and Present,” by Prof. R. Dyboski.","Katowice","Poland","50.3","19.0","H.T. Haddock (Swansea): Kattowitz, talk in English; “Poland Past and Present,” by Prof. R. Dyboski."
"BM/B3PW","Essex","","","","You give no programme details, too vague, regret, cannot trace.","","","","BM/B3PW (Essex): You give no programme details, too vague, regret, cannot trace."
"J. H. Bainbridge","Durham","","","","Kalundborg, relaying Copenhagen. On March 21, a relay of foreign stations.","Kalundborg","Denmark","55.7","9.5","J. H. Bainbridge (Durham): Kalundborg, relaying Copenhagen. On March 21, a relay of foreign stations."
"F. C. J.","Cornwall","","","","Yes, 2NM, G. Marcuse, Caterham, Surrey.","Caterham","UK","51.3","-0.1","F. C. J. (Cornwall): Yes, 2NM, G. Marcuse, Caterham, Surrey."
"Melody Mad","Crouch End","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","Melody Mad (Crouch End): PTT Lille, relaying from the Lilliana Dance Hall."
"Live and Learn","Westminster","","","","2CS, advertised as amateur transmitter at Pinner.","Pinner","UK","51.6","-0.4","Live and Learn (Westminster): 2CS, advertised as amateur transmitter at Pinner."
"E. V. E.","Bournemouth","","","","Yes, WEAF (New York) would be working at that time.","New York","USA","40.7","-74.0","E. V. E. (Bournemouth): Yes, WEAF (New York) would be working at that time."
"Theta","O","","","","Kalundborg, relaying Copenhagen. Concert, with male choir, relayed from the Holmens Church.","Kalundborg","Denmark","55.7","9.5","Theta (O): Kalundborg, relaying Copenhagen. Concert, with male choir, relayed from the Holmens Church."
"Puzzled","Jersey","","","","Norddeich (Germany), weather and shipping report.","Norddeich","Germany","53.6","7.2","Puzzled (Jersey): Norddeich (Germany), weather and shipping report."
"B. G. M./ZVKE","Weymouth","","","","Hilversum, confirmed by programme. Your estimate of W.L. was wrong.","Hilversum","Netherlands","52.2","5.2","B. G. M./ZVKE (Weymouth): Hilversum, confirmed by programme. Your estimate of W.L. was wrong."
"H. S.","Notts","","","","Plymouth had its own children’s hour; yes, apparently harmonic of 5XX.","Plymouth","UK","50.4","-4.1","H. S. (Notts): Plymouth had its own children’s hour; yes, apparently harmonic of 5XX."
"West Country","Shepton Mallet","","","","Kattowitz, talk in English by Prof. R. Dyboski: “Poland Past and Present.”","Katowice","Poland","50.3","19.0","West Country (Shepton Mallet): Kattowitz, talk in English by Prof. R. Dyboski: “Poland Past and Present.”"
"Pip","Stoke","","","","W.L. wrong; your details tally with the cabaret programme from Hamburg.","Hamburg","Germany","53.5","10.0","Pip (Stoke): W.L. wrong; your details tally with the cabaret programme from Hamburg."
"Sandy’s Three","Clacton-on-Sea","","","","Yes, Barcelona (EAJ1) relaying from the Teatro del Liceo.","Barcelona","Spain","41.4","2.2","Sandy’s Three (Clacton-on-Sea): Yes, Barcelona (EAJ1) relaying from the Teatro del Liceo."
"Bellasis","Goring","","","","PTT Rennes, relaying concert from the Amphitheatre de la Sorbonne, via PTT Paris.","Rennes","France","48.1","-1.7","Bellasis (Goring): PTT Rennes, relaying concert from the Amphitheatre de la Sorbonne, via PTT Paris."
"Pop","Grimsby","","","","Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","Pop (Grimsby): Moscow Comintern (RDW)."
"E. S.","Goole","","","","This was Breslau, revue: “Hallo! the Earth (also gramophone records).","Wrocław","Poland","51.1","17.0","E. S. (Goole): This was Breslau, revue: “Hallo! the Earth (also gramophone records)."
"Yisong","Hanwell","","","","Kalundborg, relaying afternoon concert from Copenhagen.","Kalundborg","Denmark","55.7","9.5","Yisong (Hanwell): Kalundborg, relaying afternoon concert from Copenhagen."
"O. V. 2","Totley Rise","","","","Leningrad (995 m.).","Saint Petersburg","Russia","59.9","30.3","O. V. 2 (Totley Rise): Leningrad (995 m.)."
"Pentyre","N. Cornwall","","","","(1) Yes, Eiffel Tower; (2) 5SW, the B.B.C. experimental transmitter at Chelmsford; (3) PTT Paris.","Paris","France","48.9","2.4","Pentyre (N. Cornwall): (1) Yes, Eiffel Tower; (2) 5SW, the B.B.C. experimental transmitter at Chelmsford; (3) PTT Paris."
"De Tamp","Durham","","","","(1) 7RL, a radio journal’s transmitter at Copenhagen, working on 42.12 m.; (2) G. Marcuse, amateur Caterham, Surrey; (3) Yes, aerodrome transmissions are on 900 m.","Copenhagen","Denmark","55.7","12.6","De Tamp (Durham): (1) 7RL, a radio journal’s transmitter at Copenhagen, working on 42.12 m.; (2) G. Marcuse, amateur Caterham, Surrey; (3) Yes, aerodrome transmissions are on 900 m."
"Dentist","Lancs.","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","Dentist (Lancs.): PTT Lille, relaying from the Lilliana Dance Hall."
"W. L.","Harrington Road, Southampton","","","","This was a German station, as the National Anthem of that country is played to the melody of the old Austrian hymn (music by Haydn); possibly Leipzig which was the only German station advertised to close at 11 p.m. G.M.T., but cannot confirm as you give no estimate of WL.","Leipzig","Germany","51.3","12.4","W. L. (Harrington Road, Southampton): This was a German station, as the National Anthem of that country is played to the melody of the old Austrian hymn (music by Haydn); possibly Leipzig which was the only German station advertised to close at 11 p.m. G.M.T., but cannot confirm as you give no estimate of WL."
"Starch","London","","","","Kalundborg, relaying from the Holmens Church at Copenhagen. Choral concert by the Copenhagen Male Choir.","Kalundborg","Denmark","55.7","9.5","Starch (London): Kalundborg, relaying from the Holmens Church at Copenhagen. Choral concert by the Copenhagen Male Choir."
"Ardendale","Birmingham","","","","Frankfurt-on-Main, relaying late concert from Cassel (a lady announcer).","Frankfurt","Germany","50.1","8.7","Ardendale (Birmingham): Frankfurt-on-Main, relaying late concert from Cassel (a lady announcer)."
"Schoolboy","Alderley Edge","","","","(1) Milan (Vigentino), a lady announcer, relay of opera: The Puritans (Bellini). This station is now working on about 644 m.; (2) Details are very vague, but possibly Augsburg relaying Munich; (3) Details would tally with Vienna (Rosenhügel); (4) Possibly Cracow relaying Wilno; (5) Königswusterhausen, relaying Berlin. News and weather report, followed by dancing lesson and dance music (Interval signal: metronome). (6) Kalundborg, relaying symphony concert from Copenhagen.","Milan","Italy","45.5","9.2","Schoolboy (Alderley Edge): (1) Milan (Vigentino), a lady announcer, relay of opera: The Puritans (Bellini). This station is now working on about 644 m.; (2) Details are very vague, but possibly Augsburg relaying Munich; (3) Details would tally with Vienna (Rosenhügel); (4) Possibly Cracow relaying Wilno; (5) Königswusterhausen, relaying Berlin. News and weather report, followed by dancing lesson and dance music (Interval signal: metronome). (6) Kalundborg, relaying symphony concert from Copenhagen."
"Sylvic","Chertsey","","","","7RL a radio journal’s transmitter at Copenhagen working on 42.12 m.","Copenhagen","Denmark","55.7","12.6","Sylvic (Chertsey): 7RL a radio journal’s transmitter at Copenhagen working on 42.12 m."
"Gastier","","","","","This was Petit Parisien (Jazz time), announcements are made in English and French.","Paris","France","48.9","2.4","Gastier: This was Petit Parisien (Jazz time), announcements are made in English and French."
"Pat","Hayling Island","","","","Yes, U.S.A. station, WEAF (New York).","New York","USA","40.7","-74.0","Pat (Hayling Island): Yes, U.S.A. station, WEAF (New York)."
"Kinkin","Saltash","","","","Either Cologne, or Münster relaying Cologne, Der Obersteiger (Keller). Chimes are from the studio.","Cologne","Germany","50.9","6.9","Kinkin (Saltash): Either Cologne, or Münster relaying Cologne, Der Obersteiger (Keller). Chimes are from the studio."
"The Globe","Kidderminster","","","","Would tally with Huizen (Holland); on Saturday, March 24, however, we cannot confirm as details were not advertised in programme.","Huizen","Netherlands","52.3","5.2","The Globe (Kidderminster): Would tally with Huizen (Holland); on Saturday, March 24, however, we cannot confirm as details were not advertised in programme."
"Sand","Golders Green","","","","PTT Rennes, relaying PTT Paris.","Rennes","France","48.1","-1.7","Sand (Golders Green): PTT Rennes, relaying PTT Paris."
"3 Valver","Nantymoel","","","","(1) Bergen (a relay of foreign stations); (2) Kalundborg; this station frequently relays London and Daventry, but it is not always advertised in the programme.","Bergen","Norway","60.4","5.3","3 Valver (Nantymoel): (1) Bergen (a relay of foreign stations); (2) Kalundborg; this station frequently relays London and Daventry, but it is not always advertised in the programme."
"F. J. Noakes","Leicester","","","","Posen (Poland), a lady announcer (gramophone records).","Poznań","Poland","52.4","16.9","F. J. Noakes (Leicester): Posen (Poland), a lady announcer (gramophone records)."
"Pelluit","High Wycombe","","","","EATH (Vienna). Experimental transmitter working on Mondays and Thursdays at 9.30 p.m. G.M.T. (gramophone records).","Vienna","Austria","48.2","16.4","Pelluit (High Wycombe): EATH (Vienna). Experimental transmitter working on Mondays and Thursdays at 9.30 p.m. G.M.T. (gramophone records)."
"Fretwork","Ken.","","","","Copenhagen (a relay of foreign stations). Working later than advertised in programme.","Copenhagen","Denmark","55.7","12.6","Fretwork (Ken.): Copenhagen (a relay of foreign stations). Working later than advertised in programme."
"BM/FKCB","Wood Green","","","","(1) Warsaw, relaying church service from the cathedral at Posen; (2) Not Motala, regret, cannot trace; (3) Posen relaying symphonic poem, The Spirits, from the Philharmonic Hall at Warsaw; (4) PTT Lille, relaying from the Lilliana Dance Hall; (5) Dresden relaying Leipzig, opera In the Lower Harbour (Spinelli); (6) Bruenn, relaying symphony concert from Prague. An outside relay from Pilsen; (7) Kattowitz, talk in English by Prof. R. Dyboski : “Poland Past and Present ”; (8) Berne (own concert); (9) Kiel relaying Hamburg : “Passion Music”; (10) Cassel, relaying symphony concert from Frankfurt-am-Main.","Warsaw","Poland","52.2","21.0","BM/FKCB (Wood Green): (1) Warsaw, relaying church service from the cathedral at Posen; (2) Not Motala, regret, cannot trace; (3) Posen relaying symphonic poem, The Spirits, from the Philharmonic Hall at Warsaw; (4) PTT Lille, relaying from the Lilliana Dance Hall; (5) Dresden relaying Leipzig, opera In the Lower Harbour (Spinelli); (6) Bruenn, relaying symphony concert from Prague. An outside relay from Pilsen; (7) Kattowitz, talk in English by Prof. R. Dyboski : “Poland Past and Present ”; (8) Berne (own concert); (9) Kiel relaying Hamburg : “Passion Music”; (10) Cassel, relaying symphony concert from Frankfurt-am-Main."
"1930/3","Slough","","","","5SW, B.B.C. experimental transmitter at Chelmsford.","Chelmsford","UK","51.7","0.5","1930/3 (Slough): 5SW, B.B.C. experimental transmitter at Chelmsford."
"Dronny","Walham Green","","","","W.L. wrong; this was Kattowitz, talk in English by Prof. R. Dyboski : “Poland, Past and Present.”","Katowice","Poland","50.3","19.0","Dronny (Walham Green): W.L. wrong; this was Kattowitz, talk in English by Prof. R. Dyboski : “Poland, Past and Present.”"
"J. F. S.","Tidworth","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","J. F. S. (Tidworth): PTT Lille, relaying from the Lilliana Dance Hall."
"Llandoff","","","","","No estimate of W.L. given; details are too vague, regret, cannot trace.","","","","Llandoff: No estimate of W.L. given; details are too vague, regret, cannot trace."
"Sparks","Weymouth","","","","W.L. wrong; Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen.","Kalundborg","Denmark","55.7","9.5","Sparks (Weymouth): W.L. wrong; Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen."
"The Lodge","West Tarring","","","","It is impossible to trace without some estimate of W.L.; your details are too vague.","","","","The Lodge (West Tarring): It is impossible to trace without some estimate of W.L.; your details are too vague."
"J. C.","Derry","","","","(1) Not advertised in programmes, but possibly Bergen; (2) Kattowitz (Poland).","Bergen","Norway","60.4","5.3","J. C. (Derry): (1) Not advertised in programmes, but possibly Bergen; (2) Kattowitz (Poland)."
"P. and M.","Hethersett","","","","Kattowitz (Poland), talk in English by Prof. R. Dyboski : “Poland, Past and Present.”","Katowice","Poland","50.3","19.0","P. and M. (Hethersett): Kattowitz (Poland), talk in English by Prof. R. Dyboski : “Poland, Past and Present.”"
"Filament","Devon","","","","An amateur transmission but cannot trace call sign; EX Yankee. No French station advertised to work so late; it is very difficult to trace without some estimate of W.L.; possibly an amateur transmission at that time.","","","","Filament (Devon): An amateur transmission but cannot trace call sign; EX Yankee. No French station advertised to work so late; it is very difficult to trace without some estimate of W.L.; possibly an amateur transmission at that time."
"V. C. M.","Croydon","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","V. C. M. (Croydon): PTT Lille, relaying from the Lilliana Dance Hall."
"Reflex 2","Wembley","","","","Details are too vague, regret, cannot trace.","","","","Reflex 2 (Wembley): Details are too vague, regret, cannot trace."
"Waves","Cambus","","","","Motala, relaying cabaret concert from Stockholm.","Motala","Sweden","58.5","15.0","Waves (Cambus): Motala, relaying cabaret concert from Stockholm."
"Mills","Birmingham","","","","GGG, Round Island Lighthouse (Scilly Isles), GGM, Bar Lightship, Skerries, Anglesey.","Scilly Isles","UK","49.9","-6.3","Mills (Birmingham): GGG, Round Island Lighthouse (Scilly Isles), GGM, Bar Lightship, Skerries, Anglesey."
"Short Wave","Ware","","","","3LO (Melbourne) received direct.","Melbourne","Australia","-37.8","144.9","Short Wave (Ware): 3LO (Melbourne) received direct."
"S. F. 11A","Edinburgh","","","","Madrid (EAJ7), children’s hour.","Madrid","Spain","40.4","-3.7","S. F. 11A (Edinburgh): Madrid (EAJ7), children’s hour."
"A. G. W.","Upper Norwood","","","","Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen. Chimes are taken from the Town Hall at midnight (11 p.m. G.M.T.).","Kalundborg","Denmark","55.7","9.5","A. G. W. (Upper Norwood): Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen. Chimes are taken from the Town Hall at midnight (11 p.m. G.M.T.)."
"Blackbird","E. 1.","","","","An amateur transmission (gramophone records) but cannot trace as you give no call sign.","","","","Blackbird (E. 1.): An amateur transmission (gramophone records) but cannot trace as you give no call sign."
"Panto","Wrexham","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","Panto (Wrexham): PTT Lille, relaying from the Lilliana Dance Hall."
"Desmond","The Bungalow","","","","Posen (Poland) giving dance music until 1 a.m. G.M.T.","Poznań","Poland","52.4","16.9","Desmond (The Bungalow): Posen (Poland) giving dance music until 1 a.m. G.M.T."
"G. L. M.","Scarborough","","","","(1) Yes, 3LO (Melbourne) received direct; (2) X2AF (Schenectady) on 31.4 m.","Melbourne","Australia","-37.8","144.9","G. L. M. (Scarborough): (1) Yes, 3LO (Melbourne) received direct; (2) X2AF (Schenectady) on 31.4 m."
"Mystified","Walthamstow","","","","5XX took dance music from the Kit Kat Restaurant until midnight; you apparently received the 2nd harmonic of this station.","","","","Mystified (Walthamstow): 5XX took dance music from the Kit Kat Restaurant until midnight; you apparently received the 2nd harmonic of this station."
"A. E. B.","Birmingham","","","","(1) WL. Apparently wrong, Hamburg and its relays were the only German stations advertised to close down at 11.30 p.m. G.M.T.; (2) Possibly a Polish station, but cannot confirm as your estimate of WL. is much too vague; (3) Cologne (dancing lesson); (4) Königswusterhausen relaying the last hour of the Six Days’ Cycle Races from the Sports Palace at Berlin.","Hamburg","Germany","53.5","10.0","A. E. B. (Birmingham): (1) WL. Apparently wrong, Hamburg and its relays were the only German stations advertised to close down at 11.30 p.m. G.M.T.; (2) Possibly a Polish station, but cannot confirm as your estimate of WL. is much too vague; (3) Cologne (dancing lesson); (4) Königswusterhausen relaying the last hour of the Six Days’ Cycle Races from the Sports Palace at Berlin."
"Rex","Brixton Hill","","","","Warsaw (a lady announcer).","Warsaw","Poland","52.2","21.0","Rex (Brixton Hill): Warsaw (a lady announcer)."
"Oriana","Barnet","","","","(1) Kattowitz, talk in English by Prof. R. Dyboski; “Poland, Past and Present”; (2) Radio Toulouse.","Katowice","Poland","50.3","19.0","Oriana (Barnet): (1) Kattowitz, talk in English by Prof. R. Dyboski; “Poland, Past and Present”; (2) Radio Toulouse."
"Snowball","Manchester","","","","(1) Possibly U.S.A. station, but cannot say which as you give no estimate of WL.; (2) Both Königswusterhausen (relaying from Berlin) and Kalundborg (from the Restaurant Nimb at Copenhagen) were giving dance music at that time.","Kalundborg","Denmark","55.7","9.5","Snowball (Manchester): (1) Possibly U.S.A. station, but cannot say which as you give no estimate of WL.; (2) Both Königswusterhausen (relaying from Berlin) and Kalundborg (from the Restaurant Nimb at Copenhagen) were giving dance music at that time."
"H. W. B","West Hampstead","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","H. W. B (West Hampstead): PTT Lille, relaying from the Lilliana Dance Hall."
"Investigator","Malvern","","","","Munich, relaying concert or Viennese music from Vienna. Munich closed down at 11 p.m. G.M.T., so you will know where it came from.","Munich","Germany","48.1","11.6","Investigator (Malvern): Munich, relaying concert or Viennese music from Vienna. Munich closed down at 11 p.m. G.M.T., so you will know where it came from."
"W. G. J. S.","Palmers Green","","","","Your details tally with the Hilversum programme.","Hilversum","Netherlands","52.2","5.2","W. G. J. S. (Palmers Green): Your details tally with the Hilversum programme."
"Spirits","Helensburgh","","","","Moscow (Comintern (RDW)).","Moscow","Russia","55.8","37.6","Spirits (Helensburgh): Moscow (Comintern (RDW))."
"H. M. W.","Leicester","","","","PTT Lille, relaying from the Lilliana Dance Hall.","Lille","France","50.6","3.1","H. M. W. (Leicester): PTT Lille, relaying from the Lilliana Dance Hall."
"Skipper","Lowestoft","","","","EATH, experimental transmitter at Vienna (Austria), working on Mondays and Thursdays at 9.30 p.m. G.M.T. (gramophone records).","Vienna","Austria","48.2","16.4","Skipper (Lowestoft): EATH, experimental transmitter at Vienna (Austria), working on Mondays and Thursdays at 9.30 p.m. G.M.T. (gramophone records)."
"Ardara","Co. Donegal","Ireland","54.7","-8.1","(1) Vienna, at midnight by St. Stephen’s Spire. A Vision (Kutschera), see programme in World-Radio; (2) San Sebastian (EAJ8); (3) Posen (Poland) dance music until 1 a.m. G.M.T.","Vienna","Austria","48.2","16.4","Ardara (Co. Donegal): (1) Vienna, at midnight by St. Stephen’s Spire. A Vision (Kutschera), see programme in World-Radio; (2) San Sebastian (EAJ8); (3) Posen (Poland) dance music until 1 a.m. G.M.T."
"Himbleton","Nr. Droitwich","","","","An amateur transmission, but cannot trace as you give no call sign.","","","","Himbleton (Nr. Droitwich): An amateur transmission, but cannot trace as you give no call sign."
"Bonzo","Abergavenny","","","","Barcelona (EAJ1) relaying Madrid (EAJ7), lyric play: Dolores (Vives and Quislant); see programme in World-Radio.","Barcelona","Spain","41.4","2.2","Bonzo (Abergavenny): Barcelona (EAJ1) relaying Madrid (EAJ7), lyric play: Dolores (Vives and Quislant); see programme in World-Radio."
"Peter Wallace","Newcastle-on-Tyne","","","","(1) Either Königswusterhausen, relaying Berlin, or Kalundborg, relaying Copenhagen, both stations were giving dance music at that time; (2) Radio Toulouse, relaying from the Theatre de La Capitole; (3) Details much too vague, regret, cannot trace.","Kalundborg","Denmark","55.7","9.5","Peter Wallace (Newcastle-on-Tyne): (1) Either Königswusterhausen, relaying Berlin, or Kalundborg, relaying Copenhagen, both stations were giving dance music at that time; (2) Radio Toulouse, relaying from the Theatre de La Capitole; (3) Details much too vague, regret, cannot trace."
"W. A.","Liverpool","","","","(1) GGG, heard on 520 m., with usual tunes; (2) GGM Bar Lightship, Irish Lighthouse, Scilly Tasian (?), close down at Skerries, Anglesey, 10.15.","Scilly Isles","UK","49.9","-6.3","W. A. (Liverpool): (1) GGG, heard on 520 m., with usual tunes; (2) GGM Bar Lightship, Irish Lighthouse, Scilly Tasian (?), close down at Skerries, Anglesey, 10.15."
"Roseville","Leeds","","","","2KD advertised as amateur at Halifax, 5BC advertised as amateur at Elstree (Herts).","Halifax","UK","53.7","-1.9","Roseville (Leeds): 2KD advertised as amateur at Halifax, 5BC advertised as amateur at Elstree (Herts)."
"Dico","St. Helens","","","","(1) Lahtis (Finland) testing on 1525 m. (2) Quite possibly Bilbao (EAJ9) working on higher WL.; (3) Yes, Almeria (EAJ18).","Lahti","Finland","60.9","25.7","Dico (St. Helens): (1) Lahtis (Finland) testing on 1525 m. (2) Quite possibly Bilbao (EAJ9) working on higher WL.; (3) Yes, Almeria (EAJ18)."
"Copper","Bushey","","","","Lahtis (Finland) testing on 1525 m.","Lahti","Finland","60.9","25.7","Copper (Bushey): Lahtis (Finland) testing on 1525 m."
"Charleston","Norwich","","","","An amateur transmission but cannot trace as call sign is incomplete.","","","","Charleston (Norwich): An amateur transmission but cannot trace as call sign is incomplete."
"E. T. H.","Bournemouth","","","","(1) Kattowitz, relaying symphony concert from the Philharmonic Hall at Warsaw; details were not advertised in programme; (2) No, this was Huizen, relaying concert from Den Helder.","Katowice","Poland","50.3","19.0","E. T. H. (Bournemouth): (1) Kattowitz, relaying symphony concert from the Philharmonic Hall at Warsaw; details were not advertised in programme; (2) No, this was Huizen, relaying concert from Den Helder."
"G. 2. B. N. D.","Dalston","","","","PTT Lille.","Lille","France","50.6","3.1","G. 2. B. N. D. (Dalston): PTT Lille."
"BM/YMHE","W.C.1","","","","Very vague, but possibly Cork (gramophone concert) after midnight. Regret, but cannot trace.","Cork","Ireland","51.9","-8.5","BM/YMHE (W.C.1): Very vague, but possibly Cork (gramophone concert) after midnight. Regret, but cannot trace."
"WMBC","Co. Durham","","","","Kattowitz relaying symphony concert from the Philharmonic Hall at Warsaw.","Katowice","Poland","50.3","19.0","WMBC (Co. Durham): Kattowitz relaying symphony concert from the Philharmonic Hall at Warsaw."
"A. D. B.","Cornwall","","","","(1) WJZ (Boundbrook); (2) WGY (Schenectady); (3) WBZ (Springfield); (4) WBZ (Springfield); (5) and 6) Apparently amateur transmissions.","Bound Brook","USA","40.6","-74.5","A. D. B. (Cornwall): (1) WJZ (Boundbrook); (2) WGY (Schenectady); (3) WBZ (Springfield); (4) WBZ (Springfield); (5) and 6) Apparently amateur transmissions."
"Dick","Cheshire","","","","Kattowitz, relaying concert from the Philharmonic Hall at Warsaw.","Katowice","Poland","50.3","19.0","Dick (Cheshire): Kattowitz, relaying concert from the Philharmonic Hall at Warsaw."
"2 Valver","Edinburgh","","","","Kaiserslautern relaying Munich.","Kaiserslautern","Germany","49.4","7.8","2 Valver (Edinburgh): Kaiserslautern relaying Munich."
"Pelluit","High Wycombe","","","","2 BL (Sydney) on 32.5 m.","Sydney","Australia","-33.9","151.2","Pelluit (High Wycombe): 2 BL (Sydney) on 32.5 m."
"Ethrice","Hoift","","","","From the call, this was undoubtedly Milan (Vigentino), apparently altered programme, for this station did not advertise an English lesson on that date.","Milan","Italy","45.5","9.2","Ethrice (Hoift): From the call, this was undoubtedly Milan (Vigentino), apparently altered programme, for this station did not advertise an English lesson on that date."
"P. T.","Stretford","","","","5NW amateur transmitter at Dundee.","Dundee","UK","56.5","-2.9","P. T. (Stretford): 5NW amateur transmitter at Dundee."
