"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"R 3","Hexham","UK","54.9","-2.1","(2) Boden (1,200 m.) relaying Stockholm, The Flying Dutchman (Wagner). Programme advertised for 7th inst. was altered to 8th.","Boden","Sweden","65.8","21.7","R 3 (Hexham): (1) Motala (1,304 m.) relaying Stockholm, (2) Boden (1,200 m.) relaying Stockholm, The Flying Dutchman (Wagner). Programme advertised for 7th inst. was altered to 8th. Kovno."
"R 3","Hexham","UK","54.9","-2.1","Kovno.","Kaunas","Lithuania","54.9","23.9","R 3 (Hexham): (1) Motala (1,304 m.) relaying Stockholm, (2) Boden (1,200 m.) relaying Stockholm, The Flying Dutchman (Wagner). Programme advertised for 7th inst. was altered to 8th. Kovno."
"Sizaire-Berwick","","","","","(a) Possibly Belgrade testing;","Belgrade","Serbia","44.8","20.5","Sizaire-Berwick: (a) Possibly Belgrade testing; (b) Munich; (c) Barcelona (EAJ1)."
"Sizaire-Berwick","","","","","(b) Munich;","Munich","Germany","48.1","11.6","Sizaire-Berwick: (a) Possibly Belgrade testing; (b) Munich; (c) Barcelona (EAJ1)."
"Sizaire-Berwick","","","","","(c) Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Sizaire-Berwick: (a) Possibly Belgrade testing; (b) Munich; (c) Barcelona (EAJ1)."
"G. Turner","Taunton","UK","51.0","-3.1","Some trouble occurred with the landline between Eastbourne and London, and engineers changed over to another one.","Eastbourne","UK","50.8","0.3","G. Turner (Taunton): Some trouble occurred with the landline between Eastbourne and London, and engineers changed over to another one."
"Jason","Malton","UK","54.1","-0.8","5,260 m.","","", "","Jason (Malton): 5,260 m."
"W. K. Bell","Newton Abbot","UK","50.5","-3.6","Motala, the Swedish H.P. station on 1,304.5 m., relays the Stockholm programmes; when in regular operation will entirely replace Karlsborg.","Motala","Sweden","58.5","15.0","W. K. Bell (Newton Abbot): Motala, the Swedish H.P. station on 1,304.5 m., relays the Stockholm programmes; when in regular operation will entirely replace Karlsborg."
"W.H.D.","South Chingford","UK","51.6","0.0","Indication of WL. too vague; possibly Radio Paris, which gives a transmission at that time.","Paris","France","48.9","2.4","W.H.D. (South Chingford): Indication of WL. too vague; possibly Radio Paris, which gives a transmission at that time."
"Curious","Birmingham","UK","52.5","-1.9","Koenigswusterhausen, relaying Berlin.","Königswusterhausen","Germany","52.3","13.6","Curious (Birmingham): Koenigswusterhausen, relaying Berlin."
"J. J. Woods","Clones","Ireland","54.2","-7.2","GRL, R. Gregson, 2, Laurel Avenue, Blackpool.","Blackpool","UK","53.8","-3.0","J. J. Woods (Clones): GRL, R. Gregson, 2, Laurel Avenue, Blackpool."
"A.H.M.","Sheffield","UK","53.4","-1.5","Barcelona (EAJ1). Coupon must be sent for each enquiry. X.X.X.27.","Barcelona","Spain","41.4","2.2","A.H.M. (Sheffield): Barcelona (EAJ1). Coupon must be sent for each enquiry. X.X.X.27."
"S.W.17","Liverpool","UK","53.4","-3.0","(1) Cannot trace, apparently a test;","","","","S.W.17 (Liverpool): (1) Cannot trace, apparently a test; (2) believed to be Lisbon (Portugal) testing on about 303 metres."
"S.W.17","Liverpool","UK","53.4","-3.0","(2) believed to be Lisbon (Portugal) testing on about 303 metres.","Lisbon","Portugal","38.7","-9.1","S.W.17 (Liverpool): (1) Cannot trace, apparently a test; (2) believed to be Lisbon (Portugal) testing on about 303 metres."
"Philiad","Harrow","UK","51.6","-0.3","If Spanish, Cartagena (EAJ16).","Cartagena","Spain","37.6","-0.9","Philiad (Harrow): If Spanish, Cartagena (EAJ16)."
"Hopeful Novice","Acton","UK","51.5","-0.3","","","","","","Hopeful Novice (Acton):"
"J.N.","Reading","UK","51.5","-0.9","Brier Mount.","","","","J.N. (Reading): Brier Mount."
"Smugger","Cardiff","UK","51.5","-3.2","Cardiff. Relay of Presbyterian church service. Not advertised in programmes.","Cardiff","UK","51.5","-3.2","Smugger (Cardiff): Cardiff. Relay of Presbyterian church service. Not advertised in programmes."
"Disabled","Hampton Wick","UK","51.4","-0.3","(1) A relay of Stockholm, possibly Karlskrona (196 m.);","Karlskrona","Sweden","56.2","15.6","Disabled (Hampton Wick): (1) A relay of Stockholm, possibly Karlskrona (196 m.); (2) Cardiff. Relay of Presbyterian church service. Not advertised in programmes."
"Disabled","Hampton Wick","UK","51.4","-0.3","(2) Cardiff. Relay of Presbyterian church service. Not advertised in programmes.","Cardiff","UK","51.5","-3.2","Disabled (Hampton Wick): (1) A relay of Stockholm, possibly Karlskrona (196 m.); (2) Cardiff. Relay of Presbyterian church service. Not advertised in programmes."
"Disclose","Wandsworth","UK","51.5","-0.2","Bilbao (EAJ11).","Bilbao","Spain","43.3","-2.9","Disclose (Wandsworth): Bilbao (EAJ11)."
"P. S. Verity","Colwyn Bay","UK","53.3","-3.7","Warsaw (1,111 m.).","Warsaw","Poland","52.2","21.0","P. S. Verity (Colwyn Bay): Warsaw (1,111 m.)."
"W.H.","North Lincs.","UK","","","Yes, Hilversum.","Hilversum","Netherlands","52.2","5.2","W.H. (North Lincs.): Yes, Hilversum."
"Sigma","Kent","UK","51.3","0.5","Cardiff. Relay of Presbyterian church service. Not advertised in programmes.","Cardiff","UK","51.5","-3.2","Sigma (Kent): Cardiff. Relay of Presbyterian church service. Not advertised in programmes."
"Buzzer","Chester","UK","53.2","-2.9","Warsaw (1,111 m.).","Warsaw","Poland","52.2","21.0","Buzzer (Chester): Warsaw (1,111 m.)."
"R. H. J.","Blackgang","UK","","","Cardiff. Relay of Presbyterian Church Service. Not advertised in programmes.","Cardiff","UK","51.5","-3.2","R. H. J. (Blackgang): Cardiff. Relay of Presbyterian Church Service. Not advertised in programmes."
"A. L. S.","Hucknall","UK","53.0","-1.2","If a.m. cannot trace, if p.m. possibly WGBS (New York).","New York","USA","40.7","-74.0","A. L. S. (Hucknall): If a.m. cannot trace, if p.m. possibly WGBS (New York)."
"Radio Bugg","Tottenham","UK","51.6","-0.1","Possibly Radio Paris testing.","Paris","France","48.9","2.4","Radio Bugg (Tottenham): Possibly Radio Paris testing."
"2 Valve","Bredon","UK","52.0","-2.1","Scheveningen-Haven, Holland (1,950 m.), news only.","Scheveningen","Netherlands","52.1","4.3","2 Valve (Bredon): Scheveningen-Haven, Holland (1,950 m.), news only."
"Verulam","","","","","Cardiff. Relay of Presbyterian Church Service. Not advertised in programmes.","Cardiff","UK","51.5","-3.2","Verulam: Cardiff. Relay of Presbyterian Church Service. Not advertised in programmes."
"Horsey","Newark","UK","53.1","-0.8","Juan-les-Pins (230 m.).","Juan-les-Pins","France","43.6","7.1","Horsey (Newark): Juan-les-Pins (230 m.)."
"B. MacLeod","Hastings","UK","50.9","0.6","Indication of WL much too vague; regret, cannot trace.","","","","B. MacLeod (Hastings): Indication of WL much too vague; regret, cannot trace."
"Black Eagle","Hastings","UK","50.9","0.6","Yes, Radio Agen.","Agen","France","44.2","0.6","Black Eagle (Hastings): Yes, Radio Agen."
"Mudlark","","","","","(11.50 a.m.) Motala, relaying Stockholm;","Motala","Sweden","58.5","15.0","Mudlark: (11.50 a.m.) Motala, relaying Stockholm; (11 p.m.) Madrid (EAJ7)."
"Mudlark","","","","","(11 p.m.) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Mudlark: (11.50 a.m.) Motala, relaying Stockholm; (11 p.m.) Madrid (EAJ7)."
"Pup","Peterborough","UK","52.6","-0.2","Yes, Bilbao (EAJ11).","Bilbao","Spain","43.3","-2.9","Pup (Peterborough): Yes, Bilbao (EAJ11)."
"G. P. S.","Halifax","UK","53.7","-1.9","Marseilles PTT, relaying PTT Paris.","Marseille","France","43.3","5.4","G. P. S. (Halifax): Marseilles PTT, relaying PTT Paris."
"Major H. F. Goddington","Southsea","UK","50.8","-1.1","Hamburg (relay of foreign stations).","Hamburg","Germany","53.6","10.0","Major H. F. Goddington (Southsea): Hamburg (relay of foreign stations)."
"Kester","Sevenoaks","UK","51.3","0.2","Item not in programmes; if WL. correct, Berlin (483 m.).","Berlin","Germany","52.5","13.4","Kester (Sevenoaks): Item not in programmes; if WL. correct, Berlin (483 m.)."
"K. Carnoustie","","","","","Motala (1,304 m.) relaying Stockholm.","Motala","Sweden","58.5","15.0","K. Carnoustie: Motala (1,304 m.) relaying Stockholm."
"2,000 Ohms","","","","","(1) Yes, Scheveningen-Haven (news only);","Scheveningen","Netherlands","52.1","4.3","2,000 Ohms: (1) Yes, Scheveningen-Haven (news only); (2) no time stated, possibly Radio Paris testing."
"2,000 Ohms","","","","","(2) no time stated, possibly Radio Paris testing.","Paris","France","48.9","2.4","2,000 Ohms: (1) Yes, Scheveningen-Haven (news only); (2) no time stated, possibly Radio Paris testing."
"3","Press","","","","Koenigs-wusterhausen (Press) 3,525 m.","Königswusterhausen","Germany","52.3","13.6","3 (Press): Koenigs-wusterhausen (Press) 3,525 m."
"Triple Rheostat","Gt. Missenden","UK","51.7","-0.7","Cardiff. Relay of Presbyterian Church Service. Not advertised in programmes.","Cardiff","UK","51.5","-3.2","Triple Rheostat (Gt. Missenden): Cardiff. Relay of Presbyterian Church Service. Not advertised in programmes."
