"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"W.A.E.R. (C.M.M.)","St. Austell","UK","50.3","-4.8","(4) PTT Marseilles, relaying dance music from the Coliseum at Paris.","Paris","France","48.9","2.4","W.A.E.R. (C.M.M.) (St. Austell): (1) Regret, cannot trace; (2) Madrid (EAJ7), selection from the opera Carmen (Bizet); (3) do not understand query; regret, cannot trace; (4) PTT Marseilles, relaying dance music from the Coliseum at Paris; (5) Kalundborg, relaying dance music from Berlin via Copenhagen. This latter station advertised, in error, a relay of the London programme on Sunday evening; this was given on Monday, February 20."
"W.A.E.R. (C.M.M.)","St. Austell","UK","50.3","-4.8","(5) Kalundborg, relaying dance music from Berlin via Copenhagen.","Copenhagen","Denmark","55.7","12.6","W.A.E.R. (C.M.M.) (St. Austell): (1) Regret, cannot trace; (2) Madrid (EAJ7), selection from the opera Carmen (Bizet); (3) do not understand query; regret, cannot trace; (4) PTT Marseilles, relaying dance music from the Coliseum at Paris; (5) Kalundborg, relaying dance music from Berlin via Copenhagen. This latter station advertised, in error, a relay of the London programme on Sunday evening; this was given on Monday, February 20."
"Hadrian's Wall","","","","","This was the Norrkoping programme, The Messiah (Handel), relayed by Motala, Stockholm, Malmo, and all other Swedish stations.","Stockholm","Sweden","59.3","18.1","Hadrian's Wall: This was the Norrkoping programme, The Messiah (Handel), relayed by Motala, Stockholm, Malmo, and all other Swedish stations."
"W.W.","Cleveland Road, Sunderland","UK","54.9","-1.4","(1) Possibly Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","W.W. (Cleveland Road, Sunderland): (1) Possibly Moscow Comintern (RDW); (2) Copenhagen, service relayed from the Elias Church; (3) Koenigsbergen, The Force of Destiny (Verdi), relayed from the Landestheater; (4) Stuttgart, Thuringia, in poetry, prose and song; (5) Bruenn, relaying from the National Theatre at Prague, The Bartered Bride (Smetana)."
"W.W.","Cleveland Road, Sunderland","UK","54.9","-1.4","(2) Copenhagen, service relayed from the Elias Church.","Copenhagen","Denmark","55.7","12.6","W.W. (Cleveland Road, Sunderland): (1) Possibly Moscow Comintern (RDW); (2) Copenhagen, service relayed from the Elias Church; (3) Koenigsbergen, The Force of Destiny (Verdi), relayed from the Landestheater; (4) Stuttgart, Thuringia, in poetry, prose and song; (5) Bruenn, relaying from the National Theatre at Prague, The Bartered Bride (Smetana)."
"W.W.","Cleveland Road, Sunderland","UK","54.9","-1.4","(3) Koenigsbergen, The Force of Destiny (Verdi), relayed from the Landestheater.","Koenigsbergen","Germany","54.7","20.5","W.W. (Cleveland Road, Sunderland): (1) Possibly Moscow Comintern (RDW); (2) Copenhagen, service relayed from the Elias Church; (3) Koenigsbergen, The Force of Destiny (Verdi), relayed from the Landestheater; (4) Stuttgart, Thuringia, in poetry, prose and song; (5) Bruenn, relaying from the National Theatre at Prague, The Bartered Bride (Smetana)."
"W.W.","Cleveland Road, Sunderland","UK","54.9","-1.4","(4) Stuttgart, Thuringia, in poetry, prose and song.","Stuttgart","Germany","48.8","9.2","W.W. (Cleveland Road, Sunderland): (1) Possibly Moscow Comintern (RDW); (2) Copenhagen, service relayed from the Elias Church; (3) Koenigsbergen, The Force of Destiny (Verdi), relayed from the Landestheater; (4) Stuttgart, Thuringia, in poetry, prose and song; (5) Bruenn, relaying from the National Theatre at Prague, The Bartered Bride (Smetana)."
"W.W.","Cleveland Road, Sunderland","UK","54.9","-1.4","(5) Bruenn, relaying from the National Theatre at Prague, The Bartered Bride (Smetana).","Prague","Czech Republic","50.1","14.4","W.W. (Cleveland Road, Sunderland): (1) Possibly Moscow Comintern (RDW); (2) Copenhagen, service relayed from the Elias Church; (3) Koenigsbergen, The Force of Destiny (Verdi), relayed from the Landestheater; (4) Stuttgart, Thuringia, in poetry, prose and song; (5) Bruenn, relaying from the National Theatre at Prague, The Bartered Bride (Smetana)."
"Senor Carlos","Greve Oakes, Jersey","UK","49.2","-2.1","PTT Lille.","Lille","France","50.6","3.1","Senor Carlos (Greve Oakes, Jersey): PTT Lille."
"Berlin Synchronous","","","","","times with Prague.","Prague","Czech Republic","50.1","14.4","Berlin Synchronous: times with Prague."
"Restless","Ealing","UK","51.5","-0.3","No, this was Kalundborg, relaying carnival programme from Copenhagen.","Copenhagen","Denmark","55.7","12.6","Restless (Ealing): No, this was Kalundborg, relaying carnival programme from Copenhagen."
"A.J.T.","Ilford","UK","51.6","0.1","Posen, concert of chamber music (a lady announcer).","Posen","Poland","52.4","16.9","A.J.T. (Ilford): Posen, concert of chamber music (a lady announcer)."
"Switch Hater","Wellhall","UK","","","(2) 2XAD (Schenectady).","Schenectady","USA","42.8","-73.9","Switch Hater (Wellhall): (2) 2XAD (Schenectady); (1 and 3) details are too vague, regret, cannot trace."
"Switch Hater","Wellhall","UK","","","(1 and 3) details are too vague, regret, cannot trace.","","","","","Switch Hater (Wellhall): (2) 2XAD (Schenectady); (1 and 3) details are too vague, regret, cannot trace."
"A World Radio Reader","Chippenham","UK","51.5","-2.1","Koenigswusterhausen, relaying Berlin. An experimental relay of foreign stations (see programme in World-Radio).","Berlin","Germany","52.5","13.4","A World Radio Reader (Chippenham): Koenigswusterhausen, relaying Berlin. An experimental relay of foreign stations (see programme in World-Radio)."
"Terry B","Swansea","UK","51.6","-3.9","Hamburg, the early morning broadcast of physical exercises.","Hamburg","Germany","53.5","10.0","Terry B (Swansea): Hamburg, the early morning broadcast of physical exercises."
"C.H. Keen","Holt","UK","","","(1) Hamburg (gramophone records).","Hamburg","Germany","53.5","10.0","C.H. Keen (Holt): (1) Hamburg (gramophone records); (2) Langenberg, relaying gramophone concert from Cologne."
"C.H. Keen","Holt","UK","","","(2) Langenberg, relaying gramophone concert from Cologne.","Cologne","Germany","50.9","6.9","C.H. Keen (Holt): (1) Hamburg (gramophone records); (2) Langenberg, relaying gramophone concert from Cologne."
"Emscote","Lancaster","UK","54.0","-2.8","(1) An amateur transmission, but cannot trace as you give no call sign.","","","","","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel); a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(2) Madrid (EAJ7) The Storm, an operetta by Chapi.","Madrid","Spain","40.4","-3.7","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel); a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(3) Kharkov (Narkompotschtel); a musical evening.","Kharkov","Ukraine","49.9","36.3","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel); a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(4) Kattowitz (Poland).","Kattowitz","Poland","50.3","19.0","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel); a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(5) Frankfurt-on-Main.","Frankfurt","Germany","50.1","8.7","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel); a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Two-valver","Stratford","UK","51.5","-0.0","Rjukan, relaying dance music from the Hotel Bristol at Oslo.","Oslo","Norway","59.9","10.8","Two-valver (Stratford): Rjukan, relaying dance music from the Hotel Bristol at Oslo."
"R.T.P.","Cardiff","UK","51.5","-3.2","This was the Copenhagen programme; estimate of W.L. approximately correct, apparently heard through Moscow Comintern (RDW) which frequently effects relays of foreign stations.","Copenhagen","Denmark","55.7","12.6","R.T.P. (Cardiff): This was the Copenhagen programme; estimate of W.L. approximately correct, apparently heard through Moscow Comintern (RDW) which frequently effects relays of foreign stations."
"Julius Caesar","Stockport","UK","53.4","-2.1","Yes, Frankfurt-on-Main, relaying orchestral concert from Cassel. The latter station has a lady announcer.","Frankfurt","Germany","50.1","8.7","Julius Caesar (Stockport): Yes, Frankfurt-on-Main, relaying orchestral concert from Cassel. The latter station has a lady announcer."
"Stopup","Croydon","UK","51.4","-0.1","Madrid (EAJ7), The Storm (Chapi).","Madrid","Spain","40.4","-3.7","Stopup (Croydon): Madrid (EAJ7), The Storm (Chapi)."
"Geo. Slee","Glam.","UK","","","Koenigswusterhausen; English lesson.","Koenigswusterhausen","Germany","52.3","13.6","Geo. Slee (Glam.): Koenigswusterhausen; English lesson."
"British Constitution","Beaconsfield","UK","51.6","-0.6","Moscow Comintern (RDW). (1) Hamburg (gramophone records).","Hamburg","Germany","53.5","10.0","British Constitution (Beaconsfield): Moscow Comintern (RDW). (1) Hamburg (gramophone records); (2) Langenberg, relaying gramophone concert from Cologne."
"British Constitution","Beaconsfield","UK","51.6","-0.6","(2) Langenberg, relaying gramophone concert from Cologne.","Cologne","Germany","50.9","6.9","British Constitution (Beaconsfield): Moscow Comintern (RDW). (1) Hamburg (gramophone records); (2) Langenberg, relaying gramophone concert from Cologne."
"Emscote","Lancaster","UK","54.0","-2.8","(1) An amateur transmission, but cannot trace as you give no call sign.","","","","","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel), a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(2) Madrid (EAJ7) The Storm, an operetta by Chapi.","Madrid","Spain","40.4","-3.7","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel), a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(3) Kharkov (Narkompotschtel), a musical evening.","Kharkov","Ukraine","49.9","36.3","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel), a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(4) Kattowitz (Poland).","Kattowitz","Poland","50.3","19.0","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel), a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Emscote","Lancaster","UK","54.0","-2.8","(5) Frankfurt-on-Main.","Frankfurt","Germany","50.1","8.7","Emscote (Lancaster): (1) An amateur transmission, but cannot trace as you give no call sign; (2) Madrid (EAJ7) The Storm, an operetta by Chapi; (3) Kharkov (Narkompotschtel), a musical evening; (4) Kattowitz (Poland); (5) Frankfurt-on-Main."
"Two-valver","Stratford","UK","51.5","-0.0","Rjukan, relaying dance music from the Hotel Bristol at Oslo.","Oslo","Norway","59.9","10.8","Two-valver (Stratford): Rjukan, relaying dance music from the Hotel Bristol at Oslo."
"R. T. P.","Cardiff","UK","51.5","-3.2","This was the Copenhagen programme; if estimate of W.L. approximately correct, apparently heard through Moscow Comintern (RDW) which frequently effects relays of foreign stations.","Copenhagen","Denmark","55.7","12.6","R. T. P. (Cardiff): This was the Copenhagen programme; if estimate of W.L. approximately correct, apparently heard through Moscow Comintern (RDW) which frequently effects relays of foreign stations."
"Julius Caesar","Stockport","UK","53.4","-2.1","Yes, Frankfurt-on-Main, relaying orchestral concert from Cassel. The latter station has a lady announcer.","Frankfurt","Germany","50.1","8.7","Julius Caesar (Stockport): Yes, Frankfurt-on-Main, relaying orchestral concert from Cassel. The latter station has a lady announcer."
"Stopford","Croydon","UK","51.4","-0.1","Madrid (EAJ7), The Storm (Chapi).","Madrid","Spain","40.4","-3.7","Stopford (Croydon): Madrid (EAJ7), The Storm (Chapi)."
"Geo Gee","Glam","UK","","","Koenigswusterhausen; English lesson, The British Constitution.","Koenigswusterhausen","Germany","52.3","13.6","Geo Gee (Glam): Koenigswusterhausen; English lesson, The British Constitution."
"Scott Head","","","","","Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","Scott Head: Moscow Comintern (RDW)."
"B.M./B.E.H.4","Blackheath","UK","51.5","0.0","Porsgrund, relaying drama, The Dance of Death (Strindberg), from Oslo. Special find.","Oslo","Norway","59.9","10.8","B.M./B.E.H.4 (Blackheath): Porsgrund, relaying drama, The Dance of Death (Strindberg), from Oslo. Special find. (1) Lancashire): Copenhagen, relaying dance music from the Restaurant Nimb until 1 a.m. G.M.T."
"B.M./B.E.H.4","Blackheath","UK","51.5","0.0","(1) Lancashire): Copenhagen, relaying dance music from the Restaurant Nimb until 1 a.m. G.M.T.","Copenhagen","Denmark","55.7","12.6","B.M./B.E.H.4 (Blackheath): Porsgrund, relaying drama, The Dance of Death (Strindberg), from Oslo. Special find. (1) Lancashire): Copenhagen, relaying dance music from the Restaurant Nimb until 1 a.m. G.M.T."
"Screened Grid","Leeds","UK","53.8","-1.5","(2) Copenhagen, relaying dance music from the Restaurant Nimb until 1 a.m. G.M.T.","Copenhagen","Denmark","55.7","12.6","Screened Grid (Leeds): (2) Copenhagen, relaying dance music from the Restaurant Nimb until 1 a.m. G.M.T."
"B. B.","Nottingham","UK","52.9","-1.1","You give no hint of frequency and this was the Copenhagen programme. I neither received this, or through...","Copenhagen","Denmark","55.7","12.6","B. B. (Nottingham): You give no hint of frequency and this was the Copenhagen programme. I neither received this, or through..."
"G. S.","Smyrna","Turkey","38.4","27.1","(1) Norddeich (Germany) weather report.","Norddeich","Germany","53.6","7.2","G. S. (Smyrna): (1) Norddeich (Germany) weather report; (2) Moscow Comintern (RDW) celebrating that week the tenth anniversary of the Red Army; (3) regret, but cannot trace Morse stations."
"G. S.","Smyrna","Turkey","38.4","27.1","(2) Moscow Comintern (RDW) celebrating that week the tenth anniversary of the Red Army.","Moscow","Russia","55.8","37.6","G. S. (Smyrna): (1) Norddeich (Germany) weather report; (2) Moscow Comintern (RDW) celebrating that week the tenth anniversary of the Red Army; (3) regret, but cannot trace Morse stations."
"G. S.","Smyrna","Turkey","38.4","27.1","(3) regret, but cannot trace Morse stations.","","","","","G. S. (Smyrna): (1) Norddeich (Germany) weather report; (2) Moscow Comintern (RDW) celebrating that week the tenth anniversary of the Red Army; (3) regret, but cannot trace Morse stations."
"A. T. C.","Dalston","UK","51.5","-0.1","Yes, Madrid (EAJ7) Carmen (Bizet).","Madrid","Spain","40.4","-3.7","A. T. C. (Dalston): Yes, Madrid (EAJ7) Carmen (Bizet)."
"Inquisitive","Lichfield","UK","52.7","-1.8","Frankfurt-on-Main, relaying symphony concert from the Saaibau; later a relay of Cassel (this station has a lady announcer).","Frankfurt","Germany","50.1","8.7","Inquisitive (Lichfield): Frankfurt-on-Main, relaying symphony concert from the Saaibau; later a relay of Cassel (this station has a lady announcer)."
"G. S. W.","Grove Hill","UK","","","Apparently a U.S.A. station; cannot possibly trace without some estimate of W.L.","","","","","G. S. W. (Grove Hill): Apparently a U.S.A. station; cannot possibly trace without some estimate of W.L."
"B. H. S.","Sydney","Australia","-33.9","151.2","(1) Regret, but cannot give wavelengths of amateur transmitters.","","","","","B. H. S. (Sydney): (1) Regret, but cannot give wavelengths of amateur transmitters; (2) 2XAG (New York)."
"B. H. S.","Sydney","Australia","-33.9","151.2","(2) 2XAG (New York).","New York","USA","40.7","-74.0","B. H. S. (Sydney): (1) Regret, but cannot give wavelengths of amateur transmitters; (2) 2XAG (New York)."
"Norwood","Knaresborough","UK","54.0","-1.5","It is very difficult to trace these short-wave transmissions; if W.L. approximately correct, 2XAG (New York) Eastern Standard time would be about 2.30 p.m.","New York","USA","40.7","-74.0","Norwood (Knaresborough): It is very difficult to trace these short-wave transmissions; if W.L. approximately correct, 2XAG (New York) Eastern Standard time would be about 2.30 p.m."
"Noxie","Waterville","Ireland","52.2","-9.8","Yes, Kharkov (Narkomptoschtel).","Kharkov","Ukraine","49.9","36.3","Noxie (Waterville): Yes, Kharkov (Narkomptoschtel)."
"W. W.","Nottingham","UK","52.9","-1.1","Leipzig, relaying extended transmission of dance music from Berlin.","Berlin","Germany","52.5","13.4","W. W. (Nottingham): Leipzig, relaying extended transmission of dance music from Berlin."
"Moror","Burton-on-Trent","UK","52.8","-1.6","Kalundborg, relaying Daventry 5GB via Copenhagen.","Copenhagen","Denmark","55.7","12.6","Moror (Burton-on-Trent): Kalundborg, relaying Daventry 5GB via Copenhagen."
"Distance Urge","Shepherd's Bush","UK","51.5","-0.2","Juan-les-Pins (257 m.), News bulletin broadcast in English twice nightly.","Juan-les-Pins","France","43.6","7.1","Distance Urge (Shepherd's Bush): Juan-les-Pins (257 m.), News bulletin broadcast in English twice nightly."
"C. G. 1.","Norwich","UK","52.6","1.3","Copenhagen, concert of popular songs and music; programme apparently altered.","Copenhagen","Denmark","55.7","12.6","C. G. 1. (Norwich): Copenhagen, concert of popular songs and music; programme apparently altered."
"Detector","P’bury","UK","","","Kalundborg, relaying Copenhagen.","Copenhagen","Denmark","55.7","12.6","Detector (P’bury): Kalundborg, relaying Copenhagen."
"Espera","Barry","UK","51.4","-3.3","Cork, relaying football match; not advertised in programme.","Cork","Ireland","51.9","-8.5","Espera (Barry): Cork, relaying football match; not advertised in programme."
"Carmarthen","","","","","Leipzig, relaying extended transmission of dance music from Berlin.","Berlin","Germany","52.5","13.4","Carmarthen: Leipzig, relaying extended transmission of dance music from Berlin."
