"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Neutrophase IV","Birmingham","UK","52.5","-1.9","(15) no French station on this WL., was not this Antwerp?","","","","","Neutrophase IV (Birmingham): (8) Hilversum (hospital hour); (9) Karlsborg, relay of Stockholm (National Day Festival); (10) Lyons, relay of PTT, Paris; (11) Breslau, relay of Berlin; (12) Dortmund (own programme); (13) Koenigswusterhausen (Press); (14) Berlin (Telegraphen Union) throughout day; (15) no French station on this WL., was not this Antwerp? (16) cannot trace; WL. apparently wrong; (17) Oslo (news); (18) London (Farewell Service at the Foundling Hospital, London) (19) Elberfeld, relay of Dortmund."
"Neutrophase IV","Birmingham","UK","52.5","-1.9","(16) cannot trace; WL. apparently wrong;","","","","","Neutrophase IV (Birmingham): (8) Hilversum (hospital hour); (9) Karlsborg, relay of Stockholm (National Day Festival); (10) Lyons, relay of PTT, Paris; (11) Breslau, relay of Berlin; (12) Dortmund (own programme); (13) Koenigswusterhausen (Press); (14) Berlin (Telegraphen Union) throughout day; (15) no French station on this WL., was not this Antwerp? (16) cannot trace; WL. apparently wrong; (17) Oslo (news); (18) London (Farewell Service at the Foundling Hospital, London) (19) Elberfeld, relay of Dortmund."
"Neutrophase IV","Birmingham","UK","52.5","-1.9","(17) Oslo (news);","Oslo","Norway","59.9","10.8","Neutrophase IV (Birmingham): (8) Hilversum (hospital hour); (9) Karlsborg, relay of Stockholm (National Day Festival); (10) Lyons, relay of PTT, Paris; (11) Breslau, relay of Berlin; (12) Dortmund (own programme); (13) Koenigswusterhausen (Press); (14) Berlin (Telegraphen Union) throughout day; (15) no French station on this WL., was not this Antwerp? (16) cannot trace; WL. apparently wrong; (17) Oslo (news); (18) London (Farewell Service at the Foundling Hospital, London) (19) Elberfeld, relay of Dortmund."
"Neutrophase IV","Birmingham","UK","52.5","-1.9","(18) London (Farewell Service at the Foundling Hospital, London)","London","UK","51.5","-0.1","Neutrophase IV (Birmingham): (8) Hilversum (hospital hour); (9) Karlsborg, relay of Stockholm (National Day Festival); (10) Lyons, relay of PTT, Paris; (11) Breslau, relay of Berlin; (12) Dortmund (own programme); (13) Koenigswusterhausen (Press); (14) Berlin (Telegraphen Union) throughout day; (15) no French station on this WL., was not this Antwerp? (16) cannot trace; WL. apparently wrong; (17) Oslo (news); (18) London (Farewell Service at the Foundling Hospital, London) (19) Elberfeld, relay of Dortmund."
"Neutrophase IV","Birmingham","UK","52.5","-1.9","(19) Elberfeld, relay of Dortmund.","Dortmund","Germany","51.5","7.5","Neutrophase IV (Birmingham): (8) Hilversum (hospital hour); (9) Karlsborg, relay of Stockholm (National Day Festival); (10) Lyons, relay of PTT, Paris; (11) Breslau, relay of Berlin; (12) Dortmund (own programme); (13) Koenigswusterhausen (Press); (14) Berlin (Telegraphen Union) throughout day; (15) no French station on this WL., was not this Antwerp? (16) cannot trace; WL. apparently wrong; (17) Oslo (news); (18) London (Farewell Service at the Foundling Hospital, London) (19) Elberfeld, relay of Dortmund."
"De La Val","Northumberland","UK","55.2","-2.0","too vague, cannot trace.","","","","","De La Val (Northumberland): too vague, cannot trace."
"C.X. Single","","","","","Berne.","Berne","Switzerland","46.9","7.4","C.X. Single: Berne."
"F.J.E.","Herne Hill","UK","51.5","-0.1","(5) Cadiz (EAJ3);","Cadiz","Spain","36.5","-6.3","F.J.E. (Herne Hill): (5) Cadiz (EAJ3); (6) possibly extended transmission, Salamanca."
"F.J.E.","Herne Hill","UK","51.5","-0.1","(6) possibly extended transmission, Salamanca.","Salamanca","Spain","40.9","-5.7","F.J.E. (Herne Hill): (5) Cadiz (EAJ3); (6) possibly extended transmission, Salamanca."
"Red Seal","Langwith","UK","53.2","-1.2","(1) Barcelona (EAJ13);","Barcelona","Spain","41.4","2.2","Red Seal (Langwith): (1) Barcelona (EAJ13); (2) Stettin, relay of Berlin."
"Red Seal","Langwith","UK","53.2","-1.2","(2) Stettin, relay of Berlin.","Berlin","Germany","52.5","13.4","Red Seal (Langwith): (1) Barcelona (EAJ13); (2) Stettin, relay of Berlin."
"E.C.G.","Edinburgh","UK","55.9","-3.2","Rome.","Rome","Italy","41.9","12.5","E.C.G. (Edinburgh): Rome."
"Chim Chim","Edmonton","UK","51.6","-0.1","possibly Munich.","Munich","Germany","48.1","11.6","Chim Chim (Edmonton): possibly Munich."
"Cee Dee","","","","","Nuremberg, relay of Munich.","Munich","Germany","48.1","11.6","Cee Dee: Nuremberg, relay of Munich."
"Heterodyne","Littleborough","UK","53.6","-2.1","Hanover, relay of Hamburg.","Hamburg","Germany","53.5","10.0","Heterodyne (Littleborough): Hanover, relay of Hamburg."
"The Nite Hawk","","","","","Impossible to trace hospital hour; WL. too indefinite, and morse transcription blurred?","","","","","The Nite Hawk: Impossible to trace hospital hour; WL. too indefinite, and morse transcription blurred? (2) Hamburg."
"The Nite Hawk","","","","","(2) Hamburg.","Hamburg","Germany","53.5","10.0","The Nite Hawk: Impossible to trace hospital hour; WL. too indefinite, and morse transcription blurred? (2) Hamburg."
"Llewygas","","","","","Gleiwitz, relay of Berlin.","Berlin","Germany","52.5","13.4","Llewygas: Gleiwitz, relay of Berlin."
"F.W.R.","Portsmouth","UK","50.8","-1.1","Eiffel Tower.","Paris","France","48.9","2.4","F.W.R. (Portsmouth): Eiffel Tower."
"W. J. Gillott","","","","","(1) surely WL. wrong, most probably Barcelona (EAJ13) 462 m.","Barcelona","Spain","41.4","2.2","W. J. Gillott: (1) surely WL. wrong, most probably Barcelona (EAJ13) 462 m."
"4 Valve","Bristol","UK","51.5","-2.6","Cadiz (EAJ3).","Cadiz","Spain","36.5","-6.3","4 Valve (Bristol): Cadiz (EAJ3)."
"Ford","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Ford: Madrid (EAJ7)."
"Sarnia","","","","","Yorkshire amateur; name and address on application to Editor.","","","","","Sarnia: Yorkshire amateur; name and address on application to Editor."
"Ecco Exide","Plaisfow","UK","51.5","0.0","(1) probably Spanish station, but programmes not available;","","","","","Ecco Exide (Plaisfow): (1) probably Spanish station, but programmes not available; (2) Madrid (EAJ7)."
"Ecco Exide","Plaisfow","UK","51.5","0.0","(2) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Ecco Exide (Plaisfow): (1) probably Spanish station, but programmes not available; (2) Madrid (EAJ7)."
"Clericus","Darlington","UK","54.5","-1.6","Presumably amateur.","","","","","Clericus (Darlington): Presumably amateur."
"V.S.","Northampton","UK","52.2","-0.9","British amateur","","","","","V.S.: British amateur (Northampton)."
"Vulcan","","","","","Possibly CNRO (Ottawa).","Ottawa","Canada","45.4","-75.7","Vulcan: Possibly CNRO (Ottawa)."
"Black Eagle","","","","","Too vague.","","","","","Black Eagle: Too vague."
"W. J. Gillott","","","","","Berlin.","Berlin","Germany","52.5","13.4","W. J. Gillott (2) Berlin."
"Scarbro","","","","","Possibly CNRO (Ottawa), as Berne closed early.","Ottawa","Canada","45.4","-75.7","Scarbro: Possibly CNRO (Ottawa), as Berne closed early."
"Saxon","Camden Town","UK","51.5","-0.1","Marseilles, PTT.","Marseilles","France","43.3","5.4","Saxon (Camden Town): Marseilles, PTT."
"Diamond","","","","","Presumably an amateur.","","","","","Diamond: Presumably an amateur."
"Coil Pusher","","","","","(1) Very much doubt U.S.A. station, although possibly WGY (Schenectady), believe this was Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Coil Pusher: (1) Very much doubt U.S.A. station, although possibly WGY (Schenectady), believe this was Madrid (EAJ7)."
"No Name","","","","","(1) San Sebastian;","San Sebastian","Spain","43.3","-1.9","No Name: (1) San Sebastian; (2) Barcelona (EAJ13); (3) Harmonic of Eiffel Tower."
"No Name","","","","","(2) Barcelona (EAJ13);","Barcelona","Spain","41.4","2.2","No Name: (1) San Sebastian; (2) Barcelona (EAJ13); (3) Harmonic of Eiffel Tower."
"No Name","","","","","(3) Harmonic of Eiffel Tower.","Paris","France","48.9","2.4","No Name: (1) San Sebastian; (2) Barcelona (EAJ13); (3) Harmonic of Eiffel Tower."
"Ignorant","","","","","Cardiff; ""Silent Fellowship.”","Cardiff","UK","51.5","-3.2","Ignorant: Cardiff; ""Silent Fellowship.”"
"Glaxo GW.28","","","","","Hamburg, relay of Hanover.","Hamburg","Germany","53.5","10.0","Glaxo GW.28: Hamburg, relay of Hanover."
"W. J. Gillott","","","","","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","W. J. Gillott: Barcelona (EAJ13)."
"S.T. 100 Hearn","Stamford Hill","UK","51.6","-0.1","(1) Croydon.","Croydon","UK","51.4","-0.1","S.T. 100 Hearn (Stamford Hill): (1) Croydon."
"Aerodrome","","","","","(2) Hilversum;","Hilversum","Netherlands","52.2","5.1","Aerodrome: (2) Hilversum; (3) probably amateur transmission."
"Aerodrome","","","","","(3) probably amateur transmission.","","","","","Aerodrome: (2) Hilversum; (3) probably amateur transmission."
"R.T.P.","","","","","Cannot trace item, probably Frankfurt-on-Main.","Frankfurt","Germany","50.1","8.7","R.T.P.: Cannot trace item, probably Frankfurt-on-Main."
"Konk","Norwich","UK","52.6","1.3","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Konk (Norwich): Madrid (EAJ6)."
"Family Four T.D.","","","","","Breslau, relay of Berlin.","Berlin","Germany","52.5","13.4","Family Four T.D.: Breslau, relay of Berlin."
"E. E. Simpson","","","","","Are you sure of WL? details would point to Belfast.","Belfast","UK","54.6","-5.9","E. E. Simpson: Are you sure of WL? details would point to Belfast."
"Harmony Four","Hull","UK","53.7","-0.3","WL much too vague, probably Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Harmony Four (Hull): WL much too vague, probably Madrid (EAJ7)."
"Tyro","","","","","Apparently Berne (435 m.).","Berne","Switzerland","46.9","7.4","Tyro: Apparently Berne (435 m.)."
"Borderer","","","","","Rather vague, presumably Dresden relay of Leipzig (cabaret programme).","Leipzig","Germany","51.3","12.4","Borderer: Rather vague, presumably Dresden relay of Leipzig (cabaret programme)."
"P.M. 4","Old Hill, Staffs","UK","52.5","-2.1","Item not mentioned in programmes, possibly Sorö relaying Copenhagen, but Hilversum also gave a concert at that time.","Copenhagen","Denmark","55.7","12.6","P.M. 4 (Old Hill, Staffs): Item not mentioned in programmes, possibly Sorö relaying Copenhagen, but Hilversum also gave a concert at that time."
"Iterum Expectans","","","","","San Sebastian (Anniversary Night).","San Sebastian","Spain","43.3","-1.9","Iterum Expectans: San Sebastian (Anniversary Night)."
"R.N.","Rathfarnham, co. Dublin","Ireland","53.3","-6.3","Cannot trace, unless Swansea.","Swansea","UK","51.6","-3.9","R.N. (Rathfarnham, co. Dublin): Cannot trace, unless Swansea."
"Toby","Ilford","UK","51.6","0.1","Hilversum (poorly tuned in). Organ recital from St. Bavo Church, Haarlem.","Hilversum","Netherlands","52.2","5.1","Toby (Ilford): Hilversum (poorly tuned in). Organ recital from St. Bavo Church, Haarlem."
"W.S.H.","Cambridge","UK","52.2","0.1","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","W.S.H. (Cambridge): Madrid (EAJ6). (This was reported by two other listeners.)"
"Spud","Bristol","UK","51.5","-2.6","Possibly Edinburgh (local programme).","Edinburgh","UK","55.9","-3.2","Spud (Bristol): Possibly Edinburgh (local programme)."
"Midget","Balham","UK","51.4","-0.2","Hilversum.","Hilversum","Netherlands","52.2","5.1","Midget (Balham): Hilversum."
"Maxown","Newcastle-on-Tyne","UK","54.9","-1.6","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Maxown (Newcastle-on-Tyne): Madrid (EAJ6)."
"Two Valve","Berkhamsted","UK","51.8","-0.6","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Two Valve (Berkhamsted): Barcelona (EAJ13)."
"E.A.","Wells","UK","51.2","-2.6","Vienna (cabaret programme).","Vienna","Austria","48.2","16.4","E.A. (Wells): Vienna (cabaret programme)."
"M.C.A.W.","Cirencester","UK","51.7","-1.9","Madrid (EAJ6)","Madrid","Spain","40.4","-3.7","M.C.A.W. (Cirencester): Madrid (EAJ6) (confirmed by other listeners)."
"Olive Dun","Jersey","UK","49.2","-2.1","Possibly extended transmission Milan - item is not mentioned in programme.","Milan","Italy","45.5","9.2","Olive Dun (Jersey): Possibly extended transmission Milan - item is not mentioned in programme."
"Reflex","B.A.O.R.","","","","(a) WL must be wrong, cannot trace German transmission at that time;","","","","","Reflex (B.A.O.R.): (a) WL must be wrong, cannot trace German transmission at that time; (b) San Sebastian."
"Reflex","B.A.O.R.","","","","(b) San Sebastian.","San Sebastian","Spain","43.3","-1.9","Reflex (B.A.O.R.): (a) WL must be wrong, cannot trace German transmission at that time; (b) San Sebastian."
