"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Coli Pusher","","","","","Berlin.","Berlin","Germany","52.5","13.4","Coli Pusher (?): Berlin."
"Twin Enthusiast","","","","","Brussels.","Brussels","Belgium","50.8","4.3","Twin Enthusiast: Brussels."
"Three Valves","Cantab","UK","","","Warsaw.","Warsaw","Poland","52.2","21.0","Three Valves (Cantab): Warsaw."
"E.A.C.","","","","","Dublin.","Dublin","Ireland","53.3","-6.3","E.A.C.: Dublin."
"Grid 25","","","","","Frankfort-on-Main (gramophone records).","Frankfurt","Germany","50.1","8.7","Grid 25: Frankfort-on-Main (gramophone records)."
"H.A.C.B.","Manchester","UK","53.5","-2.2","Cannot trace, but possibly Hamburg via Bremen (The Stolen Microphone).","Hamburg","Germany","53.5","10.0","H.A.C.B. (Manchester): Cannot trace, but possibly Hamburg via Bremen (The Stolen Microphone)."
"N.L.R.","Putney","UK","51.5","-0.2","Apparently U.S.A. station.","","","","","N.L.R. (Putney): Apparently U.S.A. station."
"Super-Sonic Heterodyne","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Super-Sonic Heterodyne: Madrid (EAJ7)."
"Valve Dropper","Rochdale","UK","53.6","-2.2","Cannot trace from coils used.","","","","","Valve Dropper (Rochdale): Cannot trace from coils used."
"A.J.S.","","","","","More likely KDKA (East Pittsburg).","Pittsburgh","USA","40.4","-79.9","A.J.S.: More likely KDKA (East Pittsburg)."
"Greedy","Norwich","UK","52.6","1.3","Moscow (RDW).","Moscow","Russia","55.8","37.6","Greedy (Norwich): Moscow (RDW)."
"X.X. Low Loss","","","","","Koenigswusterhausen, relaying Hamburg.","Königswusterhausen","Germany","52.3","13.6","X.X. Low Loss: Koenigswusterhausen, relaying Hamburg."
"Lissenola","99","UK","","","(a) Muenster.","Münster","Germany","51.9","7.6","Lissenola (99): (a) Muenster, (2) Madrid (EAJ7)."
"Lissenola","99","UK","","","(2) Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Lissenola (99): (a) Muenster, (2) Madrid (EAJ7)."
"E.G.S.","","","","","A relay of Stockholm.","Stockholm","Sweden","59.3","18.1","E.G.S.: A relay of Stockholm."
"Tiger Tim","","","","","(1) Oslo.","Oslo","Norway","59.9","10.8","Tiger Tim: (1) Oslo, (2) Buda-Pesth."
"Tiger Tim","","","","","(2) Buda-Pesth.","Budapest","Hungary","47.5","19.0","Tiger Tim: (1) Oslo, (2) Buda-Pesth."
"Moseley","","","","","which was relaying from a theatre.","","","","","Moseley: which was relaying from a theatre."
"H.H.W.S.","Mosely","UK","","","Stuttgart.","Stuttgart","Germany","48.8","9.2","H.H.W.S. (Mosely): Stuttgart."
"X Word","Ramsbottom","UK","53.6","-2.3","Probably Rugby testing.","Rugby","UK","52.4","-1.3","X Word (Ramsbottom): Probably Rugby testing."
"3 Undyne","Stepringley","UK","","","(16) Muenster relaying Dortmund.","Münster","Germany","51.9","7.6","3 Undyne (Stepringley): (16) Muenster relaying Dortmund (17) Cadiz (EAJ7)."
"3 Undyne","Stepringley","UK","","","(17) Cadiz (EAJ7).","Cadiz","Spain","36.5","-6.3","3 Undyne (Stepringley): (16) Muenster relaying Dortmund (17) Cadiz (EAJ7)."
"2 Valver","Hackney","UK","51.5","-0.1","Bilbao (EAJ11) relay of foreign stations.","Bilbao","Spain","43.3","-2.9","2 Valver (Hackney): Bilbao (EAJ11) relay of foreign stations."
"Metre","","","","","Both Vienna.","Vienna","Austria","48.2","16.4","Metre: Both Vienna."
"Ocewo","","","","","Cannot trace.","","","","","Ocewo: Cannot trace."
"El-Kay","","","","","Apparently Stettin relaying Berlin.","Szczecin","Poland","53.4","14.6","El-Kay: Apparently Stettin relaying Berlin."
"F.C. Bare","","","","","Bremen relaying English lesson from Hamburg.","Bremen","Germany","53.1","8.8","F.C. Bare: Bremen relaying English lesson from Hamburg."
"Etherhawk","Hengrave","UK","","","General Electric Co. (Schenectady).","Schenectady","USA","42.8","-73.9","Etherhawk (Hengrave): General Electric Co. (Schenectady)."
"Hypo","Renge","UK","","","Malmö relaying Stockholm.","Malmö","Sweden","55.6","13.0","Hypo (Renge): Malmӧ relaying Stockholm."
"Hypo","Rengedd","UK","","","high-power transmitter.","","","","","Hypo (Rengedd): high-power transmitter."
"S.B.P.","Bradford","UK","53.8","-1.8","Hamburg.","Hamburg","Germany","53.5","10.0","S.B.P. (Bradford): Hamburg."
"J.W.K.","Chek","UK","","","(1) Prague.","Prague","Czech Republic","50.1","14.4","J.W.K. (Chek): (1) Prague; (2) Brussels."
"J.W.K.","Chek","UK","","","(2) Brussels.","Brussels","Belgium","50.8","4.3","J.W.K. (Chek): (1) Prague; (2) Brussels."
"J.W.K.","Chekfield","UK","","","Possibly Bergen.","Bergen","Norway","60.4","5.3","J.W.K. (Chekfield): Possibly Bergen."
"CoiI Pusher","Burton-on-Trent","UK","52.8","-1.6","Prague.","Prague","Czech Republic","50.1","14.4","CoiI Pusher (Burton-on-Trent): Prague."
"BM/BABH","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","BM/BABH: Moscow (RDW)."
"BM/BDO","","","","","Cadiz (experimental concert).","Cadiz","Spain","36.5","-6.3","BM/BDO: Cadiz (experimental concert)."
"P.H.","Sittingbourne","UK","51.3","0.7","Hamburg.","Hamburg","Germany","53.5","10.0","P.H. (Sittingbourne): Hamburg."
"Pontoonite","Grimsby","UK","53.6","-0.1","Hilversum.","Hilversum","Netherlands","52.2","5.2","Pontoonite (Grimsby): Hilversum."
"F.Y.","Southport","UK","53.6","-3.0","Cannot trace WIOB but WIOD (Miami, Florida), 247.8 m. 1 kilowatts.","Miami","USA","25.8","-80.2","F.Y. (Southport): Cannot trace WIOB but WIOD (Miami, Florida), 247.8 m. 1 kilowatts."
"Fiver","Leeds","UK","53.8","-1.5","Leipzig relaying from New Theatre in that city.","Leipzig","Germany","51.3","12.4","Fiver (Leeds): Leipzig relaying from New Theatre in that city."
"J.E.M.","Weymouth","UK","50.6","-2.5","Berlin (1,300 m).","Berlin","Germany","52.5","13.4","J.E.M. (Weymouth): Berlin (1,300 m)."
"J.A. RAY","London","UK","51.5","-0.1","Madrid (EAJ7) relaying programme from Barcelona (EAJ1).","Madrid","Spain","40.4","-3.7","J.A. RAY (London): Madrid (EAJ7) relaying programme from Barcelona (EAJ1)."
"R.E.F.","Hove","UK","50.8","-0.2","(1) WL wrong; Hamburg.","Hamburg","Germany","53.5","10.0","R.E.F. (Hove): (1) WL wrong; Hamburg; (2) Prague (""Hullo, Praha ""); (3) Munich (not xylophone, but piano)."
"R.E.F.","Hove","UK","50.8","-0.2","(2) Prague (""Hullo, Praha "").","Prague","Czech Republic","50.1","14.4","R.E.F. (Hove): (1) WL wrong; Hamburg; (2) Prague (""Hullo, Praha ""); (3) Munich (not xylophone, but piano)."
"R.E.F.","Hove","UK","50.8","-0.2","(3) Munich (not xylophone, but piano).","Munich","Germany","48.1","11.6","R.E.F. (Hove): (1) WL wrong; Hamburg; (2) Prague (""Hullo, Praha ""); (3) Munich (not xylophone, but piano)."
"G.A.B.","","","","","Impossible to trace a station from coil numbers.","","","","","G.A.B.: Impossible to trace a station from coil numbers."
"R.H.J.","Bickley","UK","","","Muenster relaying Elberfeld.","Münster","Germany","51.9","7.6","R.H.J. (Bickley): Muenster relaying Elberfeld."
"G1obe-Trotter","Bradford","UK","53.8","-1.8","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","G1obe-Trotter (Bradford): Barcelona (EAJ13)."
"Dorn","Glasgow","UK","55.9","-4.3","(6) Not in programmes; possibly Prague.","Prague","Czech Republic","50.1","14.4","Dorn (Glasgow): (6) Not in programmes; possibly Prague."
"X.X.X.","Oxinpope","UK","","","Frimton; G.L.S.: Relay of last hour of Six Days Cycle Race from Sports Palace, Berlin. Possibly relayed to other German stations, although only advertised to be broadcast from Berlin.","Berlin","Germany","52.5","13.4","X.X.X. (Oxinpope): Frimton; G.L.S.: Relay of last hour of Six Days Cycle Race from Sports Palace, Berlin. Possibly relayed to other German stations, although only advertised to be broadcast from Berlin."
"Sharp","Lincoln","UK","53.2","-0.5","Many thanks for letter. No doubt whatever of your reception of this aeroplane transmission, of which details were given in German press. You received it through Koenigswusterhausen.","Königswusterhausen","Germany","52.3","13.6","Sharp (Lincoln): Many thanks for letter. No doubt whatever of your reception of this aeroplane transmission, of which details were given in German press. You received it through Koenigswusterhausen."
