"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Nelson Four","Hornsey","UK","51.6","-0.1","Copenhagen testing. See paragraph reference to same incident in last week's issue of “World-Radio.”","Copenhagen","Denmark","55.7","12.6","Nelson Four (Hornsey): Copenhagen testing. See paragraph reference to same incident in last week's issue of “World-Radio.”"
"Policeman Constable","Kennington","UK","51.5","-0.1","We regret, but we cannot trace station heard without some estimate of W.L.","","","","","Policeman Constable (Kennington): We regret, but we cannot trace station heard without some estimate of W.L."
"Who Peterborough","","","","","Langenberg. Sports news relayed from Cologne, followed by dance music.","Langenberg","Germany","51.3","7.1","Who Peterborough: Langenberg. Sports news relayed from Cologne, followed by dance music."
"L. Hollands","Ramsgate","UK","51.3","1.4","Frankfurt-on-Main, also relayed by Cassel. Call: Frankfurt-on-Main and Cassel.","Frankfurt am Main","Germany","50.1","8.7","L. Hollands (Ramsgate): Frankfurt-on-Main, also relayed by Cassel. Call: Frankfurt-on-Main and Cassel."
"E.W.W.","Failsworth","UK","53.5","-2.2","Kattowitz (Poland) possibly relaying Warsaw.","Katowice","Poland","50.3","19.0","E.W.W. (Failsworth): Kattowitz (Poland) possibly relaying Warsaw."
"Wyvern Pen","London","UK","51.5","-0.1","No, PTT Toulouse, relaying PTT Paris.","Toulouse","France","43.6","1.4","Wyvern Pen (London): No, PTT Toulouse, relaying PTT Paris."
"P.M.","Folkestone","UK","51.1","1.2","Kalundborg testing (gramophone records).","Kalundborg","Denmark","55.7","11.1","P.M. (Folkestone): Kalundborg testing (gramophone records)."
"The Amateur Gentleman","Nottinghamshire","UK","53.1","-1.0","Muenster relaying Langenberg: The Count of Luxemburg (Lehár).","Münster","Germany","51.9","7.6","The Amateur Gentleman (Notts): Muenster relaying Langenberg: The Count of Luxemburg (Lehár). Station on lower W.L., possibly Stettin, relaying talk from Berlin."
"The Amateur Gentleman","Nottinghamshire","UK","53.1","-1.0","Station on lower W.L., possibly Stettin, relaying talk from Berlin.","Szczecin","Poland","53.4","14.6","The Amateur Gentleman (Notts): Muenster relaying Langenberg: The Count of Luxemburg (Lehár). Station on lower W.L., possibly Stettin, relaying talk from Berlin."
"F.C. Tucker","","","","","Koenigs Wusterhausen, relaying Berlin.","Königs Wusterhausen","Germany","52.3","13.6","F.C. Tucker: Koenigs Wusterhausen, relaying Berlin."
"3 V.H.V. 22","","","","","Rome.","Rome","Italy","41.9","12.5","3 V.H.V. 22: Rome."
"Low Frequency","Portslade-by-Sea","UK","50.8","-0.2","Norddeich (Germany), weather report.","Norddeich","Germany","53.6","7.2","Low Frequency (Portslade-by-Sea): Norddeich (Germany), weather report."
"A.S.S. 3","","","","","Motala, relaying dance music from the Grand Hotel at Stockholm (organ recital, possibly gramophone record).","Motala","Sweden","58.9","15.1","A.S.S. 3: Motala, relaying dance music from the Grand Hotel at Stockholm (organ recital, possibly gramophone record)."
"E.M.B.","Farnham Royal","UK","51.6","-0.6","(1) Frankfurt-on-Main relaying orchestral concert from Cassel","Frankfurt am Main","Germany","50.1","8.7","E.M.B. (Farnham Royal): (1) Frankfurt-on-Main relaying orchestral concert from Cassel (2) Breslau (gramophone records)."
"E.M.B.","Farnham Royal","UK","51.6","-0.6","(2) Breslau (gramophone records).","Wrocław","Poland","51.1","17.0","E.M.B. (Farnham Royal): (1) Frankfurt-on-Main relaying orchestral concert from Cassel (2) Breslau (gramophone records)."
"Madgwin","","","","","We regret, but we cannot trace station heard without some estimate of W.L.","","","","","Madgwin: We regret, but we cannot trace station heard without some estimate of W.L."
"M.J.N.","Newton","UK","50.4","-3.5","(1) Two stations: First: Koenigs Wusterhausen (French lesson).","Königs Wusterhausen","Germany","52.3","13.6","M.J.N. (Newton): (1) Two stations: First: Koenigs Wusterhausen (French lesson). Second: Motala relaying Stockholm (cabaret) (2) Kalundborg, relaying Copenhagen (3) Cannot trace."
"M.J.N.","Newton","UK","50.4","-3.5","Second: Motala relaying Stockholm (cabaret)","Motala","Sweden","58.9","15.1","M.J.N. (Newton): (1) Two stations: First: Koenigs Wusterhausen (French lesson). Second: Motala relaying Stockholm (cabaret) (2) Kalundborg, relaying Copenhagen (3) Cannot trace."
"M.J.N.","Newton","UK","50.4","-3.5","(2) Kalundborg, relaying Copenhagen","Kalundborg","Denmark","55.7","11.1","M.J.N. (Newton): (1) Two stations: First: Koenigs Wusterhausen (French lesson). Second: Motala relaying Stockholm (cabaret) (2) Kalundborg, relaying Copenhagen (3) Cannot trace."
"M.J.N.","Newton","UK","50.4","-3.5","(3) Cannot trace.","","","","","M.J.N. (Newton): (1) Two stations: First: Koenigs Wusterhausen (French lesson). Second: Motala relaying Stockholm (cabaret) (2) Kalundborg, relaying Copenhagen (3) Cannot trace."
"E. M. B.","Farnham Royal","UK","51.6","-0.6","(1) Frankfurt-on-Main relaying orchestral concert from Cassel;","Frankfurt am Main","Germany","50.1","8.7","E. M. B. (Farnham Royal): (1) Frankfurt-on-Main relaying orchestral concert from Cassel; (2) Breslau (gramophone records)."
"E. M. B.","Farnham Royal","UK","51.6","-0.6","(2) Breslau (gramophone records).","Wrocław","Poland","51.1","17.0","E. M. B. (Farnham Royal): (1) Frankfurt-on-Main relaying orchestral concert from Cassel; (2) Breslau (gramophone records)."
"Madgwin","","","","","We regret, but we cannot trace station heard without some estimate of W.L.","","","","","Madgwin: We regret, but we cannot trace station heard without some estimate of W.L."
"M. J. N.","Newton","UK","50.4","-3.5","(1) Two stations: First - Koenigs Wusterhausen (French lesson).","Königs Wusterhausen","Germany","52.3","13.6","M. J. N. (Newton): (1) Two stations: First - Koenigs Wusterhausen (French lesson). Second - Motala relaying Stockholm (cabaret); (2) Kalundborg, relaying Copenhagen; (3) Cannot trace."
"M. J. N.","Newton","UK","50.4","-3.5","Second - Motala relaying Stockholm (cabaret);","Motala","Sweden","58.9","15.1","M. J. N. (Newton): (1) Two stations: First - Koenigs Wusterhausen (French lesson). Second - Motala relaying Stockholm (cabaret); (2) Kalundborg, relaying Copenhagen; (3) Cannot trace."
"M. J. N.","Newton","UK","50.4","-3.5","(2) Kalundborg, relaying Copenhagen;","Kalundborg","Denmark","55.7","11.1","M. J. N. (Newton): (1) Two stations: First - Koenigs Wusterhausen (French lesson). Second - Motala relaying Stockholm (cabaret); (2) Kalundborg, relaying Copenhagen; (3) Cannot trace."
"M. J. N.","Newton","UK","50.4","-3.5","(3) Cannot trace.","","","","","M. J. N. (Newton): (1) Two stations: First - Koenigs Wusterhausen (French lesson). Second - Motala relaying Stockholm (cabaret); (2) Kalundborg, relaying Copenhagen; (3) Cannot trace."
"Stoney","Sevenoaks","UK","51.3","0.2","PTT Lille, either received direct, or through PTT Rennes.","Lille","France","50.6","3.1","Stoney (Nr. Sevenoaks): PTT Lille, either received direct, or through PTT Rennes."
"Three Valve Straight","Westminster","UK","51.5","-0.1","Yes, your details would tally with the Reval programme.","Tallinn","Estonia","59.4","24.8","Three Valve Straight (Westminster): Yes, your details would tally with the Reval programme."
"Searcher","Bromyard","UK","52.2","-2.5","WGY (Schenectady).","Schenectady","USA","42.8","-73.9","Searcher (Bromyard): WGY (Schenectady)."
"Solodyne","Newhaven","UK","50.8","0.1","Your details would tally with both Warsaw (relaying from the Cafe Atlantic at Kattowitz), and Kalundborg (relaying from the Restaurant Nimb at Copenhagen).","Warsaw","Poland","52.2","21.0","Solodyne (Newhaven): Your details would tally with both Warsaw (relaying from the Cafe Atlantic at Kattowitz), and Kalundborg (relaying from the Restaurant Nimb at Copenhagen)."
"Solodyne","Newhaven","UK","50.8","0.1","Your details would tally with both Warsaw (relaying from the Cafe Atlantic at Kattowitz), and Kalundborg (relaying from the Restaurant Nimb at Copenhagen).","Kalundborg","Denmark","55.7","11.1","Solodyne (Newhaven): Your details would tally with both Warsaw (relaying from the Cafe Atlantic at Kattowitz), and Kalundborg (relaying from the Restaurant Nimb at Copenhagen)."
"Retta","Syston","UK","52.7","-1.1","(1) Motala, relaying Stockholm,","Motala","Sweden","58.9","15.1","Retta (Syston): (1) Motala, relaying Stockholm, (2) Moscow Comintern (RDW)."
"Retta","Syston","UK","52.7","-1.1","(2) Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","Retta (Syston): (1) Motala, relaying Stockholm, (2) Moscow Comintern (RDW)."
"Melrose","Darwen","UK","53.7","-2.5","Stuttgart. A concert of light music.","Stuttgart","Germany","48.8","9.2","Melrose (Darwen): Stuttgart. A concert of light music."
"T. D.","Loughborough","UK","52.8","-1.2","Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen.","Kalundborg","Denmark","55.7","11.1","T. D. (Loughborough): Kalundborg, relaying dance music from the Restaurant Nimb at Copenhagen."
"Masha","Grantham","UK","52.9","-0.6","Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","Masha (Grantham): Moscow Comintern (RDW)."
"H. P.","Leamington Spa","UK","52.3","-1.5","Stockholm.","Stockholm","Sweden","59.3","18.1","H. P. (Leamington Spa): Stockholm."
"W. 2","Southsea","UK","50.8","-1.1","Huizen (Holland) relaying church service from Amsterdam.","Huizen","Netherlands","52.3","5.2","W. 2 (Southsea): Huizen (Holland) relaying church service from Amsterdam."
"O.V. 2","Bristol","UK","51.5","-2.6","(1) Oslo, relaying dance music from the Grand Hotel;","Oslo","Norway","59.9","10.8","O.V. 2 (Bristol): (1) Oslo, relaying dance music from the Grand Hotel; (2) Friedrichsstadt, relaying organ recital, possibly gramophone records."
"O.V. 2","Bristol","UK","51.5","-2.6","(2) Friedrichsstadt, relaying organ recital, possibly gramophone records.","Friedrichstadt","Germany","54.4","9.1","O.V. 2 (Bristol): (1) Oslo, relaying dance music from the Grand Hotel; (2) Friedrichsstadt, relaying organ recital, possibly gramophone records."
"Elsie","Manchester","UK","53.5","-2.2","Motala, relaying Stockholm. Soprano and baritone songs, also recitations.","Motala","Sweden","58.9","15.1","Elsie (Manchester): Motala, relaying Stockholm. Soprano and baritone songs, also recitations."
"5HYZ","Cornwall","UK","50.4","-4.7","Either Hamburg or Frankfurt, both stations were giving dance music at that time until 11.30 p.m. G.M.T., but we cannot say which you heard, as it is very difficult to estimate W.L. from your condenser readings.","","","","","5HYZ (Cornwall): Either Hamburg or Frankfurt, both stations were giving dance music at that time until 11.30 p.m. G.M.T., but we cannot say which you heard, as it is very difficult to estimate W.L. from your condenser readings."
"Eva Brick","Southport","UK","53.6","-3.0","Motala, relaying church service from Stockholm.","Motala","Sweden","58.9","15.1","Eva Brick (Southport): Motala, relaying church service from Stockholm."
"W. A. Bollen","Birmingham","UK","52.5","-1.9","Berlin (Witzleben).","Berlin","Germany","52.5","13.4","W. A. Bollen (Birmingham): Berlin (Witzleben)."
"Tobby XX","Eastbourne","UK","50.8","0.3","(1) If French, yes, Mont-de-Marsan;","Mont-de-Marsan","France","43.9","-0.5","Tobby XX (Eastbourne): (1) If French, yes, Mont-de-Marsan; (2) Yes, Salamanca (EAJ22)."
"Tobby XX","Eastbourne","UK","50.8","0.3","(2) Yes, Salamanca (EAJ22).","Salamanca","Spain","40.9","-5.7","Tobby XX (Eastbourne): (1) If French, yes, Mont-de-Marsan; (2) Yes, Salamanca (EAJ22)."
"Ostrich Plume","Atherstone","UK","52.6","-1.5","A play by G. Bernard Shaw from Stockholm, relayed by Motala. See programme in World-Radio.","Motala","Sweden","58.9","15.1","Ostrich Plume (Atherstone): A play by G. Bernard Shaw from Stockholm, relayed by Motala. See programme in World-Radio."
"Wireless Fanatic","North Devon","UK","51.1","-4.0","If your W.L. is approximately correct, possibly WCCO (Minneapolis), but we cannot confirm as no programmes for this station are available.","Minneapolis","USA","44.9","-93.3","Wireless Fanatic (N. Devon): If your W.L. is approximately correct, possibly WCCO (Minneapolis), but we cannot confirm as no programmes for this station are available."
"R. J.","Welwyn Garden City","UK","51.8","-0.2","Queeiss: The new 2 kilowatt transmitter at Copenhagen testing gramophone records.","Copenhagen","Denmark","55.7","12.6","R. J. (Welwyn Garden City): Queeiss: The new 2 kilowatt transmitter at Copenhagen testing gramophone records."
"Puritan","Guildford","UK","51.2","-0.6","Kalundborg relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","Puritan (Guildford): Kalundborg relaying Copenhagen."
"Filmograph","Peckham","UK","51.5","-0.1","Peckco (S. E. 7): The new 2 kilowatt transmitter at Copenhagen testing. (Gramophone records).","Copenhagen","Denmark","55.7","12.6","Filmograph (Peckham): Peckco (S. E. 7): The new 2 kilowatt transmitter at Copenhagen testing. (Gramophone records)."
"No Name","","","","","Overture to William Tell (November 29); Dortmund and relaying Langenberg.","Dortmund","Germany","51.5","7.5","No Name: Overture to William Tell (November 29); Dortmund and relaying Langenberg."
"Modern","Birkdale","UK","53.6","-3.0","Surely not French, but Spanish. Opening signal is that of Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Modern (Birkdale): Surely not French, but Spanish. Opening signal is that of Madrid (EAJ7)."
"What Station?","Cheshire","UK","53.2","-2.6","PTT Toulouse.","Toulouse","France","43.6","1.4","What Station? (Cheshire): PTT Toulouse."
"North Easter","Stockton-on-Tees","UK","54.6","-1.3","Extended transmission from Warsaw.","Warsaw","Poland","52.2","21.0","North Easter (Stockton-on-Tees): Extended transmission from Warsaw."
"Spa","Hendon","UK","51.6","-0.2","(1) Berne, The Servant as Mistress (Pergolesi), with small chamber orchestra ;","Bern","Switzerland","46.9","7.4","Spa (Hendon): (1) Berne, The Servant as Mistress (Pergolesi), with small chamber orchestra ; (2) cannot trace ; (3) Stockholm."
"Spa","Hendon","UK","51.6","-0.2","(2) cannot trace ;","","","","","Spa (Hendon): (1) Berne, The Servant as Mistress (Pergolesi), with small chamber orchestra ; (2) cannot trace ; (3) Stockholm."
"Spa","Hendon","UK","51.6","-0.2","(3) Stockholm.","Stockholm","Sweden","59.3","18.1","Spa (Hendon): (1) Berne, The Servant as Mistress (Pergolesi), with small chamber orchestra ; (2) cannot trace ; (3) Stockholm."
"Enyap","London","UK","51.5","-0.1","Posen, relaying concert from the Cafe Atlantic at Kattowitz.","Poznań","Poland","52.4","16.9","Enyap (E. 2): Posen, relaying concert from the Cafe Atlantic at Kattowitz."
"Clavicle","Liverpool","UK","53.4","-2.9","Berlin (Witzleben).","Berlin","Germany","52.5","13.4","Clavicle (Liverpool): Berlin (Witzleben)."
"Searcher","Rusholme","UK","53.5","-2.2","Hanover relaying Hamburg.","Hanover","Germany","52.4","9.7","Searcher (Rusholme): Hanover relaying Hamburg."
"H. F. 42","","","","","(a) Yes, Seville. (EAJ5) possibly relaying Madrid (EAJ7);","Seville","Spain","37.4","-5.9","H. F. 42: (a) Yes, Seville. (EAJ5) possibly relaying Madrid (EAJ7); (b) Huizen (Holland) (c) if W.L. correct, Geneva, possibly afternoon programme heard from Lausanne."
"H. F. 42","","","","","(b) Huizen (Holland)","Huizen","Netherlands","52.3","5.2","H. F. 42: (a) Yes, Seville. (EAJ5) possibly relaying Madrid (EAJ7); (b) Huizen (Holland) (c) if W.L. correct, Geneva, possibly afternoon programme heard from Lausanne."
"H. F. 42","","","","","(c) if W.L. correct, Geneva, possibly afternoon programme heard from Lausanne.","Geneva","Switzerland","46.2","6.1","H. F. 42: (a) Yes, Seville. (EAJ5) possibly relaying Madrid (EAJ7); (b) Huizen (Holland) (c) if W.L. correct, Geneva, possibly afternoon programme heard from Lausanne."
"W. H.","Mulhunddort","","","","Apparently programme recently relayed by 5GB, as these are seldom advertised in programmes.","","","","","W. H. (Mulhunddort): Apparently programme recently relayed by 5GB, as these are seldom advertised in programmes."
"Regent, Dorney","Buckinghamshire","UK","51.8","-0.8","Posen, relaying Kattowitz. A relay from the Opera House, followed by concert from the Cafe Atlantic.","Poznań","Poland","52.4","16.9","Regent, Dorney (Bucks): Posen, relaying Kattowitz. A relay from the Opera House, followed by concert from the Cafe Atlantic."
"Sailor","Hampstead","UK","51.6","-0.2","KDKA (East Pittsburgh).","Pittsburgh","USA","40.4","-79.9","Sailor (Hampstead): KDKA (East Pittsburgh)."
"Foures","Rhine","","","","(1) Motala, relaying Stockholm;","Motala","Sweden","58.9","15.1","Foures (Rhine): (1) Motala, relaying Stockholm; (2) Huizen (Holland)."
"Foures","Rhine","","","","(2) Huizen (Holland).","Huizen","Netherlands","52.3","5.2","Foures (Rhine): (1) Motala, relaying Stockholm; (2) Huizen (Holland)."
"4 Valve Novice","Wolverhampton","UK","52.6","-2.1","We can trace no station on or about that W.L. giving an English lesson at that time.","","","","","4 Valve Novice (Wolverhampton): We can trace no station on or about that W.L. giving an English lesson at that time."
"Verham","","","","","Berne (Teddy Bear’s English Half Hour).","Bern","Switzerland","46.9","7.4","Verham: Berne (Teddy Bear’s English Half Hour)."
"Wellington","Somerset","UK","50.9","-3.2","Yes, Kalundborg, relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","Wellington (Somersets): Yes, Kalundborg, relaying Copenhagen."
"DX234 G","Lincolnshire","UK","53.2","-0.3","It is almost impossible to trace these short wave stations unless the estimate of W.L. is possible, and fuller details are given.","","","","","DX234 G (Lincs.): It is almost impossible to trace these short wave stations unless the estimate of W.L. is possible, and fuller details are given."
"Dandy","Darwen","UK","53.7","-2.5","Motala, relaying dance music from the Grand Hotel at Stockholm (organ recital, possibly gramophone record).","Motala","Sweden","58.9","15.1","Dandy (Darwen): Motala, relaying dance music from the Grand Hotel at Stockholm (organ recital, possibly gramophone record)."
"Great Central","Highbury","UK","51.6","-0.1","Cannot say, possibly calibration signals.","","","","","Great Central (Highbury): Cannot say, possibly calibration signals."
"E. V.","Guildford","UK","51.2","-0.6","Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","E. V. (Guildford): Moscow Comintern (RDW)."
"Beginner","Winchester","UK","51.1","-1.3","Motala, relaying Stockholm.","Motala","Sweden","58.9","15.1","Beginner (Winchester): Motala, relaying Stockholm."
"Rectifier","Leeds","UK","53.8","-1.5","(a) No, apparently a U.S.A. station ; possibly WJZ (Boundbrook);","Bound Brook","USA","40.6","-74.5","Rectifier (Leeds): (a) No, apparently a U.S.A. station ; possibly WJZ (Boundbrook); (b) Lille, an outside broadcast, either received direct or through PTT Rennes ; (c) this was Bremen (272.7 m.) relaying Hamburg The Magic Flute (Mozart)."
"Rectifier","Leeds","UK","53.8","-1.5","(b) Lille, an outside broadcast, either received direct or through PTT Rennes ;","Lille","France","50.6","3.1","Rectifier (Leeds): (a) No, apparently a U.S.A. station ; possibly WJZ (Boundbrook); (b) Lille, an outside broadcast, either received direct or through PTT Rennes ; (c) this was Bremen (272.7 m.) relaying Hamburg The Magic Flute (Mozart)."
"Rectifier","Leeds","UK","53.8","-1.5","(c) this was Bremen (272.7 m.) relaying Hamburg The Magic Flute (Mozart).","Bremen","Germany","53.1","8.8","Rectifier (Leeds): (a) No, apparently a U.S.A. station ; possibly WJZ (Boundbrook); (b) Lille, an outside broadcast, either received direct or through PTT Rennes ; (c) this was Bremen (272.7 m.) relaying Hamburg The Magic Flute (Mozart)."
"In Spa","Stevenage","UK","51.9","-0.2","Your details are much too vague ; regret, cannot trace.","","","","","In Spa (Stevenage): Your details are much too vague ; regret, cannot trace."
"Mack","Lancaster","UK","54.0","-2.8","Kalundborg, relaying afternoon concert from Copenhagen.","Kalundborg","Denmark","55.7","11.1","Mack (Lancaster): Kalundborg, relaying afternoon concert from Copenhagen."
"Ceramicus","","","","","No, this was not advertised in the Frankfurt.","Frankfurt am Main","Germany","50.1","8.7","Ceramicus: No, this was not advertised in the Frankfurt."
"Juggins","Plumstead","UK","51.5","0.1","An amateur transmission, but cannot trace as you give no call sign.","","","","","Juggins (Plumstead): An amateur transmission, but cannot trace as you give no call sign."
"Keen","Middlesbrough","UK","54.6","-1.2","Koenigsberg. Sonatas for violin and piano.","Kaliningrad","Russia","54.7","20.5","Keen (Middlesbrough): Koenigsberg. Sonatas for violin and piano."
"Bruno","Southport","UK","53.6","-3.0","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Bruno (Southport): Madrid (EAJ7)."
"Ariel","Sheffield","UK","53.4","-1.5","Cannot trace any programme which would tally with your details.","","","","","Ariel (Sheffield): Cannot trace any programme which would tally with your details."
"S. Berlin","Northampton","UK","52.2","-0.9","Yes, Koenigs Wusterhausen, relaying from the Grosses Schauspielhaus at Berlin.","Königs Wusterhausen","Germany","52.3","13.6","S. Berlin (Northampton): Yes, Koenigs Wusterhausen, relaying from the Grosses Schauspielhaus at Berlin."
"P. H. E.","Bristol","UK","51.5","-2.6","Apparently WGY (Schenectady).","Schenectady","USA","42.8","-73.9","P. H. E. (Bristol): Apparently WGY (Schenectady)."
"Nutro","Belfast","UK","54.6","-5.9","No, this was Hamburg, the early morning broadcast of news and weather, with gramophone records in the intervals.","Hamburg","Germany","53.6","10.0","Nutro (Belfast): No, this was Hamburg, the early morning broadcast of news and weather, with gramophone records in the intervals."
"Two Valve","Callington","UK","50.5","-4.3","Cannot trace call sign.","","","","","Two Valve (Callington): Cannot trace call sign."
"Akousa","Hassocks","UK","50.9","-0.1","Yes, Radio-Paris; the programme was slightly altered.","Paris","France","48.9","2.4","Akousa (Hassocks): Yes, Radio-Paris; the programme was slightly altered."
"Golden Bay","Clovelly","UK","51.0","-4.4","Copenhagen testing (gramophone records).","Copenhagen","Denmark","55.7","12.6","Golden Bay (Clovelly): Copenhagen testing (gramophone records)."
"Seaside","Cornwall","UK","50.4","-4.7","One of the call-signs used by the telegraphy transmitter at Nauen (Germany).","Nauen","Germany","52.6","12.9","Seaside (Cornwall): One of the call-signs used by the telegraphy transmitter at Nauen (Germany)."
"Myra Gray","Pontefract","UK","53.7","-1.3","We regret that we cannot trace, as your estimate of WL. is too vague, and dial readings do not help unless they are much more definite; in our opinion this might be a relay of either Hamburg, Frankfurt, or Berlin, with which the times would agree.","","","","","Myra Gray (Pontefract): We regret that we cannot trace, as your estimate of WL. is too vague, and dial readings do not help unless they are much more definite; in our opinion this might be a relay of either Hamburg, Frankfurt, or Berlin, with which the times would agree."
"Aces","Ilford","UK","51.6","0.1","Information regarding this station is very scanty, and we regret that we are unable to give you the call signs, as you are aware; during these tests many wavelengths are used.","","","","","Aces (Ilford): Information regarding this station is very scanty, and we regret that we are unable to give you the call signs, as you are aware; during these tests many wavelengths are used."
"Valvular One","Catherham","UK","51.3","-0.1","Yes, this would appear to be Zeesen (Germany), testing.","Zeesen","Germany","52.1","13.4","Valvular One (Catherham): Yes, this would appear to be Zeesen (Germany), testing."
"M. Bloom","Sheffield","UK","53.4","-1.5","(1) Moscow Comintern (RDW),","Moscow","Russia","55.8","37.6","M. Bloom (Sheffield): (1) Moscow Comintern (RDW), (2) cannot trace any advertised transmission on about that WL. which would tally with your details. Apparently a test."
"M. Bloom","Sheffield","UK","53.4","-1.5","(2) cannot trace any advertised transmission on about that WL. which would tally with your details. Apparently a test.","","","","","M. Bloom (Sheffield): (1) Moscow Comintern (RDW), (2) cannot trace any advertised transmission on about that WL. which would tally with your details. Apparently a test."
"Veterinorum","Swindon","UK","51.6","-1.8","(1) It is very difficult to estimate WL. from your condenser readings, but possibly Frankfurt, which was giving dance music until 11.30 p.m. (G.M.T.) and may have taken some outside broadcast.","Frankfurt am Main","Germany","50.1","8.7","Veterinorum (Swindon): (1) It is very difficult to estimate WL. from your condenser readings, but possibly Frankfurt, which was giving dance music until 11.30 p.m. (G.M.T.) and may have taken some outside broadcast. (2) Motala, relaying church service from Stockholm."
"Veterinorum","Swindon","UK","51.6","-1.8","(2) Motala, relaying church service from Stockholm.","Motala","Sweden","58.9","15.1","Veterinorum (Swindon): (1) It is very difficult to estimate WL. from your condenser readings, but possibly Frankfurt, which was giving dance music until 11.30 p.m. (G.M.T.) and may have taken some outside broadcast. (2) Motala, relaying church service from Stockholm."
"E. K. Spiegelhalter","Malton","UK","54.1","-0.8","A coupon must be sent with each enquiry; we cannot possibly estimate wavelengths from your condenser readings.","","","","","E. K. Spiegelhalter (Malton): A coupon must be sent with each enquiry; we cannot possibly estimate wavelengths from your condenser readings."
"Heston H.","","","","","We believe this to be San Sebastian, which closes down with ""Good Night"" in several languages.","San Sebastián","Spain","43.3","-1.9","Heston H.: We believe this to be San Sebastian, which closes down with ""Good Night"" in several languages."
"Knob Turner","Kent","UK","51.3","0.5","(1) Details rather vague, but might tally with PTT Paris;","Paris","France","48.9","2.4","Knob Turner (Kent): (1) Details rather vague, but might tally with PTT Paris; (2) Breslau (gramophone records)."
"Knob Turner","Kent","UK","51.3","0.5","(2) Breslau (gramophone records).","Wrocław","Poland","51.1","17.0","Knob Turner (Kent): (1) Details rather vague, but might tally with PTT Paris; (2) Breslau (gramophone records)."
