"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Valvian","Swindon","UK","51.6","-1.8","This was Motala (now on 1,380 m.) relaying church service from Stockholm, followed by concert of Belgian songs and music and organ recital.","Motala","Sweden","58.5","15.0","Valvian (Swindon): This was Motala (now on 1,380 m.) relaying church service from Stockholm, followed by concert of Belgian songs and music and organ recital."
"Beau","Margate","UK","51.4","1.4","(1) No, this was Huizen (Holland), (2) Yes, Norddeich (weather report), (3) Scheveningen-Haven (Holland), stock exchange quotations, market prices, etc.","Huizen","Netherlands","52.3","5.2","Beau (Margate): (1) No, this was Huizen (Holland), (2) Yes, Norddeich (weather report), (3) Scheveningen-Haven (Holland), stock exchange quotations, market prices, etc."
"Beau","Margate","UK","51.4","1.4","(1) No, this was Huizen (Holland), (2) Yes, Norddeich (weather report), (3) Scheveningen-Haven (Holland), stock exchange quotations, market prices, etc.","Norddeich","Germany","53.6","7.2","Beau (Margate): (1) No, this was Huizen (Holland), (2) Yes, Norddeich (weather report), (3) Scheveningen-Haven (Holland), stock exchange quotations, market prices, etc."
"Beau","Margate","UK","51.4","1.4","(1) No, this was Huizen (Holland), (2) Yes, Norddeich (weather report), (3) Scheveningen-Haven (Holland), stock exchange quotations, market prices, etc.","Scheveningen-Haven","Netherlands","52.1","4.3","Beau (Margate): (1) No, this was Huizen (Holland), (2) Yes, Norddeich (weather report), (3) Scheveningen-Haven (Holland), stock exchange quotations, market prices, etc."
"Thunderbug","S.E.27.","UK","","","Milan (Vigentino) now on 526.3 m. Symphony concert.","Milan","Italy","45.5","9.2","Thunderbug (S.E.27.): Milan (Vigentino) now on 526.3 m. Symphony concert."
"Istam","East Grinstead","UK","51.1","-0.0","Cologne (chimes from the studio), concert of classical and dance music until 1 a.m. (midnight G.M.T.); also relayed by Langenberg.","Cologne","Germany","50.9","6.9","Istam (East Grinstead): Cologne (chimes from the studio), concert of classical and dance music until 1 a.m. (midnight G.M.T.); also relayed by Langenberg."
"Nelsonia","Southport","UK","53.6","-3.0","This was Kalundborg, relaying church service from Copenhagen.","Kalundborg","Denmark","55.7","11.1","Nelsonia (Southport): This was Kalundborg, relaying church service from Copenhagen."
"Justim","Cheltenham","UK","51.9","-2.1","We regret, but it is impossible to trace stations heard from your condensed readings; some estimate of WL must be given.","","","","","Justim (Cheltenham): We regret, but it is impossible to trace stations heard from your condensed readings; some estimate of WL must be given."
"B/M/EBVB","W.6","","","","Hanover, Bremen or Kiel, relaying Hamburg (a relay of foreign stations); see programme for the latter station in World-Radio.","Hanover","Germany","52.4","9.7","B/M/EBVB (W.6): Hanover, Bremen or Kiel, relaying Hamburg (a relay of foreign stations); see programme for the latter station in World-Radio."
"B/M/EBVB","W.6","","","","Hanover, Bremen or Kiel, relaying Hamburg (a relay of foreign stations); see programme for the latter station in World-Radio.","Bremen","Germany","53.1","8.8","B/M/EBVB (W.6): Hanover, Bremen or Kiel, relaying Hamburg (a relay of foreign stations); see programme for the latter station in World-Radio."
"B/M/EBVB","W.6","","","","Hanover, Bremen or Kiel, relaying Hamburg (a relay of foreign stations); see programme for the latter station in World-Radio.","Kiel","Germany","54.3","10.1","B/M/EBVB (W.6): Hanover, Bremen or Kiel, relaying Hamburg (a relay of foreign stations); see programme for the latter station in World-Radio."
"Ponteland 3 Valve","Newcastle-on-Tyne","UK","54.9","-1.6","Yes, WGY (Schenectady) received direct.","Schenectady","USA","42.8","-73.9","Ponteland 3 Valve (Newcastle-on-Tyne): Yes, WGY (Schenectady) received direct."
"Bon","Birmingham","UK","52.5","-1.9","Are you sure this was a Bach recital, for it is not mentioned in programmes? Details of time and approximate W/L. would tally with the broadcast from Copenhagen (via Kalundborg) of chamber music (Beethoven and Handel).","Copenhagen","Denmark","55.7","12.6","Bon (Birmingham): Are you sure this was a Bach recital, for it is not mentioned in programmes? Details of time and approximate W/L. would tally with the broadcast from Copenhagen (via Kalundborg) of chamber music (Beethoven and Handel)."
"The Globe","Kidderminster","UK","52.4","-2.2","(1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore).","East Pittsburgh","USA","40.4","-79.8","The Globe (Kidderminster): (1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore)."
"The Globe","Kidderminster","UK","52.4","-2.2","(1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore).","Springfield","USA","39.8","-89.6","The Globe (Kidderminster): (1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore)."
"The Globe","Kidderminster","UK","52.4","-2.2","(1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore).","Zion","USA","42.4","-87.8","The Globe (Kidderminster): (1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore)."
"The Globe","Kidderminster","UK","52.4","-2.2","(1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore).","Los Angeles","USA","34.1","-118.2","The Globe (Kidderminster): (1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore)."
"The Globe","Kidderminster","UK","52.4","-2.2","(1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore).","Baltimore","USA","39.3","-76.6","The Globe (Kidderminster): (1) KDKA (East Pittsburgh) received direct, (2) possibly WBZ (Springfield), (3) possibly WCBD (Zion, Ill.), (4) cannot confirm, but KFI (Los Angeles) has been picked up on several occasions, (5) WBAL (Baltimore)."
"Realisation","Stamford Grove","UK","","","We confirm that you had WGY (Schenectady) direct, as this station was relayed by Germany on that night; KDKA (East Pittsburgh) may have been direct.","Schenectady","USA","42.8","-73.9","Realisation (Stamford Grove): We confirm that you had WGY (Schenectady) direct, as this station was relayed by Germany on that night; KDKA (East Pittsburgh) may have been direct."
"Realisation","Stamford Grove","UK","","","We confirm that you had WGY (Schenectady) direct, as this station was relayed by Germany on that night; KDKA (East Pittsburgh) may have been direct.","East Pittsburgh","USA","40.4","-79.8","Realisation (Stamford Grove): We confirm that you had WGY (Schenectady) direct, as this station was relayed by Germany on that night; KDKA (East Pittsburgh) may have been direct."
"C.E.J.","Purley","UK","51.3","-0.1","(1) Yes, PTT Grenoble, (2) an amateur transmitter, (3) cannot trace as you give no call sign, (3) regret, cannot say as so many dance bands were working at that time.","Grenoble","France","45.2","5.7","C.E.J. (Purley): (1) Yes, PTT Grenoble, (2) an amateur transmitter, (3) cannot trace as you give no call sign, (3) regret, cannot say as so many dance bands were working at that time."
"Yarrow","Gloucester","UK","51.9","-2.2","Yes, KDKA (East Pittsburgh) and WGY (Schenectady) received direct. Your last query refers to Posen (Poland), gramophone records and election results (metronome as interval signal).","East Pittsburgh","USA","40.4","-79.8","Yarrow (Gloucester): Yes, KDKA (East Pittsburgh) and WGY (Schenectady) received direct. Your last query refers to Posen (Poland), gramophone records and election results (metronome as interval signal)."
"Yarrow","Gloucester","UK","51.9","-2.2","Yes, KDKA (East Pittsburgh) and WGY (Schenectady) received direct. Your last query refers to Posen (Poland), gramophone records and election results (metronome as interval signal).","Schenectady","USA","42.8","-73.9","Yarrow (Gloucester): Yes, KDKA (East Pittsburgh) and WGY (Schenectady) received direct. Your last query refers to Posen (Poland), gramophone records and election results (metronome as interval signal)."
"Yarrow","Gloucester","UK","51.9","-2.2","Yes, KDKA (East Pittsburgh) and WGY (Schenectady) received direct. Your last query refers to Posen (Poland), gramophone records and election results (metronome as interval signal).","Posen","Poland","","","Yarrow (Gloucester): Yes, KDKA (East Pittsburgh) and WGY (Schenectady) received direct. Your last query refers to Posen (Poland), gramophone records and election results (metronome as interval signal)."
"RTZ/O.V. 2./J.W.F.","","","","","(1) Regret, but details are too vague to allow of identification, (2) possibly PTT Lyons on 40.20 m., frequently relays Ecole Supérieure or the local Lyons (La Doua) station.","Lyons","France","45.8","4.8","RTZ/O.V. 2./J.W.F.: (1) Regret, but details are too vague to allow of identification, (2) possibly PTT Lyons on 40.20 m., frequently relays Ecole Supérieure or the local Lyons (La Doua) station."
"Pongo","Doncaster","UK","53.5","-1.1","Kattowitz, election results with gramophone records in the intervals (metronome as interval signal).","Kattowitz","Poland","","","Pongo (Doncaster): Kattowitz, election results with gramophone records in the intervals (metronome as interval signal)."
"Enquiry","Lancaster","UK","54.0","-2.8","Details would tally with Leningrad.","Leningrad","Russia","59.9","30.3","Enquiry (Lancaster): Details would tally with Leningrad."
"G.A. Brooks","Mistley","UK","51.9","1.1","PTT Lille.","Lille","France","50.6","3.1","G.A. Brooks (Mistley): PTT Lille."
"Loud Speaker Three","Forest Gate","UK","51.5","0.0","Surely this was an amateur transmitter.","","","","","Loud Speaker Three (Forest Gate): Surely this was an amateur transmitter."
"Symbol","Whitecraigs","UK","","","Yes, Jan Kiepura was booked to give a recital, but the programme was altered. We do not know the name of the violinist who broadcast.","","","","","Symbol (Whitecraigs): Yes, Jan Kiepura was booked to give a recital, but the programme was altered. We do not know the name of the violinist who broadcast."
"Punch","Clapham Common","UK","51.5","-0.1","Warsaw, gramophone records and election results.","Warsaw","Poland","52.2","21.0","Punch (Clapham Common): Warsaw, gramophone records and election results."
"Grid Bias","Nottingham","UK","52.9","-1.1","(1) Yes, Münster, relaying dancing lesson from Cologne, (2) we have had many reports of this dance transmission but cannot trace origin.","Münster","Germany","51.9","7.6","Grid Bias (Nottingham): (1) Yes, Münster, relaying dancing lesson from Cologne, (2) we have had many reports of this dance transmission but cannot trace origin."
"Grid Bias","Nottingham","UK","52.9","-1.1","(1) Yes, Münster, relaying dancing lesson from Cologne, (2) we have had many reports of this dance transmission but cannot trace origin.","Cologne","Germany","50.9","6.9","Grid Bias (Nottingham): (1) Yes, Münster, relaying dancing lesson from Cologne, (2) we have had many reports of this dance transmission but cannot trace origin."
"Signal Box XI.","Bedford Park","UK","51.5","-0.3","PTT Lille.","Lille","France","50.6","3.1","Signal Box XI. (Bedford Park): PTT Lille."
"E.G. M.","Preston","UK","53.8","-2.7","Yes, Kootwijk (Holland).","Kootwijk","Netherlands","52.2","5.8","E.G. M. (Preston): Yes, Kootwijk (Holland)."
"Atta Boy Two","Cardiff","UK","51.5","-3.2","We know of no German station on this WL., possibly an amateur.","","","","","Atta Boy Two (Cardiff): We know of no German station on this WL., possibly an amateur."
"A.E.W. Davis","Alderney","UK","49.7","-2.2","Yes, WGY (Schenectady) received direct.","Schenectady","USA","42.8","-73.9","A.E.W. Davis (Alderney): Yes, WGY (Schenectady) received direct."
"W. F. C.","Loughborough","UK","52.8","-1.2","(1) Yes, Huizen (Holland) which transmits on 1,950 m. all day on Sundays, (2) Scheveningen-Haven, (3) Motala, relaying church service from Stockholm, (4) cannot trace; coupon must be sent with each enquiry.","Huizen","Netherlands","52.3","5.2","W. F. C. (Loughborough): (1) Yes, Huizen (Holland) which transmits on 1,950 m. all day on Sundays, (2) Scheveningen-Haven, (3) Motala, relaying church service from Stockholm, (4) cannot trace; coupon must be sent with each enquiry."
"W. F. C.","Loughborough","UK","52.8","-1.2","(1) Yes, Huizen (Holland) which transmits on 1,950 m. all day on Sundays, (2) Scheveningen-Haven, (3) Motala, relaying church service from Stockholm, (4) cannot trace; coupon must be sent with each enquiry.","Scheveningen-Haven","Netherlands","52.1","4.3","W. F. C. (Loughborough): (1) Yes, Huizen (Holland) which transmits on 1,950 m. all day on Sundays, (2) Scheveningen-Haven, (3) Motala, relaying church service from Stockholm, (4) cannot trace; coupon must be sent with each enquiry."
"W. F. C.","Loughborough","UK","52.8","-1.2","(1) Yes, Huizen (Holland) which transmits on 1,950 m. all day on Sundays, (2) Scheveningen-Haven, (3) Motala, relaying church service from Stockholm, (4) cannot trace; coupon must be sent with each enquiry.","Motala","Sweden","58.5","15.0","W. F. C. (Loughborough): (1) Yes, Huizen (Holland) which transmits on 1,950 m. all day on Sundays, (2) Scheveningen-Haven, (3) Motala, relaying church service from Stockholm, (4) cannot trace; coupon must be sent with each enquiry."
"J. G.","Newport, Mon.","UK","51.6","-2.9","An amateur transmission of gramophone records, but cannot trace as you give no call sign.","","","","","J. G. (Newport, Mon.): An amateur transmission of gramophone records, but cannot trace as you give no call sign."
"Rekwac","Swansea","UK","51.6","-3.9","Apparently WJZ (Boundbrook) received direct.","Boundbrook","USA","40.6","-74.5","Rekwac (Swansea): Apparently WJZ (Boundbrook) received direct."
"Prestwick","Ayrshire","UK","55.5","-4.6","(1) 5YZ, experimental transmitter at Charlton, (2) Norwich.","Charlton","UK","51.5","0.0","Prestwick (Ayrshire): (1) 5YZ, experimental transmitter at Charlton, (2) Norwich."
"Prestwick","Ayrshire","UK","55.5","-4.6","(1) 5YZ, experimental transmitter at Charlton, (2) Norwich.","Norwich","UK","52.6","1.3","Prestwick (Ayrshire): (1) 5YZ, experimental transmitter at Charlton, (2) Norwich."
"Four Valves","Heckmondwike","UK","53.7","-1.7","Broadcasting a church service at that time.","","","","","Four Valves (Heckmondwike): Broadcasting a church service at that time."
"Drummer","Maltby","UK","53.4","-1.2","(1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel).","Kovno","Lithuania","55.7","23.9","Drummer (Maltby): (1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel)."
"Drummer","Maltby","UK","53.4","-1.2","(1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel).","Rennes","France","48.1","-1.7","Drummer (Maltby): (1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel)."
"Drummer","Maltby","UK","53.4","-1.2","(1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel).","Lille","France","50.6","3.1","Drummer (Maltby): (1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel)."
"Drummer","Maltby","UK","53.4","-1.2","(1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel).","Leningrad","Russia","59.9","30.3","Drummer (Maltby): (1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel)."
"Drummer","Maltby","UK","53.4","-1.2","(1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel).","Moscow","Russia","55.8","37.6","Drummer (Maltby): (1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel)."
"Drummer","Maltby","UK","53.4","-1.2","(1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel).","Kharkov","Ukraine","49.9","36.3","Drummer (Maltby): (1) Kovno (Lithuania) a call; Radio Kaanas (2) programme giving either PTT Rennes, or PTT Lille ; (5) yes, details would tally with Stamboul ; (6) Leningrad; (7) Moscow Comintern RDW; (8) Kharkov (Narkomoptschtel)."
"Searcher","Rusholme","UK","53.4","-2.2","(3) Moscow Comintern (RDW) (34) no mention was Kovno (Lithuania) relaying opera Rigoletto (Verdi) from opera house (35) regret, cannot trace.","Moscow","Russia","55.8","37.6","Searcher (Rusholme): (3) Moscow Comintern (RDW) (34) no mention was Kovno (Lithuania) relaying opera Rigoletto (Verdi) from opera house (35) regret, cannot trace."
"Searcher","Rusholme","UK","53.4","-2.2","(3) Moscow Comintern (RDW) (34) no mention was Kovno (Lithuania) relaying opera Rigoletto (Verdi) from opera house (35) regret, cannot trace.","Kovno","Lithuania","55.7","23.9","Searcher (Rusholme): (3) Moscow Comintern (RDW) (34) no mention was Kovno (Lithuania) relaying opera Rigoletto (Verdi) from opera house (35) regret, cannot trace."
"BM/KVCP","Derby","UK","52.9","-1.5","Regret, but we can trace no organ recital in programmes at 1.15 p.m.","","","","","BM/KVCP (Derby): Regret, but we can trace no organ recital in programmes at 1.15 p.m."
"H. S.","Wallington","UK","51.4","-0.1","Warsaw (a lady announcer).","Warsaw","Poland","52.2","21.0","H. S. (Wallington): Warsaw (a lady announcer)."
"A. M. J.","Manchester","UK","53.5","-2.2","Moscow Comintern RDW.","Moscow","Russia","55.8","37.6","A. M. J. (Manchester): Moscow Comintern RDW."
"Fuzzi","Forest Hill","UK","51.4","-0.1","Oslo (variety programme).","Oslo","Norway","59.9","10.8","Fuzzi (Forest Hill): Oslo (variety programme)."
"C.","Derry","UK","54.9","-7.3","Apparently WPG (Atlantic City) received direct.","Atlantic City","USA","39.4","-74.5","C. (Derry): Apparently WPG (Atlantic City) received direct."
"M. E.","Rottingdean","UK","50.8","-0.0","Posen (Poland) election results with gramophone records in the intervals.","Posen","Poland","","","M. E. (Rottingdean): Posen (Poland) election results with gramophone records in the intervals."
"Alannah","Hull","UK","53.7","-0.3","Kattowitz (Poland) broadcasting election results with gramophone records in the intervals.","Kattowitz","Poland","","","Alannah (Hull): Kattowitz (Poland) broadcasting election results with gramophone records in the intervals."
"Veronique","Kettering","UK","52.4","-0.7","Motala, relaying concert from Stockholm.","Motala","Sweden","58.5","15.0","Veronique (Kettering): Motala, relaying concert from Stockholm."
"Shamrock","Londonderry","UK","54.9","-7.3","(1) San Sabastian relaying Madrid; (2) WL. wrong; (3) Norddeich (Germany) weather report; (3) Langenberg relaying the Lindbergh broadcast, q.v.","San Sabastian","Spain","43.3","-1.9","Shamrock (Londonderry): (1) San Sabastian relaying Madrid; (2) WL. wrong; (3) Norddeich (Germany) weather report; (3) Langenberg relaying the Lindbergh broadcast, q.v."
"Shamrock","Londonderry","UK","54.9","-7.3","(1) San Sabastian relaying Madrid; (2) WL. wrong; (3) Norddeich (Germany) weather report; (3) Langenberg relaying the Lindbergh broadcast, q.v.","Norddeich","Germany","53.6","7.2","Shamrock (Londonderry): (1) San Sabastian relaying Madrid; (2) WL. wrong; (3) Norddeich (Germany) weather report; (3) Langenberg relaying the Lindbergh broadcast, q.v."
"Shamrock","Londonderry","UK","54.9","-7.3","(1) San Sabastian relaying Madrid; (2) WL. wrong; (3) Norddeich (Germany) weather report; (3) Langenberg relaying the Lindbergh broadcast, q.v.","Langenberg","Germany","51.4","7.3","Shamrock (Londonderry): (1) San Sabastian relaying Madrid; (2) WL. wrong; (3) Norddeich (Germany) weather report; (3) Langenberg relaying the Lindbergh broadcast, q.v."
"RAJB","Cosham","UK","50.8","-1.1","(1) K.H.J. (Los Angeles) on 405.2 m. ; (2) WKBG (Birmingham) 218 m. ; (3) WSOE (Milwaukee, Wisconsin) on 270.1 m. ; (4) CNRW (Winnipeg) 384.4 m. ; (5) (a) cannot trace (b) WABC (Rich-mond Hill, N.Y.) on 325.9 m., (c) WCCO (Minneapolis) 405.2 m.; (6) 4QG Brisbane (385 m.); (7) possibly Radio-sud-Ouest, Bordeaux ; (8) regret, cannot trace.","Los Angeles","USA","34.1","-118.2","RAJB (Cosham): (1) K.H.J. (Los Angeles) on 405.2 m. ; (2) WKBG (Birmingham) 218 m. ; (3) WSOE (Milwaukee, Wisconsin) on 270.1 m. ; (4) CNRW (Winnipeg) 384.4 m. ; (5) (a) cannot trace (b) WABC (Rich-mond Hill, N.Y.) on 325.9 m., (c) WCCO (Minneapolis) 405.2 m.; (6) 4QG Brisbane (385 m.); (7) possibly Radio-sud-Ouest, Bordeaux ; (8) regret, cannot trace."
"RAJB","Cosham","UK","50.8","-1.1","(1) K.H.J. (Los Angeles) on 405.2 m. ; (2) WKBG (Birmingham) 218 m. ; (3) WSOE (Milwaukee, Wisconsin) on 270.1 m. ; (4) CNRW (Winnipeg) 384.4 m. ; (5) (a) cannot trace (b) WABC (Rich-mond Hill, N.Y.) on 325.9 m., (c) WCCO (Minneapolis) 405.2 m.; (6) 4QG Brisbane (385 m.); (7) possibly Radio-sud-Ouest, Bordeaux ; (8) regret, cannot trace.","Birmingham","USA","33.5","-86.8","RAJB (Cosham): (1) K.H.J. (Los Angeles) on 405.2 m. ; (2) WKBG (Birmingham) 218 m. ; (3) WSOE (Milwaukee, Wisconsin) on 270.1 m. ; (4) CNRW (Winnipeg) 384.4 m. ; (5) (a) cannot trace (b) WABC (Rich-mond Hill, N.Y.) on 325.9 m., (c) WCCO (Minneapolis) 405.2 m.; (6) 4QG Brisbane (385 m.); (7) possibly Radio-sud-Ouest, Bordeaux ; (8) regret, cannot trace."
