"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Waratah","Teignmouth","UK","50.5","-3.5","Dublin and Cork. In view of your position, you possibly heard this through the latter station.","Dublin","Ireland","53.3","-6.3","Waratah (Teignmouth): Dublin and Cork. In view of your position, you possibly heard this through the latter station."
"Waratah","Teignmouth","UK","50.5","-3.5","Dublin and Cork. In view of your position, you possibly heard this through the latter station.","Cork","Ireland","51.9","-8.5","Waratah (Teignmouth): Dublin and Cork. In view of your position, you possibly heard this through the latter station."
"Hibernia","Loughrea","Ireland","53.2","-8.6","(1) This was Stamboul (Turkey) ; announcements are made in Turkish and French,","Istanbul","Turkey","41.0","28.9","Hibernia (Loughrea): (1) This was Stamboul (Turkey) ; announcements are made in Turkish and French, (2) The new Italian station (not yet definitely identified) on 545 m., (3) Yes, if your estimate of WL is correct, Leningrad."
"Hibernia","Loughrea","Ireland","53.2","-8.6","(2) The new Italian station (not yet definitely identified) on 545 m.,","Milan","Italy","45.5","9.2","Hibernia (Loughrea): (1) This was Stamboul (Turkey) ; announcements are made in Turkish and French, (2) The new Italian station (not yet definitely identified) on 545 m., (3) Yes, if your estimate of WL is correct, Leningrad."
"Hibernia","Loughrea","Ireland","53.2","-8.6","(3) Yes, if your estimate of WL is correct, Leningrad.","Saint Petersburg","Russia","59.9","30.3","Hibernia (Loughrea): (1) This was Stamboul (Turkey) ; announcements are made in Turkish and French, (2) The new Italian station (not yet definitely identified) on 545 m., (3) Yes, if your estimate of WL is correct, Leningrad."
"BM/BAHS","Bath","UK","51.4","-2.4","(1) Yes, Norwegian amateur as EL is the International prefix for that country, but cannot trace call sign OM1,","","","","BM/BAHS (Bath): (1) Yes, Norwegian amateur as EL is the International prefix for that country, but cannot trace call sign OM1, (2) SFA, amateur, Paris."
"BM/BAHS","Bath","UK","51.4","-2.4","(2) SFA, amateur, Paris.","Paris","France","48.9","2.4","BM/BAHS (Bath): (1) Yes, Norwegian amateur as EL is the International prefix for that country, but cannot trace call sign OM1, (2) SFA, amateur, Paris."
"Drummer","Maltby","UK","53.4","-1.2","(1) Malmö, relaying a concert of old dance music from Stockholm,","Malmö","Sweden","55.6","13.0","Drummer (Maltby): (1) Malmö, relaying a concert of old dance music from Stockholm, (2) apparently induction from telephone lines."
"Drummer","Maltby","UK","53.4","-1.2","(2) apparently induction from telephone lines.","","","","","Drummer (Maltby): (1) Malmö, relaying a concert of old dance music from Stockholm, (2) apparently induction from telephone lines."
"F. J. Furby","Leigh-on-Sea","UK","51.5","0.6","Motala, relay of church service from Stockholm.","Motala","Sweden","58.5","15.0","F. J. Furby (Leigh-on-Sea): Motala, relay of church service from Stockholm."
"Golden Bay","","","","","Langenberg; iron studio.","Langenberg","Germany","51.4","7.1","Golden Bay: Langenberg; iron studio."
"W. L. Randell","Sydenham","UK","51.4","-0.0","Frankfurt-on-Main, relay of concert from Hoechst.","Frankfurt am Main","Germany","50.1","8.7","W. L. Randell (Sydenham): Frankfurt-on-Main, relay of concert from Hoechst."
"S. H.","Derby","UK","52.9","-1.5","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","S. H. (Derby): Madrid (EAJ7)."
"Etherlite","Shrewsbury","UK","52.7","-2.7","Berne. A play, followed by a relay of a concert from Burgdorf; male choir and orchestra.","Bern","Switzerland","46.9","7.4","Etherlite (Shrewsbury): Berne. A play, followed by a relay of a concert from Burgdorf; male choir and orchestra."
"Leslie Noble","Harringay","UK","51.6","-0.1","Apparently a Swedish relay of Stockholm, but cannot say which.","Stockholm","Sweden","59.3","18.1","Leslie Noble (Harringay): Apparently a Swedish relay of Stockholm, but cannot say which."
"A. E. J.","Eastbourne","UK","50.8","0.3","Como appears to be working again on 545.5 m.; it relays either Milan or Rome.","Como","Italy","45.8","9.1","A. E. J. (Eastbourne): Como appears to be working again on 545.5 m.; it relays either Milan or Rome."
"Major Rhondda","","","","","an English amateur transmission, but cannot trace call sign.","","","","","Major Rhondda: an English amateur transmission, but cannot trace call sign."
"W. W. S.","Beccles","UK","52.5","1.6","If your WL. correct, Bilbao (EAJ11), but cannot confirm as no programmes available.","Bilbao","Spain","43.3","-2.9","W. W. S. (Beccles): If your WL. correct, Bilbao (EAJ11), but cannot confirm as no programmes available."
"N. C.","York","UK","53.8","-1.1","Apparently the new station at Almería (Spain), possibly relaying Madrid (EAJ7), as no other station on about that WL. was advertised to work so late.","Almeria","Spain","36.8","-2.5","N. C. (York): Apparently the new station at Almería (Spain), possibly relaying Madrid (EAJ7), as no other station on about that WL. was advertised to work so late."
"Allen","Cardiff","UK","51.5","-3.2","2GF amateur Brixton, 6TH amateur Newport (Mon.), 6FR amateur Birmingham; cannot give WL. on which these amateurs work, as they are not published; cannot trace the two French amateurs as you give no call sign.","","","","","Allen (Cardiff): 2GF amateur Brixton, 6TH amateur Newport (Mon.), 6FR amateur Birmingham; cannot give WL. on which these amateurs work, as they are not published; cannot trace the two French amateurs as you give no call sign."
"Kasha","Highbury","UK","51.6","-0.1","Surely Madrid (EAJ7), which was giving a concert at that time.","Madrid","Spain","40.4","-3.7","Kasha (Highbury): Surely Madrid (EAJ7), which was giving a concert at that time."
"Nine Goals","Waterloo","UK","","","(1) Motala, relaying Stockholm (concert of old dance music); apparently working later than advertised in programmes,","Motala","Sweden","58.5","15.0","Nine Goals (Waterloo): (1) Motala, relaying Stockholm (concert of old dance music); apparently working later than advertised in programmes, (2) Moscow Comintern (RDW)."
"Nine Goals","Waterloo","UK","","","(2) Moscow Comintern (RDW).","Moscow","Russia","55.8","37.6","Nine Goals (Waterloo): (1) Motala, relaying Stockholm (concert of old dance music); apparently working later than advertised in programmes, (2) Moscow Comintern (RDW)."
"Spade","Woking","UK","51.3","-0.6","(1) You give no date; if Spanish, possibly Cadiz-(EAJ3),","Cadiz","Spain","36.5","-6.3","Spade (Woking): (1) You give no date; if Spanish, possibly Cadiz-(EAJ3), (2) no date given; too vague; regret, cannot trace."
"Spade","Woking","UK","51.3","-0.6","(2) no date given; too vague; regret, cannot trace.","","","","","Spade (Woking): (1) You give no date; if Spanish, possibly Cadiz-(EAJ3), (2) no date given; too vague; regret, cannot trace."
"","","","","","12.0 to 2.30 a.m.: (1) WABC (New York), 64 m., (3) possibly WIZ (New Brunswick), 43 m., but cannot confirm. Coupon must be sent with each enquiry.","New York","USA","40.7","-74.0","12.0 to 2.30 a.m.: (1) WABC (New York), 64 m., (3) possibly WIZ (New Brunswick), 43 m., but cannot confirm. Coupon must be sent with each enquiry."
"","","","","","12.0 to 2.30 a.m.: (1) WABC (New York), 64 m., (3) possibly WIZ (New Brunswick), 43 m., but cannot confirm. Coupon must be sent with each enquiry.","New Brunswick","USA","","","12.0 to 2.30 a.m.: (1) WABC (New York), 64 m., (3) possibly WIZ (New Brunswick), 43 m., but cannot confirm. Coupon must be sent with each enquiry."
"Robinson Crusoe","","","","","(1) WL. apparently wrong; regret, cannot trace,","","","","","Robinson Crusoe: (1) WL. apparently wrong; regret, cannot trace, (2) your details are vague, but possibly Prague."
"Robinson Crusoe","","","","","(2) your details are vague, but possibly Prague.","Prague","Czech Republic","50.1","14.4","Robinson Crusoe: (1) WL. apparently wrong; regret, cannot trace, (2) your details are vague, but possibly Prague."
"Schola Carliolensis","","","","","We know of no station actually on the WL. of 5XX.; you do not state time you heard this transmission.","","","","","Schola Carliolensis: We know of no station actually on the WL. of 5XX.; you do not state time you heard this transmission."
"Hopeful","Gaspport","UK","","","Regret, cannot trace. Your details are too vague, and you give no estimate of WL.","","","","","Hopeful (Gaspport): Regret, cannot trace. Your details are too vague, and you give no estimate of WL."
"G. A. F.","Harrogate","UK","53.9","-1.5","Many thanks for your information ; it is correct.","","","","","G. A. F. (Harrogate): Many thanks for your information ; it is correct."
"Spark","Sheffield","UK","53.4","-1.5","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Spark (Sheffield): Madrid (EAJ7)."
"Radio Roma","Cheshire","UK","","","(1) Possibly Limoges (France) ;","Limoges","France","45.8","1.3","Radio Roma (Cheshire): (1) Possibly Limoges (France) ; (2) cannot trace ; (3) Barcelona (EAJ13) ; (4) regret cannot trace, details too vague. We believe that Lisbon is transmitting, but it is not confirmed that there are regular broadcasts."
"Radio Roma","Cheshire","UK","","","(2) cannot trace ;","","","","","Radio Roma (Cheshire): (1) Possibly Limoges (France) ; (2) cannot trace ; (3) Barcelona (EAJ13) ; (4) regret cannot trace, details too vague. We believe that Lisbon is transmitting, but it is not confirmed that there are regular broadcasts."
"Radio Roma","Cheshire","UK","","","(3) Barcelona (EAJ13) ;","Barcelona","Spain","41.4","2.2","Radio Roma (Cheshire): (1) Possibly Limoges (France) ; (2) cannot trace ; (3) Barcelona (EAJ13) ; (4) regret cannot trace, details too vague. We believe that Lisbon is transmitting, but it is not confirmed that there are regular broadcasts."
"Radio Roma","Cheshire","UK","","","(4) regret cannot trace, details too vague. We believe that Lisbon is transmitting, but it is not confirmed that there are regular broadcasts.","Lisbon","Portugal","38.7","-9.1","Radio Roma (Cheshire): (1) Possibly Limoges (France) ; (2) cannot trace ; (3) Barcelona (EAJ13) ; (4) regret cannot trace, details too vague. We believe that Lisbon is transmitting, but it is not confirmed that there are regular broadcasts."
"J. W.","Hale","UK","","","Details tally with Kalundborg, relaying concert from the Odd Fellows Palace at Copenhagen.","Kalundborg","Denmark","55.7","11.1","J. W. (Hale): Details tally with Kalundborg, relaying concert from the Odd Fellows Palace at Copenhagen."
"Trans-Atlantic","Eastbourne","UK","50.8","0.3","(1) Madrid (EAJ7) ;","Madrid","Spain","40.4","-3.7","Trans-Atlantic (Eastbourne): (1) Madrid (EAJ7) ; (2) Barcelona (EAJ1)."
"Trans-Atlantic","Eastbourne","UK","50.8","0.3","(2) Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Trans-Atlantic (Eastbourne): (1) Madrid (EAJ7) ; (2) Barcelona (EAJ1)."
"DX Three Valver","Yorks","UK","","","Apparently Barcelona (EAJ1), but play was not advertised. Coupons may be taken from any issue.","Barcelona","Spain","41.4","2.2","DX Three Valver (Yorks): Apparently Barcelona (EAJ1), but play was not advertised. Coupons may be taken from any issue."
"Bendo","Liverpool","UK","53.4","-2.9","Kalundborg, relaying from Copenhagen. A talk in English given by J. E. Pryde-Hughes (London).","Kalundborg","Denmark","55.7","11.1","Bendo (Liverpool): Kalundborg, relaying from Copenhagen. A talk in English given by J. E. Pryde-Hughes (London)."
"G. E. C.","West Derby","UK","","","(1) and (2) Kalundborg, relaying afternoon concert from Copenhagen.","Kalundborg","Denmark","55.7","11.1","G. E. C. (West Derby): (1) and (2) Kalundborg, relaying afternoon concert from Copenhagen."
"Shipy","York","UK","53.8","-1.1","Wavelength wrong; Cassel relaying broadcast of physical exercises from Frankfurt-on-Main.","Kassel","Germany","51.3","9.5","Shipy (York): Wavelength wrong; Cassel relaying broadcast of physical exercises from Frankfurt-on-Main."
"R. W. A. Keith","Gt. Crosby","UK","","","The new Italian station (not yet definitely identified) on 545 m., relaying concert from Milan.","Milan","Italy","45.5","9.2","R. W. A. Keith (Gt. Crosby): The new Italian station (not yet definitely identified) on 545 m., relaying concert from Milan."
"Tadcawren","","","","","(1) Schevening-en-Haven (Holland) News ;","Scheveningen","Netherlands","52.1","4.3","Tadcawren: (1) Schevening-en-Haven (Holland) News ; (2) yes, Kovno. Children's Hour."
"Tadcawren","","","","","(2) yes, Kovno. Children's Hour.","Kaunas","Lithuania","54.9","23.9","Tadcawren: (1) Schevening-en-Haven (Holland) News ; (2) yes, Kovno. Children's Hour."
"Bacanie","Spalding","UK","52.8","-0.2","(2) not Tallinn, but Berne (Switzerland) ;","Bern","Switzerland","46.9","7.4","Bacanie (Spalding): (2) not Tallinn, but Berne (Switzerland) ; (2) the new Italian station (not yet definitely identified) on 545 m., relaying concert from Milan."
"Bacanie","Spalding","UK","52.8","-0.2","(2) the new Italian station (not yet definitely identified) on 545 m., relaying concert from Milan.","Milan","Italy","45.5","9.2","Bacanie (Spalding): (2) not Tallinn, but Berne (Switzerland) ; (2) the new Italian station (not yet definitely identified) on 545 m., relaying concert from Milan."
"Scrounger","Hove","UK","50.8","-0.0","With reference to your reply in last week's issue, the station heard was Posen on 344.8 m. Confirmed by other listeners.","Poznań","Poland","52.4","16.9","Scrounger (Hove): With reference to your reply in last week's issue, the station heard was Posen on 344.8 m. Confirmed by other listeners."
"3 X","Grayford","UK","","","Kalundborg, relaying Copenhagen.","Kalundborg","Denmark","55.7","11.1","3 X (Grayford): Kalundborg, relaying Copenhagen."
"Eov-Try","","","","","a.m. or p.m., your call sign is illegible, regret, cannot trace.","","","","","Eov-Try: a.m. or p.m., your call sign is illegible, regret, cannot trace."
"G. B. Todd-Naylor","Yeovil","UK","50.9","-2.6","(1) No Italian station on that WL., but would tally with Children's Hour from Madrid (EAJ7) ;","Madrid","Spain","40.4","-3.7","G. B. Todd-Naylor (Yeovil): (1) No Italian station on that WL., but would tally with Children's Hour from Madrid (EAJ7) ; (2) no coupon."
"G. B. Todd-Naylor","Yeovil","UK","50.9","-2.6","(2) no coupon.","","","","","G. B. Todd-Naylor (Yeovil): (1) No Italian station on that WL., but would tally with Children's Hour from Madrid (EAJ7) ; (2) no coupon."
"Guest","Peterborough","UK","52.6","-0.2","Regret, cannot trace, details far too vague ; you give no programme details.","","","","","Guest (Peterborough): Regret, cannot trace, details far too vague ; you give no programme details."
"Flambro","Yorks","UK","","","(1) San Sebastian ;","San Sebastian","Spain","43.3","-1.9","Flambro (Yorks): (1) San Sebastian ; (2) too vague, cannot trace any item by Mendelssohn broadcast on or near that WL."
"Flambro","Yorks","UK","","","(2) too vague, cannot trace any item by Mendelssohn broadcast on or near that WL.","","","","","Flambro (Yorks): (1) San Sebastian ; (2) too vague, cannot trace any item by Mendelssohn broadcast on or near that WL."
"Rov","Douglas, I.O.M.","Isle of Man","54.2","-4.5","Apparently Leningrad. No details published in programme.","Saint Petersburg","Russia","59.9","30.3","Rov (Douglas, I.O.M.): Apparently Leningrad. No details published in programme."
"D. X.","Wimbledon","UK","51.4","-0.2","Cannot confirm, but from other reports, Barcelona (EAJ1) was working later than advertised in programmes.","Barcelona","Spain","41.4","2.2","D. X. (Wimbledon): Cannot confirm, but from other reports, Barcelona (EAJ1) was working later than advertised in programmes."
"Bierton","Clapham Common","UK","","","PTT Lyons (Armistice Concert).","Lyon","France","45.8","4.8","Bierton (Clapham Common): PTT Lyons (Armistice Concert)."
"Hispano-Suiza","Burgess Hill","UK","50.9","-0.1","Short wave transmitter of KDKA (East Pittsburg) on about 43 m.","Pittsburgh","USA","40.4","-80.0","Hispano-Suiza (Burgess Hill): Short wave transmitter of KDKA (East Pittsburg) on about 43 m."
"Yantéb","Leeds","UK","53.8","-1.5","W.L. very vague, but possibly the new station at Como (Italy) on 545 m.","Como","Italy","45.8","9.1","Yantéb (Leeds): W.L. very vague, but possibly the new station at Como (Italy) on 545 m."
"Northridge","","","","","2FC usually tests on Sundays from 7-8 a.m. and 6-7 p.m. (G.M.T.); no regular transmissions.","Sydney","Australia","-33.9","151.2","Northridge: 2FC usually tests on Sundays from 7-8 a.m. and 6-7 p.m. (G.M.T.); no regular transmissions."
"Amplifier","Aberdeen","UK","57.1","-2.1","(1) Berlin (Witzleben) concert of gramophone records;","Berlin","Germany","52.5","13.4","Amplifier (Aberdeen): (1) Berlin (Witzleben) concert of gramophone records; (2) apparently your local station testing."
"Amplifier","Aberdeen","UK","57.1","-2.1","(2) apparently your local station testing.","","","","","Amplifier (Aberdeen): (1) Berlin (Witzleben) concert of gramophone records; (2) apparently your local station testing."
"Keady","Armagh","UK","54.3","-6.7","Motala and Kalundborg.","Motala","Sweden","58.5","15.0","Keady (Armagh): Motala and Kalundborg."
"Keady","Armagh","UK","54.3","-6.7","Motala and Kalundborg.","Kalundborg","Denmark","55.7","11.1","Keady (Armagh): Motala and Kalundborg."
"Becontree","","","","","Radio Paris.","Paris","France","48.9","2.4","Becontree: Radio Paris."
"Nobby Clarke","Maidenhead","UK","51.5","-0.7","(1) if W.L. correct, Salamanca (EAJ22);","Salamanca","Spain","40.9","-5.7","Nobby Clarke (Maidenhead): (1) if W.L. correct, Salamanca (EAJ22); (2) if W.L. correct, Cadiz (EAJ3); (3) Naples, relaying from Theatre; (4) Oslo; (5) details very vague, but possibly Berne; (6) Notodden, relaying English lesson from Oslo."
"Nobby Clarke","Maidenhead","UK","51.5","-0.7","(2) if W.L. correct, Cadiz (EAJ3);","Cadiz","Spain","36.5","-6.3","Nobby Clarke (Maidenhead): (1) if W.L. correct, Salamanca (EAJ22); (2) if W.L. correct, Cadiz (EAJ3); (3) Naples, relaying from Theatre; (4) Oslo; (5) details very vague, but possibly Berne; (6) Notodden, relaying English lesson from Oslo."
"Nobby Clarke","Maidenhead","UK","51.5","-0.7","(3) Naples, relaying from Theatre;","Naples","Italy","40.9","14.3","Nobby Clarke (Maidenhead): (1) if W.L. correct, Salamanca (EAJ22); (2) if W.L. correct, Cadiz (EAJ3); (3) Naples, relaying from Theatre; (4) Oslo; (5) details very vague, but possibly Berne; (6) Notodden, relaying English lesson from Oslo."
"Nobby Clarke","Maidenhead","UK","51.5","-0.7","(4) Oslo;","Oslo","Norway","59.9","10.8","Nobby Clarke (Maidenhead): (1) if W.L. correct, Salamanca (EAJ22); (2) if W.L. correct, Cadiz (EAJ3); (3) Naples, relaying from Theatre; (4) Oslo; (5) details very vague, but possibly Berne; (6) Notodden, relaying English lesson from Oslo."
"Nobby Clarke","Maidenhead","UK","51.5","-0.7","(5) details very vague, but possibly Berne;","Bern","Switzerland","46.9","7.4","Nobby Clarke (Maidenhead): (1) if W.L. correct, Salamanca (EAJ22); (2) if W.L. correct, Cadiz (EAJ3); (3) Naples, relaying from Theatre; (4) Oslo; (5) details very vague, but possibly Berne; (6) Notodden, relaying English lesson from Oslo."
"Nobby Clarke","Maidenhead","UK","51.5","-0.7","(6) Notodden, relaying English lesson from Oslo.","Notodden","Norway","59.6","9.3","Nobby Clarke (Maidenhead): (1) if W.L. correct, Salamanca (EAJ22); (2) if W.L. correct, Cadiz (EAJ3); (3) Naples, relaying from Theatre; (4) Oslo; (5) details very vague, but possibly Berne; (6) Notodden, relaying English lesson from Oslo."
"Wean-o-Wean","Hornsey Rise","UK","","","Hamburg, relaying English lesson from Koenigswusterhausen.","Hamburg","Germany","53.6","10.0","Wean-o-Wean (Hornsey Rise): Hamburg, relaying English lesson from Koenigswusterhausen."
"Messabout","","","","","Hilversum.","Hilversum","Netherlands","52.2","5.2","Messabout: Hilversum."
"Yorky","Liversedge","UK","53.7","-1.7","(a and b) apparently Helsingfors and Tammerfors;","Helsinki","Finland","60.2","24.9","Yorky (Liversedge): (a and b) apparently Helsingfors and Tammerfors; (c) yes, Falun, relaying Stockholm (from the Opera House); (d) yes, we believe this to be the new station at Almeria (Spain), relaying Madrid (EAJ7); (e) Barcelona (EAJ1), relaying Madrid (EAJ7)."
"Yorky","Liversedge","UK","53.7","-1.7","(a and b) apparently Helsingfors and Tammerfors;","Tampere","Finland","61.5","23.8","Yorky (Liversedge): (a and b) apparently Helsingfors and Tammerfors; (c) yes, Falun, relaying Stockholm (from the Opera House); (d) yes, we believe this to be the new station at Almeria (Spain), relaying Madrid (EAJ7); (e) Barcelona (EAJ1), relaying Madrid (EAJ7)."
"Yorky","Liversedge","UK","53.7","-1.7","(c) yes, Falun, relaying Stockholm (from the Opera House);","Falun","Sweden","60.6","15.6","Yorky (Liversedge): (a and b) apparently Helsingfors and Tammerfors; (c) yes, Falun, relaying Stockholm (from the Opera House); (d) yes, we believe this to be the new station at Almeria (Spain), relaying Madrid (EAJ7); (e) Barcelona (EAJ1), relaying Madrid (EAJ7)."
"Yorky","Liversedge","UK","53.7","-1.7","(d) yes, we believe this to be the new station at Almeria (Spain), relaying Madrid (EAJ7);","Almeria","Spain","36.8","-2.5","Yorky (Liversedge): (a and b) apparently Helsingfors and Tammerfors; (c) yes, Falun, relaying Stockholm (from the Opera House); (d) yes, we believe this to be the new station at Almeria (Spain), relaying Madrid (EAJ7); (e) Barcelona (EAJ1), relaying Madrid (EAJ7)."
"Yorky","Liversedge","UK","53.7","-1.7","(e) Barcelona (EAJ1), relaying Madrid (EAJ7).","Barcelona","Spain","41.4","2.2","Yorky (Liversedge): (a and b) apparently Helsingfors and Tammerfors; (c) yes, Falun, relaying Stockholm (from the Opera House); (d) yes, we believe this to be the new station at Almeria (Spain), relaying Madrid (EAJ7); (e) Barcelona (EAJ1), relaying Madrid (EAJ7)."
"Solodyne","Deal","UK","51.2","1.4","A relay of PTT Paris (dance music from the Coliseum), possibly Toulouse PTT.","Paris","France","48.9","2.4","Solodyne (Deal): A relay of PTT Paris (dance music from the Coliseum), possibly Toulouse PTT. Apparently Helsingfors, but programme did not advertise so late a broadcast."
"Solodyne","Deal","UK","51.2","1.4","Apparently Helsingfors, but programme did not advertise so late a broadcast.","Helsinki","Finland","60.2","24.9","Solodyne (Deal): A relay of PTT Paris (dance music from the Coliseum), possibly Toulouse PTT. Apparently Helsingfors, but programme did not advertise so late a broadcast."
"Mac","Reading","UK","51.5","-0.9","Langenberg.","Langenberg","Germany","51.4","7.1","Mac (Reading): Langenberg."
"A. Z.","Ladbroke Grove","UK","","","Prague.","Prague","Czech Republic","50.1","14.4","A. Z. (Ladbroke Grove): Prague."
"Coil Holder","Margate","UK","51.4","1.4","Frankfurt-on-Main. Comedy (Interval signal: metronome).","Frankfurt am Main","Germany","50.1","8.7","Coil Holder (Margate): Frankfurt-on-Main. Comedy (Interval signal: metronome)."
