"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Saucepan","Llanelly","","","","(a.m.) Oslo, (p.m.) Hamburg, (10.10 p.m.) Too vague; Marseilles or Cadiz.","","","","","Saucepan (Llanelly): (a.m.) Oslo, (p.m.) Hamburg, (10.10 p.m.) Too vague; Marseilles or Cadiz."
"F. C.","Paris","","","","Muenster, relay of Dortmund.","Muenster","Germany","51.9","7.6","F. C. (Paris): Muenster, relay of Dortmund."
"Duo","","","","","PTT Toulouse.","Toulouse","France","43.6","1.4","Duo: PTT Toulouse."
"I-V-I","Tonbridge","","","","Koenigswusterhausen (lectures).","Koenigswusterhausen","Germany","52.3","13.6","I-V-I (Tonbridge): Koenigswusterhausen (lectures)."
"Enquirer","Bexhill-on-Sea","","","","Prague.","Prague","Czech Republic","50.1","14.4","Enquirer (Bexhill-on-Sea): Prague."
"M. A. C. 3. V.","","","","","(21/3) Moscow (RDW), (22/3) Berlin (576 m.).","Moscow","Russia","55.8","37.6","M. A. C. 3. V.: (21/3) Moscow (RDW), (22/3) Berlin (576 m.)."
"M. A. C. 3. V.","","","","","(21/3) Moscow (RDW), (22/3) Berlin (576 m.).","Berlin","Germany","52.5","13.4","M. A. C. 3. V.: (21/3) Moscow (RDW), (22/3) Berlin (576 m.)."
"Lowndes","","","","","Prague.","Prague","Czech Republic","50.1","14.4","Lowndes: Prague."
"SWS/555/SH","","","","","Can trace no other transmission but Cardiff.","Cardiff","UK","51.5","-3.2","SWS/555/SH: Can trace no other transmission but Cardiff."
"D.E.3.B","","","","","Cannot trace, is it not Cardiff?","Cardiff","UK","51.5","-3.2","D.E.3.B: Cannot trace, is it not Cardiff?"
"L.F. Transformer","","","","","Radio-Paris.","Paris","France","48.9","2.4","L.F. Transformer: Radio-Paris."
"Mort","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Mort: Madrid (EAJ7)."
"Jason","","","","","Bruun.","","","","","Jason: Bruun."
"Pall Mall","","","","","""Must be Bruin, but presumably altered programme.""","","","","","Pall Mall: ""Must be Bruin, but presumably altered programme."""
"Puzzled","","","","","Yes, Nuremberg (700 W).","Nuremberg","Germany","49.5","11.1","Puzzled: Yes, Nuremberg (700 W)."
"Howler","","","","","Amateur.","","","","","Howler: Amateur."
"Lectricians","","","","","Brighton PTM. Paris.","Paris","France","48.9","2.4","Howler: Amateur. (Lectricians): Brighton PTM. Paris."
"C. N. A.","London","","","","Cadiz.","Cadiz","Spain","36.5","-6.3","C. N. A. (London): Cadiz."
"F. L. B. C.","Chatham","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","F. L. B. C. (Chatham): Moscow (RDW)."
"Peter","Burgess Hill","","","","Cadiz.","Cadiz","Spain","36.5","-6.3","Peter (Burgess Hill): Cadiz."
"J. W. L. D.","Brixton","","","","(1) Must be Barcelona (EAJ1), (2) Elberfeld, relay of Dortmund, (3) no time given.","Barcelona","Spain","41.4","2.2","J. W. L. D. (Brixton): (1) Must be Barcelona (EAJ1), (2) Elberfeld, relay of Dortmund, (3) no time given."
"J. W. L. D.","Brixton","","","","(1) Must be Barcelona (EAJ1), (2) Elberfeld, relay of Dortmund, (3) no time given.","Elberfeld","Germany","51.3","7.0","J. W. L. D. (Brixton): (1) Must be Barcelona (EAJ1), (2) Elberfeld, relay of Dortmund, (3) no time given."
"J. W. L. D.","Brixton","","","","(1) Must be Barcelona (EAJ1), (2) Elberfeld, relay of Dortmund, (3) no time given.","","","","","J. W. L. D. (Brixton): (1) Must be Barcelona (EAJ1), (2) Elberfeld, relay of Dortmund, (3) no time given."
"H-D.","","","","","Berlin, Esperanza.","Berlin","Germany","52.5","13.4","H-D.: Berlin, Esperanza."
"Tallies with Hilversum","","","","","Tallies with Hilversum.","Hilversum","Netherlands","52.2","5.2","Tallies with Hilversum."
"Speco","Shrewsbury","","","","Amateur testing.","","","","","Speco (Shrewsbury): Amateur testing."
"3 Unidyne","","","","","Hamburg.","Hamburg","Germany","53.5","10.0","3 Unidyne: Hamburg."
"A. S.","Barnsbury","","","","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","A. S. (Barnsbury): Madrid (EAJ6)."
"8754","Letchworth","","","","Too late for Moscow, but presumably a Spanish station, transmission not advertised.","","","","","8754 (Letchworth): Too late for Moscow, but presumably a Spanish station, transmission not advertised."
"Powerful Three","Aldershot","","","","Sorø, relay of Copenhagen.","Sorø","Denmark","55.4","11.6","Powerful Three (Aldershot): Sorø, relay of Copenhagen."
"R. G.","","","","","Surely Cardiff (Silent Fellowship).","Cardiff","UK","51.5","-3.2","R. G.: Surely Cardiff (Silent Fellowship)."
"H. M. S.","Ibrox","","","","Bilbao (EAJ11).","Bilbao","Spain","43.3","-2.9","H. M. S. (Ibrox): Bilbao (EAJ11)."
"S.T.100","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","S.T.100: Moscow (RDW)."
"Revael","Chiswick","","","","Yes, Moscow (RDW).","Moscow","Russia","55.8","37.6","Revael (Chiswick): Yes, Moscow (RDW)."
"Stopup","Wimbledon","","","","Cadiz.","Cadiz","Spain","36.5","-6.3","Stopup (Wimbledon): Cadiz."
"W. F. B.","London","","","","(Midnight) WL too vague for dance music, but a Spanish station, 11 p.m.) not advertised, but probably Bilbao (EAJ11).","Bilbao","Spain","43.3","-2.9","W. F. B. (London): (Midnight) WL too vague for dance music, but a Spanish station, 11 p.m.) not advertised, but probably Bilbao (EAJ11)."
"See Jay","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","See Jay: Moscow (RDW)."
"Blackjay","","","","","(1) Vienna (531 m.), (2) Leipzig, relay of Weimar Theatre.","Vienna","Austria","48.2","16.4","Blackjay: (1) Vienna (531 m.), (2) Leipzig, relay of Weimar Theatre."
"Blackjay","","","","","(1) Vienna (531 m.), (2) Leipzig, relay of Weimar Theatre.","Leipzig","Germany","51.3","12.4","Blackjay: (1) Vienna (531 m.), (2) Leipzig, relay of Weimar Theatre."
"T. C. Pipe","Bournemouth","","","","(1) Frankfort-on-Main, relay of Berlin, (2) Berne, relay of Kursaal.","Frankfort-on-Main","Germany","50.1","8.7","T. C. Pipe (Bournemouth): (1) Frankfort-on-Main, relay of Berlin, (2) Berne, relay of Kursaal."
"T. C. Pipe","Bournemouth","","","","(1) Frankfort-on-Main, relay of Berlin, (2) Berne, relay of Kursaal.","Berne","Switzerland","46.9","7.4","T. C. Pipe (Bournemouth): (1) Frankfort-on-Main, relay of Berlin, (2) Berne, relay of Kursaal."
"Rovi","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Rovi: Moscow (RDW)."
"Bill Jones","","","","","Madrid (EAJ7) relay of the Ice Palace.","Madrid","Spain","40.4","-3.7","Bill Jones: Madrid (EAJ7) relay of the Ice Palace."
"Puzzled","Leeds","","","","Either Moscow or Belgrade.","Moscow","Russia","55.8","37.6","Puzzled (Leeds): Either Moscow or Belgrade."
"Puzzled","Leeds","","","","Either Moscow or Belgrade.","Belgrade","Serbia","44.8","20.5","Puzzled (Leeds): Either Moscow or Belgrade."
"Gott","","","","","Leipzig, and Stuttgart relay of Cinema Theatre.","Leipzig","Germany","51.3","12.4","Gott: Leipzig, and Stuttgart relay of Cinema Theatre."
"Gott","","","","","Leipzig, and Stuttgart relay of Cinema Theatre.","Stuttgart","Germany","48.8","9.2","Gott: Leipzig, and Stuttgart relay of Cinema Theatre."
"W. H. B.","Leamington","","","","Faust was not advertised, probably relay by Bilbao (EAJ11).","Bilbao","Spain","43.3","-2.9","W. H. B. (Leamington): Faust was not advertised, probably relay by Bilbao (EAJ11)."
"Wants to Know","Newton","","","","Probably WGY (Schenectady).","Schenectady","USA","42.8","-73.9","Wants to Know (Newton): Probably WGY (Schenectady)."
"V. W. H.","Lingwood","","","","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","V. W. H. (Lingwood): Barcelona (EAJ1)."
"Roberto","","","","","Details too vague, possibly Cassel relaying Berlin, but cannot confirm.","Cassel","Germany","51.3","9.5","Roberto: Details too vague, possibly Cassel relaying Berlin, but cannot confirm."
"Bob","Pilsley","","","","Cannot trace.","","","","","Bob (Pilsley): Cannot trace."
"Alpha","East Ham","","","","(7.15) Madrid (EAJ7), (8 p.m.) Stockholm.","Madrid","Spain","40.4","-3.7","Alpha (East Ham): (7.15) Madrid (EAJ7), (8 p.m.) Stockholm."
"Alpha","East Ham","","","","(7.15) Madrid (EAJ7), (8 p.m.) Stockholm.","Stockholm","Sweden","59.3","18.1","Alpha (East Ham): (7.15) Madrid (EAJ7), (8 p.m.) Stockholm."
"Desborough","","","","","Can only trace light music from Koenigswusterhausen.","Koenigswusterhausen","Germany","52.3","13.6","Desborough: Can only trace light music from Koenigswusterhausen."
"Adico","Ilford","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Adico (Ilford): Moscow (RDW)."
"Ducks Paddle","","","","","Cadiz.","Cadiz","Spain","36.5","-6.3","Ducks Paddle: Cadiz."
"BM/EXGO","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","BM/EXGO: Madrid (EAJ7)."
"Narran","Grimsby","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Narran (Grimsby): Moscow (RDW)."
"Ovi","","","","","Evidently two stations, firstly Trollhattan, relay of Stockholm, later Barcelona (EAJ1).","Trollhattan","Sweden","58.3","12.3","Ovi: Evidently two stations, firstly Trollhattan, relay of Stockholm, later Barcelona (EAJ1)."
"Ovi","","","","","Evidently two stations, firstly Trollhattan, relay of Stockholm, later Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Ovi: Evidently two stations, firstly Trollhattan, relay of Stockholm, later Barcelona (EAJ1)."
"Straight Four","Rusholme","","","","(1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar).","Hamburg","Germany","53.5","10.0","Straight Four (Rusholme): (1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar)."
"Straight Four","Rusholme","","","","(1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar).","Stockholm","Sweden","59.3","18.1","Straight Four (Rusholme): (1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar)."
"Straight Four","Rusholme","","","","(1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar).","Prague","Czech Republic","50.1","14.4","Straight Four (Rusholme): (1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar)."
"Straight Four","Rusholme","","","","(1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar).","Stockholm","Sweden","59.3","18.1","Straight Four (Rusholme): (1) Hamburg, (2) Stockholm, (3) Cannot trace any French station, possibly Prague, relay from Exhibition, (4) Stockholm (Julius Caesar)."
"M. H. F.","Bristol","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","M. H. F. (Bristol): Moscow (RDW)."
"Transatlantic","","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Transatlantic: Moscow (RDW)."
"3 Valves P.G.","","","","","Prague.","Prague","Czech Republic","50.1","14.4","3 Valves P.G.: Prague."
"F. L.","Perth","","","","Amateur (Dundee).","Dundee","UK","56.5","-2.9","F. L. (Perth): Amateur (Dundee)."
"Bijou","Coventry","","","","Dortmund, relay of Muenster.","Dortmund","Germany","51.5","7.5","Bijou (Coventry): Dortmund, relay of Muenster."
"Gott","","","","","Breslau testing.","Breslau","Germany","51.1","17.0","Gott: Breslau testing."
"Thank You","Coventry","","","","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Thank You (Coventry): Madrid (EAJ6)."
"Coil Pusher","","","","","Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Coil Pusher: Barcelona (EAJ13)."
"Harmony Four","Harlesden","","","","Muenster relaying reception of President Hindenburg at Cologne.","Muenster","Germany","51.9","7.6","Harmony Four (Harlesden): Muenster relaying reception of President Hindenburg at Cologne."
"M. J. R.","","","","","Probably Radio-Toulouse.","Toulouse","France","43.6","1.4","M. J. R.: Probably Radio-Toulouse."
"Seewer","","","","","Cannot understand call, nor trace opera on that WL.","","","","","Seewer: Cannot understand call, nor trace opera on that WL."
"Ulster","","","","","W.L. somewhat indefinite, might point to Moscow (RDW).","Moscow","Russia","55.8","37.6","Ulster: W.L. somewhat indefinite, might point to Moscow (RDW)."
"Ulster 6","","","","","Cannot trace, W.L. too vague.","","","","","Ulster 6: Cannot trace, W.L. too vague."
"Robin","Amateur","","","","W.G./TI: Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","Robin (Amateur): W.G./TI: Barcelona (EAJ13)."
"Wavetrap","Cheshire","","","","It was Prague.","Prague","Czech Republic","50.1","14.4","Wavetrap (Cheshire): It was Prague."
"Hammer","","","","","Radio-Paris.","Paris","France","48.9","2.4","Hammer: Radio-Paris."
"Ande.","","","","","Berne.","Berne","Switzerland","46.9","7.4","Ande.: Berne."
"A. S.","Barnsbury","","","","W.L. apparently wrong, a relay of PTT Paris.","Paris","France","48.9","2.4","A. S. (Barnsbury): W.L. apparently wrong, a relay of PTT Paris."
"A. J. S. 4","","","","","Presumably Belfast.","Belfast","UK","54.6","-5.9","A. J. S. 4: Presumably Belfast."
"Cameron","Lochiel","","","","PTT, Paris.","Paris","France","48.9","2.4","Cameron (Lochiel): PTT, Paris."
"Twin","Forest Gate","","","","Berlin (1300 m.).","Berlin","Germany","52.5","13.4","Twin (Forest Gate): Berlin (1300 m.)."
"Secrecy","","","","","Prague.","Prague","Czech Republic","50.1","14.4","Secrecy: Prague."
"Rover","Ruglen","","","","Prague.","Prague","Czech Republic","50.1","14.4","Rover (Ruglen): Prague."
"W. Dalion","Horsham","","","","An amateur, cannot trace 22T.","","","","","W. Dalion (Horsham): An amateur, cannot trace 22T."
"Nemo","","","","","Presumably Spanish station, but no programmes available.","","","","","Nemo: Presumably Spanish station, but no programmes available."
"R. N. L. 2","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","R. N. L. 2: San Sebastian."
"Erebus","","","","","W.L. vague, Presumably Radio-Toulouse.","Toulouse","France","43.6","1.4","Erebus: W.L. vague, Presumably Radio-Toulouse."
"Dicky","N. 6","","","","Veritas: Prague.","Prague","Czech Republic","50.1","14.4","Dicky (N. 6): Veritas: Prague."
"Crank","","","","","Believe you heard Tibidabo hill on which Barcelona EAJ1 is erected.","Barcelona","Spain","41.4","2.2","Crank: Believe you heard Tibidabo hill on which Barcelona EAJ1 is erected."
"E. N.","","","","","W.L. Rome testing.","Rome","Italy","41.9","12.5","E. N.: W.L. Rome testing."
"Loco","Holy Island","","","","Curious (Sheffield): Prague.","Prague","Czech Republic","50.1","14.4","Loco (Holy Island): Curious (Sheffield): Prague."
"W.G./Ti.","","","","","Breslau.","Breslau","Germany","51.1","17.0","W.G./Ti.: Breslau."
"Twoer","Reigate","","","","Malmo, relay of Stockholm.","Malmo","Sweden","55.6","13.0","Twoer (Reigate): Malmo, relay of Stockholm."
"Midnight Wanderer","","","","","Karlsborg; relay of foreign transmissions.","Karlsborg","Sweden","58.5","14.5","Midnight Wanderer: Karlsborg; relay of foreign transmissions."
"A. G. S.","Queen’s Park","","","","PTT, Paris.","Paris","France","48.9","2.4","A. G. S. (Queen’s Park): PTT, Paris."
"Mullard","Brum.","","","","Koenigsusterhausen (lecture).","Koenigsusterhausen","Germany","52.3","13.6","Mullard (Brum.): Koenigsusterhausen (lecture)."
"Cookoo","","","","","(22/3) W.L. and details too vague, (8.30) Rome, (6.30) W.L. and details too vague.","Rome","Italy","41.9","12.5","Cookoo: (22/3) W.L. and details too vague, (8.30) Rome, (6.30) W.L. and details too vague."
"R. Four","","","","","Bilbao.","Bilbao","Spain","43.3","-2.9","R. Four: Bilbao."
"F. F.","Hants","","","","Stockholm, cabaret programme, probably Gothenburg relay.","Stockholm","Sweden","59.3","18.1","F. F. (Hants): Stockholm, cabaret programme, probably Gothenburg relay."
"D. X. J.","","","","","(22/3).","","","","","D. X. J.: (22/3)."
"H. D. Grays","","","","","Presumably some Spanish station, but no programmes available.","","","","","H. D. Grays: Presumably some Spanish station, but no programmes available."
"Doctor","","","","","Prague.","Prague","Czech Republic","50.1","14.4","Doctor, Don, A. T. Williams, Beryl (Liverpool), T. C. (West Bromwich): Prague."
"Don","","","","","Prague.","Prague","Czech Republic","50.1","14.4","Doctor, Don, A. T. Williams, Beryl (Liverpool), T. C. (West Bromwich): Prague."
"A. T. Williams","","","","","Prague.","Prague","Czech Republic","50.1","14.4","Doctor, Don, A. T. Williams, Beryl (Liverpool), T. C. (West Bromwich): Prague."
"Beryl","Liverpool","","","","Prague.","Prague","Czech Republic","50.1","14.4","Doctor, Don, A. T. Williams, Beryl (Liverpool), T. C. (West Bromwich): Prague."
"T. C.","West Bromwich","","","","Prague.","Prague","Czech Republic","50.1","14.4","Doctor, Don, A. T. Williams, Beryl (Liverpool), T. C. (West Bromwich): Prague."
"Anode","Bradford","","","","Ryvang (Gramophone records).","Ryvang","Denmark","55.7","12.6","Anode (Bradford): Ryvang (Gramophone records)."
"Chris","","","","","Dublin.","Dublin","Ireland","53.3","-6.3","Chris: Dublin."
"Bob-Tail","Swansea","","","","Moscow (RDW).","Moscow","Russia","55.8","37.6","Bob-Tail (Swansea): Moscow (RDW)."
"B. T. H.","","","","","(1) W.L. too vague, (2) W.L. vague, presumably Trollhattan, relay of Stockholm, (3) Hanover, relay of Hamburg, (4) Cadiz.","Trollhattan","Sweden","58.3","12.3","B. T. H.: (1) W.L. too vague, (2) W.L. vague, presumably Trollhattan, relay of Stockholm, (3) Hanover, relay of Hamburg, (4) Cadiz."
"B. T. H.","","","","","(1) W.L. too vague, (2) W.L. vague, presumably Trollhattan, relay of Stockholm, (3) Hanover, relay of Hamburg, (4) Cadiz.","Hanover","Germany","52.4","9.7","B. T. H.: (1) W.L. too vague, (2) W.L. vague, presumably Trollhattan, relay of Stockholm, (3) Hanover, relay of Hamburg, (4) Cadiz."
"B. T. H.","","","","","(1) W.L. too vague, (2) W.L. vague, presumably Trollhattan, relay of Stockholm, (3) Hanover, relay of Hamburg, (4) Cadiz.","Cadiz","Spain","36.5","-6.3","B. T. H.: (1) W.L. too vague, (2) W.L. vague, presumably Trollhattan, relay of Stockholm, (3) Hanover, relay of Hamburg, (4) Cadiz."
"Valve Window","","","","","(17/3) no time given, Rome testing, (21/3) no time given, probably Berlin (1300 m.).","Rome","Italy","41.9","12.5","Valve Window: (17/3) no time given, Rome testing, (21/3) no time given, probably Berlin (1300 m.)."
"Valve Window","","","","","(17/3) no time given, Rome testing, (21/3) no time given, probably Berlin (1300 m.).","Berlin","Germany","52.5","13.4","Valve Window: (17/3) no time given, Rome testing, (21/3) no time given, probably Berlin (1300 m.)."
"Iberica","","","","","Yes, Rome (Falstaff).","Rome","Italy","41.9","12.5","Iberica: Yes, Rome (Falstaff)."
"B. J. 7931","","","","","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","B. J. 7931: Madrid (EAJ6)."
"G. E. Y.","York","","","","Presumably Karlsborg, relay of Stockholm.","Karlsborg","Sweden","58.5","14.5","G. E. Y. (York): Presumably Karlsborg, relay of Stockholm."
"W. J. P.","Barking","","","","Faust not advertised in programmes, therefore cannot trace station.","","","","","W. J. P. (Barking): Faust not advertised in programmes, therefore cannot trace station."
"Dinkie","Southport","","","","(a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse.","Breslau","Germany","51.1","17.0","Dinkie (Southport): (a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse."
"Dinkie","Southport","","","","(a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse.","Brunn","Czech Republic","49.2","16.6","Dinkie (Southport): (a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse."
"Dinkie","Southport","","","","(a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse.","San Sebastian","Spain","43.3","-1.9","Dinkie (Southport): (a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse."
"Dinkie","Southport","","","","(a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse.","Toulouse","France","43.6","1.4","Dinkie (Southport): (a) Breslau, (b) Brunn, altered programme, (c) San Sebastian, (d) Radio-Toulouse."
"Oakwood","London","","","","Dresden, relay of Leipzig.","Dresden","Germany","51.0","13.7","Oakwood (London): Dresden, relay of Leipzig."
"Paddy","Clonmel","","","","PTT, Paris.","Paris","France","48.9","2.4","Paddy (Clonmel): PTT, Paris."
