"reporter_name","reporter_location_city","reporter_location_country","reporter_location_latitude","reporter_location_longitude","observation_text","station_location_city","station_location_country","station_location_latitude","station_location_longitude","full_text"
"Wavelength Willie","Manchester","","53.5","-2.2","B.B.C Station (Launch of H.M.S. Cornwall).","London","UK","51.5","-0.1","Wavelength Willie (Manchester): B.B.C Station (Launch of H.M.S. Cornwall)."
"Coil Pusher","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Coil Pusher: San Sebastian."
"Humber","Bradford","","53.8","-1.8","Frankfort-on-Main, relay of Berlin.","Frankfurt","Germany","50.1","8.7","Humber (Bradford): Frankfort-on-Main, relay of Berlin."
"Britannic","Bradford","","53.8","-1.8","Can trace no broadcast at that time.","","","","","Britannic (Bradford): Can trace no broadcast at that time."
"W.L. Reek","","","","","(1) Too vague","", "","","","W.L. Reek: (1) Too vague, (2) relay of Copenhagen."
"W.L. Reek","","","","","(2) relay of Copenhagen.","Copenhagen","Denmark","55.7","12.6","W.L. Reek: (1) Too vague, (2) relay of Copenhagen."
"Duckbottle","","","","","Berlin.","Berlin","Germany","52.5","13.4","Duckbottle: Berlin."
"W.H.P.","","","","","(1) Not French; Bremen, relayed Hamburg","Bremen","Germany","53.1","8.8","W.H.P.: (1) Not French; Bremen, relayed Hamburg, (2) Muenster relaying Hamburg, (3) San Sebastian."
"W.H.P.","","","","","(2) Muenster relaying Hamburg","Muenster","Germany","51.9","7.6","W.H.P.: (1) Not French; Bremen, relayed Hamburg, (2) Muenster relaying Hamburg, (3) San Sebastian."
"W.H.P.","","","","","(3) San Sebastian.","San Sebastian","Spain","43.3","-1.9","W.H.P.: (1) Not French; Bremen, relayed Hamburg, (2) Muenster relaying Hamburg, (3) San Sebastian."
"Doubtful","Wickford","","51.6","0.5","W.L. too vague, but relay of PTT, Toulouse.","Toulouse","France","43.6","1.4","Doubtful (Wickford): W.L. too vague, but relay of PTT, Toulouse."
"Search","Leicester","","52.6","-1.1","Berlin.","Berlin","Germany","52.5","13.4","Search (Leicester): Berlin."
"Flip","Liverpool","","53.4","-3.0","(a) Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","Flip (Liverpool): (a) Madrid (EAJ7), (b) Hilversum."
"Flip","Liverpool","","53.4","-3.0","(b) Hilversum.","Hilversum","Netherlands","52.2","5.2","Flip (Liverpool): (a) Madrid (EAJ7), (b) Hilversum."
"R. G. Lyons","","","","","PTT.","Paris","France","48.9","2.4","R. G. Lyons: PTT."
"2 Valve","Cardiff","","51.5","-3.2","San Sebastian.","San Sebastian","Spain","43.3","-1.9","2 Valve (Cardiff): San Sebastian."
"H.T.B.","","","","","Bohême not advertised in any programme, but possibly Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","H.T.B.: Bohême not advertised in any programme, but possibly Madrid (EAJ7)."
"7.V.3 Nute","Leam","","","","Cannot trace, W.L. too vague.","","","","","7.V.3 Nute, Leam: Cannot trace, W.L. too vague."
"F.S. 221","","","","","Koenigswusterhausen.","Koenigswusterhausen","Germany","52.3","13.6","F.S. 221: Koenigswusterhausen."
"Unidyne","Enfield","","51.7","-0.1","Possibly a relay of Copenhagen.","Copenhagen","Denmark","55.7","12.6","Unidyne (Enfield): Possibly a relay of Copenhagen."
"Trentfield","","","","","Amateur cannot trace 6CY.","","","","","Trentfield: Amateur cannot trace 6CY."
"Harmony Four","","","","","Yes, Moscow (RDW).","Moscow","Russia","55.8","37.6","Harmony Four: Yes, Moscow (RDW)."
"A. H. G.","Battersea","","51.5","-0.2","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","A. H. G. (Battersea): Madrid (EAJ7)."
"Buster","","","","","Oslo.","Oslo","Norway","59.9","10.8","Buster: Oslo."
"Barker","Bexhill-on-Sea","","50.8","0.5","No indication of W.L. given.","","","","","Barker (Bexhill-on-Sea): No indication of W.L. given."
"Short Waves","Luton","","51.9","-0.4","Amateur transmission.","","","","","Short Waves (Luton): Amateur transmission."
"Neville","Newcastle-on-Tyne","","54.9","-1.6","Relay of Copenhagen, probably Sorö.","Copenhagen","Denmark","55.7","12.6","Neville (Newcastle-on-Tyne): Relay of Copenhagen, probably Sorö."
"Rex","Madame Scheier","","","","Vienna.","Vienna","Austria","48.2","16.4","Rex (Madame Scheier): Vienna."
"Spa One-Valve","","","","","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Spa One-Valve: Madrid (EAJ7)."
"D. C. W.","Harrow","","51.6","-0.3","Details too vague, Brünn or Zurich.","Brünn","Czech Republic","","","D. C. W. (Harrow): Details too vague, Brünn or Zurich."
"A. E. G.","Woden","","","","Amateur, cannot trace.","","","","","A. E. G. (Woden): Amateur, cannot trace."
"Guglielmo","Coventry","","52.4","-1.5","Rome testing.","Rome","Italy","41.9","12.5","Guglielmo (Coventry): Rome testing."
"Fry","Tredegar","","51.8","-3.2","If call-sign correct; an amateur, presumably mid-day (12.35 p.m.).","","","","","Fry (Tredegar): If call-sign correct; an amateur, presumably mid-day (12.35 p.m.)."
"Har-gar","","","","","(1) Probably Brünn","Brünn","Czech Republic","","","Har-gar: (1) Probably Brünn, (2) Breslau."
"Har-gar","","","","","(2) Breslau.","Breslau","Germany","","","Har-gar: (1) Probably Brünn, (2) Breslau."
"Powerful 3","Wood Green","","51.6","-0.1","(a) W.L. apparently wrong, either Prague or Madrid (EAJ6).","Prague","Czech Republic","50.1","14.4","Powerful 3 (Wood Green): (a) W.L. apparently wrong, either Prague or Madrid (EAJ6)."
"W. A. B.","Hampstead","","51.6","-0.2","Cardiff.","Cardiff","UK","51.5","-3.2","W. A. B. (Hampstead): Cardiff."
"Interested","","","","","Cannot trace, details too vague.","","","","","Interested: Cannot trace, details too vague."
"St. Loo","","","","","Not 6YGZ, but 6YG (London N 22).","London","UK","51.5","-0.1","St. Loo: Not 6YGZ, but 6YG (London N 22)."
"One-Valve","Bristol","","51.5","-2.6","Cannot trace item, would tally with Cardiff.","Cardiff","UK","51.5","-3.2","One-Valve (Bristol): Cannot trace item, would tally with Cardiff."
"L. 42914","","","","","(1) Geneva","Geneva","Switzerland","46.2","6.1","L. 42914: (1) Geneva, (2) Moscow."
"L. 42914","","","","","(2) Moscow.","Moscow","Russia","55.8","37.6","L. 42914: (1) Geneva, (2) Moscow."
"Puzzled","Cwmcarn","","51.6","-3.1","Hamburg.","Hamburg","Germany","53.5","10.0","Puzzled (Cwmcarn): Hamburg."
"Nippon","","","","","Copenhagen.","Copenhagen","Denmark","55.7","12.6","Nippon: Copenhagen."
"Tea for Two","","","","","Oslo.","Oslo","Norway","59.9","10.8","Tea for Two: Oslo."
"Stop Block","","","","","Leipzig.","Leipzig","Germany","51.3","12.4","Stop Block: Leipzig."
"Ether Fisher","","","","","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","Ether Fisher: Barcelona (EAJ1)."
"G. A. T.","","","","","Cannot trace.","","","","","G. A. T.: Cannot trace."
"White Rabbit","","","","","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","White Rabbit: Madrid (EAJ6)."
"T. A. T.","","","","","British amateur, probably 5XNN (Eltham).","Eltham","UK","51.5","0.1","T. A. T.: British amateur, probably 5XNN (Eltham)."
"Birkdale","Harrogate","","53.9","-1.5","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Birkdale (Harrogate): San Sebastian."
"F. L. B. C.","Massilia, Illerfield","","","","WPFP. San Sebastian.","San Sebastian","Spain","43.3","-1.9","F. L. B. C. (Massilia, Illerfield): WPFP. San Sebastian."
"UV","","","","","Prague.","Prague","Czech Republic","50.1","14.4","UV: Prague."
"H. L. L.","Wylde Green","","52.5","-1.8","Cannot trace.","","","","","H. L. L. (Wylde Green): Cannot trace."
"C. B. L.","Plymouth","","50.4","-4.1","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","C. B. L. (Plymouth): Madrid (EAJ7)."
"J. A. Paton","Liscar","","","","Was this in English? Cannot trace.","","","","","J. A. Paton (Liscar): Was this in English? Cannot trace."
"H. F. K.","Hoddesdon","","51.8","-0.0","(a) Yes, relay of Stockholm","Stockholm","Sweden","59.3","18.1","H. F. K. (Hoddesdon): (a) Yes, relay of Stockholm, (b) presumably Prague, but not in programmes."
"H. F. K.","Hoddesdon","","51.8","-0.0","(b) presumably Prague, but not in programmes.","Prague","Czech Republic","50.1","14.4","H. F. K. (Hoddesdon): (a) Yes, relay of Stockholm, (b) presumably Prague, but not in programmes."
"Xan","","","","","Berlin.","Berlin","Germany","52.5","13.4","Xan: Berlin."
"Twin Valve","Toxteth W","","","","If W.L. correct Barcelona (EAJ1), if not, San Sebastian.","Barcelona","Spain","41.4","2.2","Twin Valve (Toxteth W): If W.L. correct Barcelona (EAJ1), if not, San Sebastian."
"3 Undiyne","","","","","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","3 Undiyne: Barcelona (EAJ1)."
"Ormsby 4 Valve","","","","","substituted for concert at Prague.","Prague","Czech Republic","50.1","14.4","Ormsby 4 Valve: substituted for concert at Prague."
"Searcher","Brighton","","50.8","-0.1","(1) Muenster, relay of Dortmund","Muenster","Germany","51.9","7.6","Searcher (Brighton): (1) Muenster, relay of Dortmund, (2) Oslo, (3) Breslau."
"Searcher","Brighton","","50.8","-0.1","(2) Oslo.","Oslo","Norway","59.9","10.8","Searcher (Brighton): (1) Muenster, relay of Dortmund, (2) Oslo, (3) Breslau."
"Searcher","Brighton","","50.8","-0.1","(3) Breslau.","Breslau","Germany","","","Searcher (Brighton): (1) Muenster, relay of Dortmund, (2) Oslo, (3) Breslau."
"Laurence","","","","","insufficient detail.","","","","","Laurence: insufficient detail."
"H. Mills","Leicester","","52.6","-1.1","presumably PTT, but detailed programme not given.","Paris","France","48.9","2.4","H. Mills (Leicester): presumably PTT, but detailed programme not given."
"C. S. W.","","","","","Vienna testing.","Vienna","Austria","48.2","16.4","C. S. W.: Vienna testing."
"S. T. 100","Ealing","","51.5","-0.3","cannot trace, not in programmes.","","","","","S. T. 100 (Ealing): cannot trace, not in programmes."
"Nut","Blackburn","","53.7","-2.5","Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","Nut (Blackburn): Madrid (EAJ7)."
"Tuckton","","","","","not in programmes, possibly late news transmission from Rome.","Rome","Italy","41.9","12.5","Tuckton: not in programmes, possibly late news transmission from Rome."
"Many Volts","Ireland","","53.1","-8.0","Vienna.","Vienna","Austria","48.2","16.4","Many Volts (Ireland): Vienna."
"P. B. S.","Glasgow","","55.9","-4.3","amateur, cannot trace.","","","","","P. B. S. (Glasgow): amateur, cannot trace."
"XL","","","","","not in programmes, presumably special transmission Stockholm.","Stockholm","Sweden","59.3","18.1","XL: not in programmes, presumably special transmission Stockholm."
"Brownie","","","","","not in programmes if W.L. correct, Prague.","Prague","Czech Republic","50.1","14.4","Brownie: not in programmes if W.L. correct, Prague."
"Douglas-Nut","Nottingham","","52.9","-1.2","Berlin.","Berlin","Germany","52.5","13.4","Douglas-Nut (Nottingham): Berlin."
"Marconi 33","","","","","(1) Hamburg","Hamburg","Germany","53.5","10.0","Marconi 33: (1) Hamburg, (2) yes, Sorö relay of Copenhagen."
"Marconi 33","","","","","(2) yes, Sorö relay of Copenhagen.","Copenhagen","Denmark","55.7","12.6","Marconi 33: (1) Hamburg, (2) yes, Sorö relay of Copenhagen."
"Sacco","Radcliffe","","53.6","-2.3","Sorö, relay of Copenhagen.","Copenhagen","Denmark","55.7","12.6","Sacco (Radcliffe): Sorö, relay of Copenhagen."
"Marconi Straight Eight","","","","","cannot trace.","","","","","Marconi Straight Eight: cannot trace."
"Trentham","","","","","W.L. apparently wrong, cannot trace.","","","","","Trentham: W.L. apparently wrong, cannot trace."
"Surrey","","","","","presumably some relay of 5XX.","London","UK","51.5","-0.1","Surrey: presumably some relay of 5XX."
"E.U.","","","","","Hanover, relay of Hamburg.","Hanover","Germany","52.4","9.7","E.U.: Hanover, relay of Hamburg."
"Muggins","","","","","Prague.","Prague","Czech Republic","50.1","14.4","Muggins: Prague."
"3-Valve","Boston","","52.9","-0.0","Berlin.","Berlin","Germany","52.5","13.4","3-Valve (Boston): Berlin."
"A.B.C.","Colchester","","51.9","0.9","Moscow (RDW).","Moscow","Russia","55.8","37.6","A.B.C. (Colchester): Moscow (RDW)."
"Single Valve","Greenock","","55.9","-4.8","5NW, amateur (Dundee).","Dundee","UK","56.5","-2.9","Single Valve (Greenock): 5NW, amateur (Dundee)."
"H.W.B.","Smyrna","","","","(1) yes, Madrid (EAJ7)","Madrid","Spain","40.4","-3.7","H.W.B. (Smyrna): (1) yes, Madrid (EAJ7); (2) yes, Madrid (EAJ6)."
"H.W.B.","Smyrna","","","","(2) yes, Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","H.W.B. (Smyrna): (1) yes, Madrid (EAJ7); (2) yes, Madrid (EAJ6)."
"E.K.W.","Dewsbury","","53.7","-1.6","Seville (EAJ5).","Seville","Spain","37.4","-5.9","E.K.W. (Dewsbury): Seville (EAJ5)."
"Magnet","","","","","Stettin.","Stettin","Germany","","","Magnet: Stettin."
"Powerfull Two","","","","","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Powerfull Two: San Sebastian."
"N342348 Vernier","","","","","cannot trace, probably Liege.","Liege","Belgium","50.6","5.6","N342348 Vernier: cannot trace, probably Liege."
"W.J. Gillott","B'ham","","52.5","-1.9","(1) cannot trace 6CY, but 6CY amateur (Dollar N.B.).","Dollar","UK","56.2","-3.7","W.J. Gillott (B'ham): (1) cannot trace 6CY, but 6CY amateur (Dollar N.B.)."
"Jet","","","","","Yes, San Sebastian.","San Sebastian","Spain","43.3","-1.9","Jet: Yes, San Sebastian."
"Curious","Appleby","","54.6","-2.5","Prague.","Prague","Czech Republic","50.1","14.4","Curious (Appleby): Prague."
"Valves Four","","","","","not German, Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Valves Four: not German, Madrid (EAJ6)."
"Robin","","","","","presumably Breslau testing.","Breslau","Germany","","","Robin: presumably Breslau testing."
"Afterm","Swindon","","51.6","-1.8","Rome testing.","Rome","Italy","41.9","12.5","Afterm (Swindon): Rome testing."
"Dash","London","","51.5","-0.1","(a) yes, smaller Swedish relays","Stockholm","Sweden","59.3","18.1","Dash (London): (a) yes, smaller Swedish relays; (b) if French, Radio Anjou, either Seville or Marseilles."
"Dash","London","","51.5","-0.1","(b) if French, Radio Anjou, either Seville or Marseilles.","Seville","Spain","37.4","-5.9","Dash (London): (a) yes, smaller Swedish relays; (b) if French, Radio Anjou, either Seville or Marseilles."
"W.J.F.W.E. & C.S.","","","","","no transmission advertised, cannot trace.","","","","","W.J.F.W.E. & C.S.: no transmission advertised, cannot trace."
"Ray","Surrey","","51.3","-0.3","San Sebastian.","San Sebastian","Spain","43.3","-1.9","Ray (Surrey): San Sebastian."
"Boward","","","","","possibly PTT (Paris).","Paris","France","48.9","2.4","Boward: possibly PTT (Paris)."
"Taff","","","","","Hamburg English lesson (translation of previous lecture on travelling in India).","Hamburg","Germany","53.5","10.0","Taff: Hamburg English lesson (translation of previous lecture on travelling in India)."
"Fishing","","","","","cannot trace, nothing advertised.","","","","","Fishing: cannot trace, nothing advertised."
"N.N.T.F.","","","","","Toulouse PTT, relay of Paris.","Toulouse","France","43.6","1.4","N.N.T.F.: Toulouse PTT, relay of Paris."
"Ray","Heanor","","53.0","-1.3","Moscow (RDW).","Moscow","Russia","55.8","37.6","Ray (Heanor): Moscow (RDW)."
"B-R.B.ool","","","","","Votre réglage comparatif ne donne aucune indication de longueur d'onde. Un poste Américain, sans aucun doute.","","","","","B-R.B.ool: Votre réglage comparatif ne donne aucune indication de longueur d'onde. Un poste Américain, sans aucun doute."
"Super Het","Bristol","","51.5","-2.6","Lyons PTT, relaying Berlitz English lesson, Paris.","Paris","France","48.9","2.4","Super Het (Bristol): Lyons PTT, relaying Berlitz English lesson, Paris."
"J. Scott","","","","","vague, believe Madrid (EAJ7).","Madrid","Spain","40.4","-3.7","J. Scott: vague, believe Madrid (EAJ7)."
"J.K.M.","Ayr","","55.5","-4.6","not in programmes, presumably Barcelona (EAJ13).","Barcelona","Spain","41.4","2.2","J.K.M. (Ayr): not in programmes, presumably Barcelona (EAJ13)."
"Mahserg","","","","","Leipzig.","Leipzig","Germany","51.3","12.4","Mahserg: Leipzig."
"T.G.S.B.","Guildford","","51.2","-0.6","Lyons, PTT, relay of Paris, English lesson.","Paris","France","48.9","2.4","T.G.S.B. (Guildford): Lyons, PTT, relay of Paris, English lesson."
"T.T.","Aberdeen","","57.1","-2.1","(8.45) Moscow (RDW)","Moscow","Russia","55.8","37.6","T.T. (Aberdeen): (8.45) Moscow (RDW), (9.45) Ryvang, relay of foreign stations."
"T.T.","Aberdeen","","57.1","-2.1","(9.45) Ryvang, relay of foreign stations.","Ryvang","Denmark","","","T.T. (Aberdeen): (8.45) Moscow (RDW), (9.45) Ryvang, relay of foreign stations."
"Sparks","","","","","(1) W.L. wrong, Stockholm","Stockholm","Sweden","59.3","18.1","Sparks: (1) W.L. wrong, Stockholm; (2) Prague."
"Sparks","","","","","(2) Prague.","Prague","Czech Republic","50.1","14.4","Sparks: (1) W.L. wrong, Stockholm; (2) Prague."
"Mogoletts","","","","","Rome.","Rome","Italy","41.9","12.5","Mogoletts: Rome."
"Vidler","Dulwich","","51.4","-0.1","Rome testing.","Rome","Italy","41.9","12.5","Vidler (Dulwich): Rome testing."
"E.W.S.","Watford","","51.7","-0.4","Rome testing.","Rome","Italy","41.9","12.5","E.W.S. (Watford): Rome testing."
"P.P.W.","","","","","Prague.","Prague","Czech Republic","50.1","14.4","P.P.W.: Prague."
"G.L.C.","Chiswick","","51.5","-0.3","cannot trace item, possibly Elberfeld relaying Dortmund.","Elberfeld","Germany","","","G.L.C. (Chiswick): cannot trace item, possibly Elberfeld relaying Dortmund."
"Old Man","Eastbourne","","50.8","0.3","Milan.","Milan","Italy","45.5","9.2","Old Man (Eastbourne): Milan."
"Radiotron","Bromley","","51.4","0.0","(2) aircraft.","","","","","Radiotron (Bromley): (2) aircraft."
"Lympe","Croydon","","51.4","-0.1","cannot trace (4) W.T. (Stal)","","","","","Lympe (Croydon): cannot trace (4) W.T. (Stal)"
"DX3","","","","","Bremen relaying Hamburg.","Bremen","Germany","53.1","8.8","DX3: Bremen relaying Hamburg."
"Diosup","","","","","not Reichstag, probably Reykjavik (Iceland) testing.","Reykjavik","Iceland","64.1","-21.9","Diosup: not Reichstag, probably Reykjavik (Iceland) testing."
"3HTL","Leeds","","53.8","-1.5","Barcelona (EAJ1).","Barcelona","Spain","41.4","2.2","3HTL (Leeds): Barcelona (EAJ1)."
"Two-Valver","Belfast","","54.6","-5.9","Cardiff relay of League of Nations Conference at Geneva via 2LO and PTT, Paris.","Cardiff","UK","51.5","-3.2","Two-Valver (Belfast): Cardiff relay of League of Nations Conference at Geneva via 2LO and PTT, Paris."
"Expectant","","","","","Zurich.","Zurich","Switzerland","47.4","8.5","Expectant: Zurich."
"Pampisford","","","","","Cannot trace; so many stations around 2LO's W.L.","","","","","Pampisford: Cannot trace; so many stations around 2LO's W.L."
"A Debussyite","Eastbourne","","50.8","0.3","Cannot trace. Not advertised in programmes. You say Madrid W.L. Why Barcelona?","Madrid","Spain","40.4","-3.7","A Debussyite (Eastbourne): Cannot trace. Not advertised in programmes. You say Madrid W.L. Why Barcelona?"
"Twostep","Preston","","53.8","-2.7","Koenigswusterhausen.","Koenigswusterhausen","Germany","52.3","13.6","Twostep (Preston): Koenigswusterhausen."
"Accumulator","Oxford","","51.8","-1.3","Muenster (extended transmission).","Muenster","Germany","51.9","7.6","Accumulator (Oxford): Muenster (extended transmission)."
"Britannic","Bradford","","53.8","-1.8","W.L. rather vague; time and subject tally with Malmo.","Malmo","Sweden","55.6","13.0","Britannic (Bradford): W.L. rather vague; time and subject tally with Malmo."
"Bivalve","Clapham","","51.5","-0.1","Hamlet at Elberfeld relayed by Muenster and Dortmund.","Elberfeld","Germany","","","Bivalve (Clapham): Hamlet at Elberfeld relayed by Muenster and Dortmund."
"Stirling","Dunsford","","","","PTT, Toulouse.","Toulouse","France","43.6","1.4","Stirling (Dunsford): PTT, Toulouse."
"Mightydyne","","","","","PTT, Toulouse.","Toulouse","France","43.6","1.4","Mightydyne: PTT, Toulouse."
"One-Valve","Cardiff","","51.5","-3.2","Berne (Switzerland) testing.","Berne","Switzerland","46.9","7.4","One-Valve (Cardiff): Berne (Switzerland) testing."
"Three-Valve","Downend","","51.5","-2.5","Madrid (EAJ6).","Madrid","Spain","40.4","-3.7","Three-Valve (Downend): Madrid (EAJ6)."
"N.O.R.","Norbury","","51.4","-0.1","(a) San Sebastian","San Sebastian","Spain","43.3","-1.9","N.O.R. (Norbury): (a) San Sebastian, (b) Amateur, London, S.E.1."
"N.O.R.","Norbury","","51.4","-0.1","(b) Amateur, London, S.E.1.","London","UK","51.5","-0.1","N.O.R. (Norbury): (a) San Sebastian, (b) Amateur, London, S.E.1."
"Amateur Listener O-V-1","","","","","Rome testing.","Rome","Italy","41.9","12.5","Amateur Listener O-V-1: Rome testing."
